STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,org/apache/catalina/authenticator/FormAuthenticator.java,matchRequest,499-499,[        if (decodedRequestURI == null) {],,
STYLE,BC_VACUOUS_INSTANCEOF,org/apache/catalina/authenticator/SingleSignOn.java,startInternal,599-599,[        if (c instanceof Engine) {],,
STYLE,ICAST_INTEGER_MULTIPLY_CAST_TO_LONG,org/apache/catalina/authenticator/SingleSignOn.java,sessionDestroyed,318-318,[                session.getMaxInactiveInterval() * 1000))],,
MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,org/apache/catalina/authenticator/SingleSignOn.java,,407-407,[        if (engine == null) {],,,411-411,[        Container host = engine.findChild(key.getHostName());],,,600-600,[            engine = (Engine) c;],,,609-609,[        engine = null;],,
MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,org/apache/catalina/authenticator/SingleSignOnEntry.java,,127-127,[        return this.authType;],,,188-188,[        this.authType = authType;],,
MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,org/apache/catalina/authenticator/SingleSignOnEntry.java,,138-138,[        return this.canReauthenticate;],,,192-192,[                HttpServletRequest.FORM_AUTH.equals(authType));],,
MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,org/apache/catalina/authenticator/SingleSignOnEntry.java,,149-149,[        return this.password;],,,190-190,[        this.password = password;],,
MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,org/apache/catalina/authenticator/SingleSignOnEntry.java,,159-159,[        return this.principal;],,,187-187,[        this.principal = principal;],,,198-198,[        if (principal instanceof Serializable) {],,,200-200,[            out.writeObject(principal);],,
MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,org/apache/catalina/authenticator/SingleSignOnEntry.java,,170-170,[        return this.username;],,,189-189,[        this.username = username;],,
BAD_PRACTICE,NM_CONFUSING,org/apache/catalina/authenticator/SingleSignOnSessionKey.java,getHostName,55-55,[        return hostName;],,getHostname,438-447,[        if ( this.hostname != null ) return hostname;,         else {,             try {,                 if (DO_DNS_LOOKUPS),                     this.hostname = java.net.InetAddress.getByAddress(host).getHostName();,                 else,                     this.hostname = org.apache.catalina.tribes.util.Arrays.toString(host,0,host.length,true);,                 return this.hostname;,             }catch ( IOException x ) {,                 throw new RuntimeException("Unable to parse hostname.",x);],,
BAD_PRACTICE,NM_CONFUSING,org/apache/catalina/authenticator/SingleSignOnSessionKey.java,getSessionId,47-47,[        return sessionId;],,getSessionID,114-114,[    public String getSessionID(){ return mSessionID; }],,
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/catalina/authenticator/SpnegoAuthenticator.java,,232-235,[                new PrivilegedExceptionAction<GSSCredential>() {,                     @Override,                     public GSSCredential run() throws GSSException {,                         return manager.createCredential(null,],,
MALICIOUS_CODE,MS_MUTABLE_COLLECTION_PKGPROTECT,org/apache/catalina/connector/Connector.java,,240-240,[     protected static final HashMap<String,String> replacements =],,
STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,org/apache/catalina/connector/CoyoteAdapter.java,postParseRequest,692-692,[        if (authtype != null) {],,
STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,org/apache/catalina/connector/CoyoteAdapter.java,postParseRequest,686-686,[        if (principal != null) {],,
STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,org/apache/catalina/connector/CoyoteAdapter.java,postParseRequest,819-819,[            if (query != null) {],,
BAD_PRACTICE,SR_NOT_CHECKED,org/apache/catalina/connector/CoyoteReader.java,skip,201-201,[                skip(skip);],,
I18N,DM_DEFAULT_ENCODING,org/apache/catalina/connector/Request.java,parseParts,2699-2699,[                                postSize += name.getBytes().length;],,
PERFORMANCE,DM_FP_NUMBER_CTOR,org/apache/catalina/connector/Request.java,parseLocalesHeader,3169-3169,[            Double key = new Double(-acceptLanguage.getQuality());  // Reverse the order],,
MALICIOUS_CODE,EI_EXPOSE_REP,org/apache/catalina/connector/Request.java,getCookies,1958-1958,[        return cookies;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/catalina/connector/Request.java,readChunkedPostBody,3110-3110,[            return null;],,
STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,org/apache/catalina/connector/Request.java,getPathInfo,2084-2084,[        if (getPathInfo() == null) {],,
STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,org/apache/catalina/connector/Request.java,getPathInfo,1314-1314,[        if (pathInfo == null) {],,
STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,org/apache/catalina/connector/Request.java,convertCookies,2917-2917,[                if (domain!=null)],,
STYLE,UC_USELESS_OBJECT,org/apache/catalina/connector/Request.java,setCharacterEncoding,1549-1549,[        byte buffer[] = new byte[1];],,
STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,org/apache/catalina/connector/Response.java,doIsEncodeable,1539-1539,[            if ((file == null) || !file.startsWith(contextPath)) {],,
STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,org/apache/catalina/connector/Response.java,<clinit>,84-84,[        URL.isSchemeChar('c');],,
STYLE,DLS_DEAD_LOCAL_STORE_OF_NULL,org/apache/catalina/core/ApplicationContextFacade.java,doPrivileged,841-841,[            params = null;],,
STYLE,DLS_DEAD_LOCAL_STORE_OF_NULL,org/apache/catalina/core/ApplicationContextFacade.java,invokeMethod,814-814,[            params = null;],,
STYLE,REC_CATCH_EXCEPTION,org/apache/catalina/core/ApplicationContextFacade.java,invokeMethod,810-810,[        } catch (Exception ex){],,
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/catalina/core/ApplicationContextFacade.java,,861-864,[           return AccessController.doPrivileged(new PrivilegedExceptionAction<Object>(){,                 @Override,                 public Object run() throws IllegalAccessException, InvocationTargetException{,                     return method.invoke(context,  params);],,
STYLE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,org/apache/catalina/core/ApplicationDispatcher.java,dispatch,602-602,[                throw (IOException) e;],,
STYLE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,org/apache/catalina/core/ApplicationDispatcher.java,forward,315-315,[                throw (IOException) e;],,
STYLE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,org/apache/catalina/core/ApplicationDispatcher.java,include,520-520,[                throw (IOException) e;],,
BAD_PRACTICE,BIT_SIGNED_CHECK,org/apache/catalina/core/ApplicationFilterFactory.java,matchDispatcher,284-284,[                if ((filterMap.getDispatcherMapping() & FilterMap.FORWARD) > 0) {],,
BAD_PRACTICE,BIT_SIGNED_CHECK,org/apache/catalina/core/ApplicationFilterFactory.java,matchDispatcher,289-289,[                if ((filterMap.getDispatcherMapping() & FilterMap.INCLUDE) > 0) {],,
BAD_PRACTICE,BIT_SIGNED_CHECK,org/apache/catalina/core/ApplicationFilterFactory.java,matchDispatcher,294-294,[                if ((filterMap.getDispatcherMapping() & FilterMap.REQUEST) > 0) {],,
BAD_PRACTICE,BIT_SIGNED_CHECK,org/apache/catalina/core/ApplicationFilterFactory.java,matchDispatcher,299-299,[                if ((filterMap.getDispatcherMapping() & FilterMap.ERROR) > 0) {],,
BAD_PRACTICE,BIT_SIGNED_CHECK,org/apache/catalina/core/ApplicationFilterFactory.java,matchDispatcher,304-304,[                if ((filterMap.getDispatcherMapping() & FilterMap.ASYNC) > 0) {],,
MT_CORRECTNESS,LI_LAZY_INIT_STATIC,org/apache/catalina/core/ApplicationFilterFactory.java,getInstance,52-53,[        if (factory == null) {,             factory = new ApplicationFilterFactory();],,
STYLE,BC_VACUOUS_INSTANCEOF,org/apache/catalina/core/ApplicationHttpRequest.java,getParameter,372-372,[        else if (value instanceof String[])],,
STYLE,BC_VACUOUS_INSTANCEOF,org/apache/catalina/core/ApplicationHttpRequest.java,getParameterValues,420-420,[        else if (value instanceof String[])],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/catalina/core/ApplicationHttpRequest.java,getParameterValues,419-419,[            return null;],,
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,org/apache/catalina/core/ApplicationHttpRequest.java,mergeParameters,906-906,[                queryParameters.put(key, parameters.get(key));],,
BAD_PRACTICE,NM_CONFUSING,org/apache/catalina/core/ApplicationPushBuilder.java,getEtag,216-216,[],,getETag,65-77,[        if (weakETag == null) {,             synchronized (this) {,                 if (weakETag == null) {,                     long contentLength = getContentLength();,                     long lastModified = getLastModified();,                     if ((contentLength >= 0) || (lastModified >= 0)) {,                         weakETag = "W/\"" + contentLength + "-" +,                                    lastModified + "\"";,                     },                 },             },         },         return weakETag;],,
MALICIOUS_CODE,MS_PKGPROTECT,org/apache/catalina/core/AprLifecycleListener.java,,76-76,[    protected static String FIPSMode = "off"; // default off, valid only when SSLEngine="on"],,
MALICIOUS_CODE,MS_PKGPROTECT,org/apache/catalina/core/AprLifecycleListener.java,,75-75,[    protected static String SSLEngine = "on"; //default on],,
MALICIOUS_CODE,MS_PKGPROTECT,org/apache/catalina/core/AprLifecycleListener.java,,77-77,[    protected static String SSLRandomSeed = "builtin";],,
MALICIOUS_CODE,MS_PKGPROTECT,org/apache/catalina/core/AprLifecycleListener.java,,80-80,[    protected static boolean aprAvailable = false;],,
MALICIOUS_CODE,MS_PKGPROTECT,org/apache/catalina/core/AprLifecycleListener.java,,79-79,[    protected static boolean aprInitialized = false;],,
MALICIOUS_CODE,MS_PKGPROTECT,org/apache/catalina/core/AprLifecycleListener.java,,81-81,[    protected static boolean fipsModeActive = false;],,
MALICIOUS_CODE,MS_PKGPROTECT,org/apache/catalina/core/AprLifecycleListener.java,,78-78,[    protected static boolean sslInitialized = false;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/catalina/core/AprLifecycleListener.java,<init>,112-112,[        instanceCreated = true;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/catalina/core/AprLifecycleListener.java,setFIPSMode,386-386,[            AprLifecycleListener.FIPSMode = FIPSMode;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/catalina/core/AprLifecycleListener.java,setSSLEngine,354-354,[            AprLifecycleListener.SSLEngine = SSLEngine;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/catalina/core/AprLifecycleListener.java,setSSLRandomSeed,370-370,[            AprLifecycleListener.SSLRandomSeed = SSLRandomSeed;],,
STYLE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,org/apache/catalina/core/AsyncContextImpl.java,doInternalDispatch,377-377,[                throw (IOException)x.getCause();],,
STYLE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,org/apache/catalina/core/AsyncContextImpl.java,doInternalDispatch,374-374,[                throw (ServletException)x.getCause();],,
STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,org/apache/catalina/core/AsyncContextImpl.java,logDebug,480-480,[            if (request.getQueryString() != null) {],,
STYLE,DLS_DEAD_LOCAL_STORE,org/apache/catalina/core/ContainerBase.java,getMBeanKeyProperties,1251-1251,[                keyProperties.append(containerCount++);],,
MALICIOUS_CODE,DP_DO_INSIDE_DO_PRIVILEGED,org/apache/catalina/core/DefaultInstanceManager.java,lookupFieldResource,579-579,[            field.setAccessible(true);],,lookupFieldResource,581-581,[            field.setAccessible(accessibility);],,
MALICIOUS_CODE,DP_DO_INSIDE_DO_PRIVILEGED,org/apache/catalina/core/DefaultInstanceManager.java,lookupMethodResource,621-621,[            method.setAccessible(true);],,lookupMethodResource,623-623,[            method.setAccessible(accessibility);],,
MALICIOUS_CODE,DP_DO_INSIDE_DO_PRIVILEGED,org/apache/catalina/core/DefaultInstanceManager.java,postConstruct,204-204,[                    postConstruct.setAccessible(true);],,postConstruct,206-206,[                    postConstruct.setAccessible(accessibility);],,
MALICIOUS_CODE,DP_DO_INSIDE_DO_PRIVILEGED,org/apache/catalina/core/DefaultInstanceManager.java,preDestroy,245-245,[                    preDestroy.setAccessible(true);],,preDestroy,247-247,[                    preDestroy.setAccessible(accessibility);],,
PERFORMANCE,DM_STRING_TOSTRING,org/apache/catalina/core/NamingContextListener.java,addResourceLink,1132-1132,[            String key = i.next().toString();],,
STYLE,REC_CATCH_EXCEPTION,org/apache/catalina/core/NamingContextListener.java,constructEnvEntry,906-906,[        } catch (Exception e) {],,
STYLE,REC_CATCH_EXCEPTION,org/apache/catalina/core/NamingContextListener.java,constructEnvEntry,887-909,[            Class<?> clazz = Class.forName(type);,             Constructor<?> c = null;,             try {,                  c = clazz.getConstructor(String.class);,                  return c.newInstance(value);,             } catch (NoSuchMethodException e) {,                 // Ignore,             }, ,             if (value.length() != 1) {,                 return null;,             }, ,             try {,                 c = clazz.getConstructor(char.class);,                 return c.newInstance(Character.valueOf(value.charAt(0)));,             } catch (NoSuchMethodException e) {,                 // Ignore,             },         } catch (Exception e) {,             // Ignore,         },         return null;],,
I18N,DM_DEFAULT_ENCODING,org/apache/catalina/core/StandardContext.java,getDeploymentDescriptor,6135-6135,[        try (BufferedReader br = new BufferedReader(new InputStreamReader(stream))) {],,
MALICIOUS_CODE,EI_EXPOSE_REP,org/apache/catalina/core/StandardContext.java,findApplicationListeners,3246-3246,[        return applicationListeners;],,
MALICIOUS_CODE,EI_EXPOSE_REP,org/apache/catalina/core/StandardContext.java,findConstraints,3270-3270,[        return (constraints);],,
MALICIOUS_CODE,EI_EXPOSE_REP,org/apache/catalina/core/StandardContext.java,getApplicationEventListeners,1140-1140,[        return (applicationEventListenersObjects);],,
MALICIOUS_CODE,EI_EXPOSE_REP,org/apache/catalina/core/StandardContext.java,getApplicationLifecycleListeners,1165-1165,[        return (applicationLifecycleListenersObjects);],,
MALICIOUS_CODE,EI_EXPOSE_REP,org/apache/catalina/core/StandardContext.java,getJavaVMs,6390-6390,[        return javaVMs;],,
MALICIOUS_CODE,EI_EXPOSE_REP,org/apache/catalina/core/StandardContext.java,getNotificationInfo,6279-6279,[        return notificationInfo;],,
MALICIOUS_CODE,EI_EXPOSE_REP2,org/apache/catalina/core/StandardContext.java,setApplicationEventListeners,1146-1146,[        applicationEventListenersObjects = listeners;],,
MALICIOUS_CODE,EI_EXPOSE_REP2,org/apache/catalina/core/StandardContext.java,setApplicationLifecycleListeners,1178-1178,[        applicationLifecycleListenersObjects = listeners;],,
MALICIOUS_CODE,EI_EXPOSE_REP2,org/apache/catalina/core/StandardContext.java,setJavaVMs,6394-6394,[        return this.javaVMs = javaVMs;],,
MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,org/apache/catalina/core/StandardContext.java,,6404-6404,[        return startTime;],,,5530-5530,[        startTime = 0;],,,5190-5190,[        startTime=System.currentTimeMillis();],,
BAD_PRACTICE,NM_CONFUSING,org/apache/catalina/core/StandardContext.java,getBaseName,907-907,[        return new ContextName(path, webappVersion).getBaseName();],,getBasename,70-70,[        return basename;],,
BAD_PRACTICE,NM_CONFUSING,org/apache/catalina/core/StandardContext.java,setDisplayName,1577-1581,[        String oldDisplayName = this.displayName;,         this.displayName = displayName;,         support.firePropertyChange("displayName", oldDisplayName,,                                    this.displayName);,     }],,setDisplayname,48-49,[        this.displayname = displayname;,     }],,
STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,org/apache/catalina/core/StandardContext.java,postWorkDirectory,6032-6032,[                log.warn(sm.getString("standardContext.workCreateException",],,
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,org/apache/catalina/core/StandardContext.java,filterStop,4584-4584,[                ApplicationFilterConfig filterConfig = filterConfigs.get(name);],,
PERFORMANCE,DM_GC,org/apache/catalina/core/StandardHost.java,findReloadedContextMemoryLeaks,746-746,[        System.gc();],,
PERFORMANCE,DM_NUMBER_CTOR,org/apache/catalina/core/StandardHostValve.java,throwable,318-318,[                request.setAttribute(RequestDispatcher.ERROR_STATUS_CODE,],,
MALICIOUS_CODE,EI_EXPOSE_REP,org/apache/catalina/core/StandardServer.java,findServices,555-555,[        return services;],,
MALICIOUS_CODE,EI_EXPOSE_REP,org/apache/catalina/core/StandardService.java,findConnectors,280-280,[        return connectors;],,
MALICIOUS_CODE,EI_EXPOSE_REP,org/apache/catalina/core/StandardWrapper.java,getNotificationInfo,1918-1918,[        return notificationInfo;],,
MALICIOUS_CODE,EI_EXPOSE_REP,org/apache/catalina/core/StandardWrapper.java,getServletMethods,598-598,[            return DEFAULT_SERVLET_METHODS;],,
MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,org/apache/catalina/core/StandardWrapper.java,,1624-1624,[        this.multipartConfigElement = multipartConfigElement;],,,1618-1618,[        return multipartConfigElement;],,,1117-1117,[            if (multipartConfigElement == null) {],,,1121-1121,[                    multipartConfigElement =],,
MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,org/apache/catalina/core/StandardWrapper.java,,514-514,[        String oldServletClass = this.servletClass;],,,515-515,[        this.servletClass = servletClass;],,,516-516,[        support.firePropertyChange("servletClass", oldServletClass,],,,501-501,[        return (this.servletClass);],,,1087-1087,[            if (servletClass == null) {],,,1095-1095,[                servlet = (Servlet) instanceManager.newInstance(servletClass);],,,1099-1099,[                throw new ServletException],,,1129-1129,[            if ((servlet instanceof ContainerServlet) &&],,,1113-1113,[                throw new ServletException],,,1109-1109,[                    log.debug(sm.getString("standardWrapper.instantiate", servletClass), e);],,
MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,org/apache/catalina/core/StandardWrapper.java,,461-461,[            swallowOutput = ((StandardContext)container).getSwallowOutput();],,,1079-1079,[        if (swallowOutput) {],,,1150-1150,[            if (swallowOutput) {],,,1416-1416,[            if (swallowOutput) {],,,1459-1459,[                if (swallowOutput) {],,
MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,org/apache/catalina/core/StandardWrapper.java,,462-462,[            unloadDelay = ((StandardContext)container).getUnloadDelay();],,,1398-1398,[            long delay = unloadDelay / 20;],,
MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,org/apache/catalina/core/StandardWrapper.java,,1613-1613,[        return classLoadTime;],,,1135-1135,[            classLoadTime=(int) (System.currentTimeMillis() -t1);],,
MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,org/apache/catalina/core/StandardWrapper.java,,1609-1609,[        return loadTime;],,,1148-1148,[            loadTime=System.currentTimeMillis() -t1;],,
MALICIOUS_CODE,MS_FINAL_PKGPROTECT,org/apache/catalina/core/StandardWrapper.java,,275-275,[    protected static Class<?>[] classType = new Class[]{ServletConfig.class};],,
MALICIOUS_CODE,MS_PKGPROTECT,org/apache/catalina/core/StandardWrapper.java,,85-85,[    protected static final String[] DEFAULT_SERVLET_METHODS = new String[] {],,
MT_CORRECTNESS,NO_NOTIFY_NOT_NOTIFYALL,org/apache/catalina/core/StandardWrapper.java,deallocate,916-916,[            instancePool.notify();],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/catalina/core/StandardWrapper.java,getAllDeclaredMethods,1680-1680,[            return null;],,
STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,org/apache/catalina/core/StandardWrapper.java,getAllDeclaredMethods,1686-1686,[        if (thisMethods == null) {],,
MT_CORRECTNESS,SWL_SLEEP_WITH_LOCK_HELD,org/apache/catalina/core/StandardWrapper.java,unload,1406-1406,[                    Thread.sleep(delay);],,
STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,org/apache/catalina/deploy/NamingResourcesImpl.java,cleanUp,1042-1042,[        if (m != null) {],,
STYLE,DB_DUPLICATE_SWITCH_CLAUSES,org/apache/catalina/filters/CorsFilter.java,decorateCORSProperties,520-528,[            request.setAttribute(,                     CorsFilter.HTTP_REQUEST_ATTRIBUTE_IS_CORS_REQUEST,,                     Boolean.TRUE);,             request.setAttribute(CorsFilter.HTTP_REQUEST_ATTRIBUTE_ORIGIN,,                     request.getHeader(CorsFilter.REQUEST_HEADER_ORIGIN));,             request.setAttribute(,                     CorsFilter.HTTP_REQUEST_ATTRIBUTE_REQUEST_TYPE,,                     corsRequestType.name().toLowerCase());,             break;],,decorateCORSProperties,530-538,[            request.setAttribute(,                     CorsFilter.HTTP_REQUEST_ATTRIBUTE_IS_CORS_REQUEST,,                     Boolean.TRUE);,             request.setAttribute(CorsFilter.HTTP_REQUEST_ATTRIBUTE_ORIGIN,,                     request.getHeader(CorsFilter.REQUEST_HEADER_ORIGIN));,             request.setAttribute(,                     CorsFilter.HTTP_REQUEST_ATTRIBUTE_REQUEST_TYPE,,                     corsRequestType.name().toLowerCase());,             break;],,
STYLE,DB_DUPLICATE_SWITCH_CLAUSES,org/apache/catalina/filters/CorsFilter.java,doFilter,166-167,[            this.handleSimpleCORS(request, response, filterChain);,             break;],,doFilter,170-171,[            this.handleSimpleCORS(request, response, filterChain);,             break;],,
I18N,DM_CONVERT_CASE,org/apache/catalina/filters/CorsFilter.java,checkRequestType,645-645,[                            contentType = contentType.toLowerCase().trim();],,
I18N,DM_CONVERT_CASE,org/apache/catalina/filters/CorsFilter.java,decorateCORSProperties,527-527,[                    corsRequestType.name().toLowerCase());],,decorateCORSProperties,537-537,[                    corsRequestType.name().toLowerCase());],,decorateCORSProperties,547-547,[                    corsRequestType.name().toLowerCase());],,
I18N,DM_CONVERT_CASE,org/apache/catalina/filters/CorsFilter.java,handlePreflightCORS,326-326,[                            CORSRequestType.PRE_FLIGHT.name().toLowerCase()));],,handlePreflightCORS,358-358,[                accessControlRequestHeaders.add(header.trim().toLowerCase());],,
I18N,DM_CONVERT_CASE,org/apache/catalina/filters/CorsFilter.java,parseAndStore,734-734,[                String lowerCase = header.toLowerCase();],,
SECURITY,HRS_REQUEST_PARAMETER_TO_HTTP_HEADER,org/apache/catalina/filters/CorsFilter.java,handlePreflightCORS,406-406,[        response.addHeader(],,
SECURITY,HRS_REQUEST_PARAMETER_TO_HTTP_HEADER,org/apache/catalina/filters/CorsFilter.java,handlePreflightCORS,380-380,[            response.addHeader(],,handlePreflightCORS,392-392,[                response.addHeader(],,
SECURITY,HRS_REQUEST_PARAMETER_TO_HTTP_HEADER,org/apache/catalina/filters/CorsFilter.java,handleSimpleCORS,275-275,[            response.addHeader(],,
MALICIOUS_CODE,MS_MUTABLE_COLLECTION_PKGPROTECT,org/apache/catalina/filters/CorsFilter.java,,1033-1033,[            new HashSet<>(Arrays.asList("OPTIONS", "GET", "HEAD", "POST", "PUT",],,
MALICIOUS_CODE,MS_MUTABLE_COLLECTION_PKGPROTECT,org/apache/catalina/filters/CorsFilter.java,,1071-1071,[            new HashSet<>(Arrays.asList("application/x-www-form-urlencoded",],,
MALICIOUS_CODE,MS_MUTABLE_COLLECTION_PKGPROTECT,org/apache/catalina/filters/CorsFilter.java,,1042-1042,[            new HashSet<>(Arrays.asList("GET", "POST", "HEAD"));],,
MALICIOUS_CODE,MS_MUTABLE_COLLECTION_PKGPROTECT,org/apache/catalina/filters/CorsFilter.java,,1051-1051,[            new HashSet<>(Arrays.asList("Accept", "Accept-Language",],,
MALICIOUS_CODE,MS_MUTABLE_COLLECTION_PKGPROTECT,org/apache/catalina/filters/CorsFilter.java,,1061-1061,[            new HashSet<>(Arrays.asList("Cache-Control", "Content-Language",],,
BAD_PRACTICE,SE_INNER_CLASS,org/apache/catalina/filters/CsrfPreventionFilter.java,,336-343,[            cache = new LinkedHashMap<T,T>() {,                 private static final long serialVersionUID = 1L;,                 @Override,                 protected boolean removeEldestEntry(Map.Entry<T,T> eldest) {,                     if (size() > cacheSize) {,                         return true;,                     },                     return false;],,
