F61,F77,F88,F70,
31,2471,2757,2883,
70,8139,4541,8551,
60,6864,4198,7276,
12,1229,1944,1641,
11,1213,1931,1625,
32,6196,4074,6608,
32,6196,4074,6608,
3,233,607,645,
65,8214,4577,8626,
4,3325,3033,3737,
26,8570,4649,8982,
49,6544,4156,6956,
3,3180,3015,3592,
3,3180,3015,3592,
3,3180,3015,3592,
25,8412,4642,8824,
7,5629,3856,6041,
7,5629,3856,6041,
7,5629,3856,6041,
7,5629,3856,6041,
16,9284,4689,9696,
12,6386,4121,6798,
2,555,1363,967,
20,4701,3589,5113,
22,4705,3590,5117,
1,52,193,464,
6,1271,1953,1683,
1,320,862,732,
0,80,261,492,
0,80,261,492,
0,80,261,492,
17,7188,4279,7600,
42,9284,4689,9696,
76,6711,4178,7123,
43,9109,4683,9521,
6,2408,2724,2820,
6,3440,3079,3852,
5,4019,3373,4431,
19,9343,4692,9755,
17,9343,4692,9755,
17,9343,4692,9755,
17,9343,4692,9755,
4,2493,2780,2905,
9,2104,2504,2516,
9,2104,2504,2516,
60,6914,4205,7326,
60,6914,4205,7326,
20,9867,4717,10279,
1,161,365,573,
8,2286,2672,2698,
43,8522,4647,8934,
43,8522,4647,8934,
49,9697,4711,10109,
49,9697,4711,10109,
37,8229,4597,8641,
16,4513,3570,4925,
166,13082,5466,13494,
57,6576,4158,6988,
102,8590,4650,9002,
166,13082,5466,13494,
166,13082,5466,13494,
131,10752,4766,11164,
98,8481,4646,8893,
166,13082,5466,13494,
84,12870,5285,13282,
2,43,181,455,
4,4048,3381,4460,
36,12621,5215,13033,
36,12621,5215,13033,
36,12621,5215,13033,
36,12621,5215,13033,
36,12621,5215,13033,
131,13035,5438,13447,
131,13035,5438,13447,
18,4957,3627,5369,
28,6707,4178,7119,
7,4451,3548,4863,
18,8520,4647,8932,
1,1396,2000,1808,
22,5448,3766,5860,
22,5448,3766,5860,
97,10959,4793,11371,
97,10959,4793,11371,
97,10959,4793,11371,
32,6936,4208,7348,
13,6863,4197,7275,
2,352,931,764,
72,8725,4656,9137,
18,2556,2793,2968,
4,320,862,732,
30,7633,4361,8045,
56,7283,4296,7695,
21,8725,4656,9137,
21,8725,4656,9137,
36,3999,3360,4411,
37,4026,3373,4438,
13,4354,3516,4766,
13,4354,3516,4766,
4,3005,2978,3417,
13,4354,3516,4766,
13,4354,3516,4766,
3,2159,2611,2571,
33,11976,5046,12388,
17,12621,5215,13033,
2,320,862,732,
45,6879,4198,7291,
2,320,862,732,
2,320,862,732,
19,2036,2388,2448,
27,13082,5466,13494,
4,3019,2981,3431,
19,12621,5215,13033,
50,13075,5456,13487,
41,12912,5294,13324,
20,4935,3626,5347,
114,12840,5278,13252,
33,6680,4174,7092,
69,7253,4291,7665,
69,7253,4291,7665,
4,654,1496,1066,
78,8229,4597,8641,
135,12840,5278,13252,
135,12840,5278,13252,
135,12840,5278,13252,
135,12840,5278,13252,
120,11812,5011,12224,
62,6692,4177,7104,
84,8472,4645,8884,
135,12840,5278,13252,
66,10735,4764,11147,
84,12840,5278,13252,
36,8593,4650,9005,
40,8653,4653,9065,
40,8653,4653,9065,
17,8653,4653,9065,
17,8653,4653,9065,
19,9244,4688,9656,
19,9244,4688,9656,
19,9244,4688,9656,
19,9244,4688,9656,
12,5615,3850,6027,
14,5706,3898,6118,
114,12410,5149,12822,
15,12583,5201,12995,
15,12583,5201,12995,
16,12621,5215,13033,
110,13031,5437,13443,
21,4705,3590,5117,
33,11306,4899,11718,
67,12764,5263,13176,
67,12764,5263,13176,
118,13082,5466,13494,
18,1209,1926,1621,
108,10857,4782,11269,
118,13082,5466,13494,
118,13082,5466,13494,
1,168,365,580,
8,5710,3899,6122,
6,5216,3676,5628,
13,10071,4727,10483,
13,10071,4727,10483,
69,10735,4764,11147,
73,10837,4779,11249,
73,10837,4779,11249,
9,3841,3291,4253,
29,8313,4633,8725,
29,8313,4633,8725,
29,8313,4633,8725,
29,8313,4633,8725,
29,8313,4633,8725,
16,1373,1994,1785,
67,7311,4303,7723,
67,7311,4303,7723,
162,13082,5466,13494,
87,8229,4597,8641,
1,96,272,508,
22,7248,4291,7660,
187,13082,5466,13494,
5,749,1597,1161,
3,569,1379,981,
5,749,1597,1161,
5,749,1597,1161,
3,569,1379,981,
36,11309,4899,11721,
3,569,1379,981,
26,6652,4172,7064,
26,6652,4172,7064,
26,6652,4172,7064,
26,6652,4172,7064,
20,1476,2148,1888,
160,12204,5101,12616,
223,13082,5466,13494,
223,13082,5466,13494,
160,12204,5101,12616,
156,11213,4884,11625,
202,12855,5283,13267,
223,13082,5466,13494,
223,13082,5466,13494,
21,1477,2149,1889,
223,13082,5466,13494,
1,42,180,454,
14,426,1038,838,
35,3023,2982,3435,
176,12131,5089,12543,
1,42,180,454,
1,42,180,454,
209,12924,5298,13336,
35,3023,2982,3435,
169,11709,4970,12121,
35,3023,2982,3435,
218,13075,5456,13487,
218,13075,5456,13487,
218,13075,5456,13487,
218,13075,5456,13487,
218,13075,5456,13487,
218,13075,5456,13487,
1,1396,2000,1808,
27,12410,5149,12822,
29,12751,5262,13163,
34,13082,5466,13494,
34,13082,5466,13494,
34,13082,5466,13494,
13,4301,3509,4713,
14,4465,3555,4877,
14,4465,3555,4877,
13,4301,3509,4713,
13,4301,3509,4713,
22,5111,3648,5523,
2,375,989,787,
14,4465,3555,4877,
22,5111,3648,5523,
47,10515,4755,10927,
54,9373,4694,9785,
13,3915,3319,4327,
13,3925,3323,4337,
4,596,1429,1008,
38,6190,4069,6602,
46,6544,4156,6956,
46,6544,4156,6956,
6,4116,3418,4528,
18,3543,3121,3955,
103,11351,4905,11763,
53,8971,4669,9383,
103,11351,4905,11763,
14,3938,3325,4350,
0,80,261,492,
2,31,165,443,
1,29,165,441,
1,29,165,441,
90,13037,5439,13449,
90,13037,5439,13449,
15,12621,5215,13033,
73,11277,4895,11689,
69,10807,4773,11219,
24,6718,4178,7130,
24,6718,4178,7130,
6,6198,4076,6610,
2,1619,2235,2031,
9,3956,3333,4368,
32,8457,4643,8869,
50,11384,4910,11796,
20,6704,4178,7116,
8,2268,2663,2680,
6,5152,3667,5564,
37,8457,4643,8869,
8,3151,3007,3563,
91,11539,4941,11951,
3,5156,3668,5568,
3,5156,3668,5568,
168,13082,5466,13494,
168,13082,5466,13494,
23,2401,2724,2813,
4,2426,2733,2838,
11,5095,3646,5507,
10,5336,3711,5748,
49,7505,4345,7917,
49,7505,4345,7917,
49,7505,4345,7917,
49,7505,4345,7917,
49,7505,4345,7917,
4,425,1038,837,
109,13082,5466,13494,
4,425,1038,837,
109,13082,5466,13494,
28,5185,3671,5597,
14,1566,2217,1978,
12,1564,2217,1976,
12,1564,2217,1976,
14,6683,4175,7095,
6,4301,3509,4713,
6,4301,3509,4713,
9,2517,2785,2929,
9,2517,2785,2929,
131,12856,5283,13268,
23,5230,3680,5642,
117,11523,4936,11935,
139,13082,5466,13494,
139,13082,5466,13494,
139,13082,5466,13494,
14,5509,3801,5921,
14,5509,3801,5921,
14,5509,3801,5921,
14,5509,3801,5921,
15,8450,4643,8862,
15,8450,4643,8862,
15,8450,4643,8862,
15,8450,4643,8862,
19,1943,2359,2355,
29,1985,2364,2397,
29,1985,2364,2397,
68,7344,4311,7756,
33,2445,2745,2857,
9,4020,3373,4432,
38,10735,4764,11147,
3,1650,2246,2062,
13,7038,4242,7450,
37,6781,4183,7193,
42,7306,4299,7718,
42,7306,4299,7718,
10,1549,2204,1961,
42,7306,4299,7718,
29,5323,3708,5735,
29,5323,3708,5735,
28,3999,3360,4411,
122,12068,5078,12480,
113,10817,4775,11229,
9,10771,4768,11183,
76,10735,4764,11147,
24,5170,3669,5582,
24,5170,3669,5582,
84,11857,5025,12269,
10,2165,2612,2577,
90,12929,5300,13341,
90,12929,5300,13341,
15,6938,4208,7350,
9,2678,2861,3090,
9,2678,2861,3090,
9,2678,2861,3090,
66,10817,4775,11229,
6,4211,3473,4623,
9,6920,4207,7332,
9,6920,4207,7332,
9,6920,4207,7332,
5,3969,3350,4381,
4,3969,3350,4381,
10,5196,3673,5608,
10,5196,3673,5608,
23,6783,4184,7195,
58,10838,4779,11250,
17,4591,3579,5003,
102,9145,4684,9557,
56,5769,3911,6181,
2,42,180,454,
145,12410,5149,12822,
53,5300,3701,5712,
93,8195,4556,8607,
21,7932,4440,8344,
21,7932,4440,8344,
21,7932,4440,8344,
22,8363,4639,8775,
21,7932,4440,8344,
21,7932,4440,8344,
89,6887,4199,7299,
238,13082,5466,13494,
6,320,862,732,
21,1376,1995,1788,
96,7350,4312,7762,
4,1080,1809,1492,
4,1080,1809,1492,
4,1080,1809,1492,
0,80,261,492,
12,5373,3736,5785,
5,5373,3736,5785,
17,1396,2000,1808,
162,12204,5101,12616,
33,12204,5101,12616,
12,9445,4697,9857,
4,1322,1962,1734,
4,1322,1962,1734,
7,3011,2978,3423,
4,4633,3583,5045,
10,5273,3691,5685,
5,3216,3019,3628,
5,4748,3596,5160,
5,4748,3596,5160,
5,2527,2788,2939,
7,2538,2790,2950,
7,2538,2790,2950,
7,2538,2790,2950,
7,2538,2790,2950,
4,2525,2788,2937,
0,1285,1958,1697,
2,5225,3677,5637,
2,5225,3677,5637,
9,4162,3437,4574,
11,5225,3677,5637,
16,5224,3677,5636,
16,5224,3677,5636,
46,8815,4661,9227,
16,5224,3677,5636,
3,4563,3578,4975,
3,4563,3578,4975,
5,5314,3702,5726,
5,5314,3702,5726,
37,8461,4643,8873,
37,8461,4643,8873,
2,5223,3677,5635,
11,6000,3990,6412,
4,881,1695,1293,
51,9741,4712,10153,
41,8472,4645,8884,
0,124,302,536,
4,1061,1795,1473,
19,8472,4645,8884,
1,934,1750,1346,
17,8472,4645,8884,
2,352,931,764,
3,352,931,764,
3,352,931,764,
3,352,931,764,
3,352,931,764,
2,352,931,764,
12,11213,4884,11625,
12,11213,4884,11625,
12,11213,4884,11625,
3,1061,1795,1473,
105,12492,5168,12904,
107,12756,5263,13168,
105,12492,5168,12904,
20,6784,4185,7196,
32,8236,4599,8648,
9,4556,3578,4968,
40,9382,4695,9794,
32,8236,4599,8648,
14,5553,3823,5965,
0,80,261,492,
96,12386,5146,12798,
69,11073,4817,11485,
41,9386,4696,9798,
63,10735,4764,11147,
41,9386,4696,9798,
23,6784,4185,7196,
20,11086,4822,11498,
14,6829,4191,7241,
14,6829,4191,7241,
0,80,261,492,
0,80,261,492,
0,80,261,492,
13,6455,4134,6867,
10,423,1038,835,
10,423,1038,835,
5,122,292,534,
85,11068,4815,11480,
21,6784,4185,7196,
5,4533,3572,4945,
15,4773,3599,5185,
15,4773,3599,5185,
37,6439,4130,6851,
3,43,181,455,
3,43,181,455,
24,3585,3142,3997,
16,9673,4710,10085,
16,9673,4710,10085,
18,10266,4740,10678,
20,11213,4884,11625,
20,11213,4884,11625,
20,11213,4884,11625,
1,470,1104,882,
47,8457,4643,8869,
69,11823,5013,12235,
69,11823,5013,12235,
49,11356,4905,11768,
49,11356,4905,11768,
9,7186,4279,7598,
5,6015,3997,6427,
6,6015,3997,6427,
10,7186,4279,7598,
10,6015,3997,6427,
2,596,1429,1008,
93,12511,5178,12923,
1,1396,2000,1808,
93,12511,5178,12923,
93,12511,5178,12923,
87,11371,4908,11783,
93,12511,5178,12923,
93,12511,5178,12923,
16,5372,3736,5784,
36,8540,4648,8952,
56,10249,4740,10661,
37,8576,4649,8988,
29,12511,5178,12923,
20,12511,5178,12923,
19,12511,5178,12923,
19,12511,5178,12923,
0,293,713,705,
19,12511,5178,12923,
0,293,713,705,
75,11470,4925,11882,
75,11470,4925,11882,
81,11863,5027,12275,
48,12771,5264,13183,
44,12125,5088,12537,
72,12853,5283,13265,
75,11470,4925,11882,
4,2974,2972,3386,
30,9034,4674,9446,
97,12771,5264,13183,
97,12771,5264,13183,
97,12771,5264,13183,
78,11525,4936,11937,
92,12474,5163,12886,
31,11533,4940,11945,
31,11533,4940,11945,
30,10857,4782,11269,
18,8472,4645,8884,
32,11764,4992,12176,
30,10857,4782,11269,
30,10857,4782,11269,
30,10857,4782,11269,
30,10857,4782,11269,
30,10857,4782,11269,
30,10857,4782,11269,
30,10857,4782,11269,
32,11764,4992,12176,
30,10857,4782,11269,
15,7611,4359,8023,
20,8472,4645,8884,
22,9820,4715,10232,
15,7611,4359,8023,
15,7611,4359,8023,
22,9820,4715,10232,
22,9820,4715,10232,
19,8214,4577,8626,
82,11931,5041,12343,
82,11931,5041,12343,
82,11931,5041,12343,
26,8267,4628,8679,
87,12125,5088,12537,
87,12125,5088,12537,
87,12125,5088,12537,
31,8472,4645,8884,
31,8472,4645,8884,
76,11464,4925,11876,
96,12474,5163,12886,
101,12771,5264,13183,
101,12771,5264,13183,
77,10735,4764,11147,
77,10735,4764,11147,
79,10770,4768,11182,
13,8390,4640,8802,
14,6875,4198,7287,
14,6875,4198,7287,
11,6849,4194,7261,
11,6849,4194,7261,
7,6864,4198,7276,
2,2419,2724,2831,
19,8387,4640,8799,
16,6872,4198,7284,
4,5200,3674,5612,
5,5200,3674,5612,
85,11028,4807,11440,
37,8472,4645,8884,
85,11028,4807,11440,
85,11028,4807,11440,
24,6845,4193,7257,
21,6781,4183,7193,
10,6908,4204,7320,
10,6908,4204,7320,
10,6908,4204,7320,
13,8837,4662,9249,
13,8837,4662,9249,
5,6380,4120,6792,
19,8782,4659,9194,
18,8837,4662,9249,
88,12706,5249,13118,
88,12706,5249,13118,
88,12706,5249,13118,
19,7233,4289,7645,
15,6728,4179,7140,
26,12410,5149,12822,
15,8472,4645,8884,
15,8472,4645,8884,
15,8472,4645,8884,
15,8472,4645,8884,
32,12657,5224,13069,
26,10735,4764,11147,
32,12657,5224,13069,
44,9047,4675,9459,
16,6782,4184,7194,
9,6709,4178,7121,
19,9095,4681,9507,
73,10735,4764,11147,
77,12654,5223,13066,
77,12654,5223,13066,
28,8661,4653,9073,
25,8457,4643,8869,
12,3506,3106,3918,
65,12087,5080,12499,
28,8661,4653,9073,
12,3506,3106,3918,
29,12649,5221,13061,
29,12649,5221,13061,
5,1396,2000,1808,
4,2995,2975,3407,
7,1396,2000,1808,
0,80,261,492,
1,42,180,454,
29,1394,1997,1806,
1,42,180,454,
57,3254,3024,3666,
1,42,180,454,
33,1852,2318,2264,
1,42,180,454,
2,43,181,455,
2,43,181,455,
9,3739,3229,4151,
9,3739,3229,4151,
0,80,261,492,
17,5389,3738,5801,
28,2336,2694,2748,
28,2336,2694,2748,
2,43,181,455,
39,3482,3098,3894,
39,3482,3098,3894,
5,139,359,551,
28,2336,2694,2748,
2,43,181,455,
10,213,532,625,
124,12833,5277,13245,
15,11438,4921,11850,
15,6781,4183,7193,
9,6232,4088,6644,
52,12735,5257,13147,
1,139,359,551,
44,11054,4811,11466,
1,106,283,518,
1,106,283,518,
8,6366,4117,6778,
8,6366,4117,6778,
8,6366,4117,6778,
73,12735,5257,13147,
32,8457,4643,8869,
73,12735,5257,13147,
4,499,1233,911,
5,501,1233,913,
4,499,1233,911,
27,8214,4577,8626,
27,8214,4577,8626,
27,8214,4577,8626,
91,11773,4996,12185,
28,9868,4717,10280,
28,9868,4717,10280,
13,9857,4716,10269,
36,10735,4764,11147,
36,10735,4764,11147,
14,8457,4643,8869,
1,1356,1988,1768,
1,1356,1988,1768,
1,1356,1988,1768,
5,1356,1988,1768,
27,8947,4668,9359,
31,4877,3619,5289,
53,7921,4438,8333,
15,7500,4343,7912,
15,7500,4343,7912,
86,11902,5038,12314,
68,8596,4650,9008,
68,8596,4650,9008,
68,8596,4650,9008,
12,8596,4650,9008,
12,8596,4650,9008,
12,8596,4650,9008,
12,7003,4235,7415,
12,7003,4235,7415,
22,9519,4702,9931,
27,4010,3369,4422,
27,4010,3369,4422,
14,2684,2861,3096,
6,1610,2231,2022,
20,6971,4219,7383,
83,12757,5263,13169,
121,12840,5278,13252,
4,2026,2385,2438,
15,6256,4096,6668,
17,7076,4251,7488,
3,4301,3509,4713,
60,12666,5229,13078,
33,8143,4542,8555,
54,10735,4764,11147,
15,6827,4188,7239,
4,3242,3023,3654,
6,3443,3082,3855,
17,12807,5272,13219,
17,12807,5272,13219,
35,12840,5278,13252,
35,12840,5278,13252,
35,12840,5278,13252,
33,9300,4690,9712,
23,4875,3618,5287,
84,11296,4897,11708,
31,6574,4158,6986,
84,11296,4897,11708,
19,3845,3291,4257,
20,11213,4884,11625,
20,11213,4884,11625,
20,11213,4884,11625,
8,8372,4639,8784,
4,2736,2912,3148,
61,12445,5158,12857,
21,12445,5158,12857,
40,6108,4037,6520,
148,12811,5273,13223,
64,8449,4643,8861,
148,12811,5273,13223,
147,12775,5265,13187,
15,6810,4186,7222,
32,12775,5265,13187,
30,12677,5230,13089,
30,12677,5230,13089,
30,12677,5230,13089,
19,8711,4655,9123,
33,12807,5272,13219,
7,2420,2724,2832,
75,10735,4764,11147,
91,12837,5278,13249,
91,12837,5278,13249,
18,12666,5229,13078,
18,12666,5229,13078,
17,6501,4144,6913,
17,6501,4144,6913,
1,43,181,455,
17,6501,4144,6913,
5,3137,3004,3549,
14,5816,3932,6228,
18,4301,3509,4713,
18,4301,3509,4713,
18,4301,3509,4713,
3,4303,3509,4715,
57,9077,4678,9489,
19,8229,4597,8641,
19,8229,4597,8641,
18,7911,4436,8323,
5,731,1567,1143,
7,5136,3666,5548,
7,4351,3516,4763,
7,4351,3516,4763,
3,3009,2978,3421,
7,4671,3586,5083,
14,6782,4184,7194,
32,10735,4764,11147,
32,10735,4764,11147,
32,10735,4764,11147,
32,10735,4764,11147,
17,8457,4643,8869,
1,315,861,727,
12,2124,2546,2536,
12,2124,2546,2536,
3,802,1651,1214,
12,4010,3369,4422,
9,1594,2224,2006,
18,4301,3509,4713,
22,4301,3509,4713,
22,4301,3509,4713,
22,4301,3509,4713,
2,802,1651,1214,
2,802,1651,1214,
2,802,1651,1214,
2,802,1651,1214,
30,7633,4361,8045,
4,902,1717,1314,
4,902,1717,1314,
8,1621,2235,2033,
8,1621,2235,2033,
8,1621,2235,2033,
1,112,291,524,
9,4301,3509,4713,
1,974,1770,1386,
6,1616,2234,2028,
3,1118,1834,1530,
3,1118,1834,1530,
5,1289,1958,1701,
13,4301,3509,4713,
3,2549,2792,2961,
30,7633,4361,8045,
1,283,668,695,
13,4301,3509,4713,
3,2549,2792,2961,
6,2588,2805,3000,
3,1588,2224,2000,
7,3188,3017,3600,
20,4301,3509,4713,
20,4301,3509,4713,
20,4301,3509,4713,
6,1381,1995,1793,
11,4301,3509,4713,
4,4301,3509,4713,
3,4301,3509,4713,
1,315,861,727,
5,3139,3004,3551,
1,315,861,727,
2,4301,3509,4713,
7,4082,3395,4494,
2,4301,3509,4713,
3,1586,2221,1998,
7,4301,3509,4713,
3,4301,3509,4713,
2,4301,3509,4713,
4,4301,3509,4713,
8,4301,3509,4713,
6,5252,3682,5664,
6,5252,3682,5664,
11,8260,4628,8672,
0,80,261,492,
0,80,261,492,
0,80,261,492,
16,8229,4597,8641,
16,8229,4597,8641,
8,3228,3022,3640,
0,80,261,492,
20,8229,4597,8641,
6,3229,3022,3641,
20,8229,4597,8641,
4,5561,3826,5973,
30,6416,4127,6828,
30,6416,4127,6828,
30,6416,4127,6828,
30,6416,4127,6828,
30,6416,4127,6828,
23,5561,3826,5973,
29,6405,4123,6817,
30,6416,4127,6828,
29,6405,4123,6817,
17,4179,3451,4591,
30,6416,4127,6828,
30,6416,4127,6828,
30,6416,4127,6828,
6,5560,3826,5972,
6,5560,3826,5972,
14,6416,4127,6828,
14,6416,4127,6828,
14,6416,4127,6828,
8,6416,4127,6828,
1,1127,1850,1539,
9,6416,4127,6828,
18,4180,3455,4592,
3,315,861,727,
18,4180,3455,4592,
10,6416,4127,6828,
10,6416,4127,6828,
10,6416,4127,6828,
10,6416,4127,6828,
10,6416,4127,6828,
6,3341,3039,3753,
6,3341,3039,3753,
1,292,708,704,
5,5198,3673,5610,
11,5816,3932,6228,
6,2246,2655,2658,
13,1125,1848,1537,
48,3336,3037,3748,
19,1726,2274,2138,
214,11277,4895,11689,
92,5385,3738,5797,
38,2638,2840,3050,
202,10735,4764,11147,
17,4727,3592,5139,
19,5099,3646,5511,
19,5099,3646,5511,
19,5099,3646,5511,
17,4727,3592,5139,
17,4727,3592,5139,
19,5099,3646,5511,
19,5099,3646,5511,
19,5099,3646,5511,
17,4727,3592,5139,
19,5099,3646,5511,
19,5099,3646,5511,
19,5099,3646,5511,
19,5099,3646,5511,
19,5099,3646,5511,
19,5099,3646,5511,
19,5099,3646,5511,
19,5099,3646,5511,
15,3877,3302,4289,
15,3877,3302,4289,
15,3877,3302,4289,
15,3877,3302,4289,
15,3877,3302,4289,
45,11029,4807,11441,
47,11213,4884,11625,
6,2638,2840,3050,
49,11241,4894,11653,
49,11241,4894,11653,
17,4727,3592,5139,
5,2280,2669,2692,
5,2280,2669,2692,
17,4727,3592,5139,
2,1745,2287,2157,
12,5138,3666,5550,
32,12453,5158,12865,
10,7935,4444,8347,
10,7935,4444,8347,
13,1396,2000,1808,
50,8214,4577,8626,
49,8202,4558,8614,
54,8821,4661,9233,
54,8821,4661,9233,
2,1537,2185,1949,
15,1886,2324,2298,
15,1886,2324,2298,
15,1886,2324,2298,
15,1886,2324,2298,
2,43,181,455,
15,1886,2324,2298,
2,1882,2323,2294,
4,1886,2324,2298,
4,1886,2324,2298,
4,1886,2324,2298,
4,1886,2324,2298,
4,1886,2324,2298,
4,1886,2324,2298,
4,1886,2324,2298,
4,1886,2324,2298,
4,1886,2324,2298,
2,1882,2323,2294,
4,1886,2324,2298,
7,6494,4142,6906,
13,7837,4408,8249,
3,476,1123,888,
2,476,1123,888,
4,545,1351,957,
6,4800,3606,5212,
6,4800,3606,5212,
6,4800,3606,5212,
22,12454,5158,12866,
5,5816,3932,6228,
4,104,282,516,
3,4301,3509,4713,
7,3330,3034,3742,
7,3330,3034,3742,
0,80,261,492,
6,3314,3033,3726,
12,2882,2950,3294,
12,2882,2950,3294,
12,2882,2950,3294,
2,2882,2950,3294,
39,12390,5146,12802,
39,4040,3380,4452,
26,1642,2241,2054,
39,4040,3380,4452,
26,1642,2241,2054,
39,4040,3380,4452,
35,2853,2945,3265,
39,4040,3380,4452,
6,2587,2805,2999,
6,2587,2805,2999,
10,2901,2960,3313,
10,2901,2960,3313,
6,2876,2950,3288,
5,2876,2950,3288,
2,2443,2744,2855,
42,10735,4764,11147,
0,1260,1952,1672,
1,42,180,454,
3,905,1720,1317,
9,3077,2992,3489,
3,621,1458,1033,
6,2179,2620,2591,
7,9982,4722,10394,
42,12750,5262,13162,
8,6531,4150,6943,
8,6531,4150,6943,
8,6531,4150,6943,
8,6531,4150,6943,
8,6531,4150,6943,
42,12750,5262,13162,
27,12368,5144,12780,
28,13036,5439,13448,
10,2146,2602,2558,
10,2146,2602,2558,
10,2146,2602,2558,
10,2146,2602,2558,
44,13036,5439,13448,
44,13036,5439,13448,
7,7320,4305,7732,
43,13036,5439,13448,
43,13036,5439,13448,
0,19,131,431,
44,13036,5439,13448,
4,57,200,469,
0,355,940,767,
25,11795,5000,12207,
0,355,940,767,
3,1012,1779,1424,
5,1457,2132,1869,
5,1457,2132,1869,
5,1470,2142,1882,
5,1470,2142,1882,
27,11795,5000,12207,
59,11795,5000,12207,
0,355,940,767,
4,355,940,767,
4,355,940,767,
59,11795,5000,12207,
56,10735,4764,11147,
59,11795,5000,12207,
1,42,180,454,
1,42,180,454,
52,6896,4200,7308,
52,6896,4200,7308,
11,11074,4817,11486,
11,11074,4817,11486,
8,355,940,767,
6,355,940,767,
30,5228,3680,5640,
6,355,940,767,
7,5327,3708,5739,
11,11074,4817,11486,
11,11074,4817,11486,
3,1012,1779,1424,
0,201,474,613,
9,8417,4642,8829,
8,10996,4800,11408,
