F61,F77,F88,F70,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
8,373,468,1466,
8,373,468,1466,
8,373,468,1466,
8,373,468,1466,
8,373,468,1466,
8,373,468,1466,
8,373,468,1466,
8,373,468,1466,
8,373,468,1466,
9,375,475,1468,
9,375,475,1468,
9,375,475,1468,
9,375,475,1468,
9,375,475,1468,
9,375,475,1468,
9,375,475,1468,
9,375,475,1468,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
12,633,881,1726,
12,633,881,1726,
15,636,881,1729,
14,635,881,1728,
13,634,881,1727,
30,1469,1482,2562,
30,1469,1482,2562,
32,1469,1482,2562,
14,762,938,1855,
14,762,938,1855,
32,1469,1482,2562,
32,1469,1482,2562,
32,1469,1482,2562,
32,1469,1482,2562,
32,1469,1482,2562,
32,1469,1482,2562,
25,1235,1260,2328,
21,1469,1482,2562,
21,1469,1482,2562,
7,500,783,1593,
21,1469,1482,2562,
21,1469,1482,2562,
21,1469,1482,2562,
9,1469,1482,2562,
9,1469,1482,2562,
14,1469,1482,2562,
14,1469,1482,2562,
7,1043,1063,2136,
10,1469,1482,2562,
7,1469,1482,2562,
7,1469,1482,2562,
7,1469,1482,2562,
10,1469,1482,2562,
10,1469,1482,2562,
10,1469,1482,2562,
10,1469,1482,2562,
10,1469,1482,2562,
10,1469,1482,2562,
10,1469,1482,2562,
10,1469,1482,2562,
10,1469,1482,2562,
10,1469,1482,2562,
10,1469,1482,2562,
10,1469,1482,2562,
10,1469,1482,2562,
10,1469,1482,2562,
34,1469,1482,2562,
34,1469,1482,2562,
34,1469,1482,2562,
8,235,343,1328,
34,1469,1482,2562,
9,732,911,1825,
9,732,911,1825,
9,732,911,1825,
9,732,911,1825,
9,732,911,1825,
27,1469,1482,2562,
27,1469,1482,2562,
26,1468,1482,2561,
26,1468,1482,2561,
27,1469,1482,2562,
27,1469,1482,2562,
14,814,986,1907,
9,732,911,1825,
6,498,783,1591,
9,732,911,1825,
9,732,911,1825,
9,732,911,1825,
4,373,468,1466,
4,373,468,1466,
6,498,783,1591,
9,732,911,1825,
9,732,911,1825,
6,498,783,1591,
9,732,911,1825,
9,732,911,1825,
27,1469,1482,2562,
14,1469,1482,2562,
7,661,895,1754,
2,394,552,1487,
14,1469,1482,2562,
15,1469,1482,2562,
15,1469,1482,2562,
27,1469,1482,2562,
21,1345,1422,2438,
21,1345,1422,2438,
21,1345,1422,2438,
27,1469,1482,2562,
18,1094,1093,2187,
14,828,994,1921,
27,1469,1482,2562,
27,1469,1482,2562,
27,1469,1482,2562,
6,479,783,1572,
13,1469,1482,2562,
14,1469,1482,2562,
14,1469,1482,2562,
14,1469,1482,2562,
14,1469,1482,2562,
2,235,343,1328,
18,1469,1482,2562,
18,1469,1482,2562,
18,1469,1482,2562,
18,1469,1482,2562,
18,1469,1482,2562,
18,1469,1482,2562,
18,1469,1482,2562,
18,1469,1482,2562,
18,1469,1482,2562,
18,1469,1482,2562,
18,1469,1482,2562,
18,1469,1482,2562,
3,235,343,1328,
26,1469,1482,2562,
175,1469,1482,2562,
175,1469,1482,2562,
175,1469,1482,2562,
175,1469,1482,2562,
175,1469,1482,2562,
175,1469,1482,2562,
175,1469,1482,2562,
66,1469,1482,2562,
66,1469,1482,2562,
66,1469,1482,2562,
25,761,937,1854,
66,1469,1482,2562,
20,521,809,1614,
20,521,809,1614,
66,1469,1482,2562,
66,1469,1482,2562,
66,1469,1482,2562,
66,1469,1482,2562,
66,1469,1482,2562,
66,1469,1482,2562,
66,1469,1482,2562,
66,1469,1482,2562,
17,1469,1482,2562,
4,372,468,1465,
4,372,468,1465,
4,372,468,1465,
4,372,468,1465,
14,1469,1482,2562,
14,1469,1482,2562,
14,1469,1482,2562,
15,1469,1482,2562,
15,1469,1482,2562,
9,1469,1482,2562,
9,1469,1482,2562,
9,1469,1482,2562,
20,1469,1482,2562,
20,1469,1482,2562,
20,1469,1482,2562,
20,1469,1482,2562,
20,1469,1482,2562,
20,1469,1482,2562,
20,1469,1482,2562,
20,1469,1482,2562,
20,1469,1482,2562,
20,1469,1482,2562,
20,1469,1482,2562,
20,1469,1482,2562,
20,1469,1482,2562,
20,1469,1482,2562,
20,1469,1482,2562,
20,1469,1482,2562,
20,1469,1482,2562,
20,1469,1482,2562,
20,1469,1482,2562,
20,1469,1482,2562,
20,1469,1482,2562,
13,1293,1383,2386,
13,1293,1383,2386,
20,1469,1482,2562,
20,1469,1482,2562,
20,1469,1482,2562,
20,1469,1482,2562,
20,1469,1482,2562,
20,1469,1482,2562,
20,1469,1482,2562,
20,1469,1482,2562,
26,1469,1482,2562,
11,1469,1482,2562,
11,1469,1482,2562,
11,1469,1482,2562,
11,1469,1482,2562,
11,1469,1482,2562,
11,1469,1482,2562,
11,1469,1482,2562,
11,1469,1482,2562,
11,1469,1482,2562,
11,1469,1482,2562,
17,1469,1482,2562,
17,1469,1482,2562,
17,1469,1482,2562,
17,1469,1482,2562,
17,1469,1482,2562,
17,1469,1482,2562,
17,1469,1482,2562,
9,1292,1382,2385,
17,1469,1482,2562,
17,1469,1482,2562,
17,1469,1482,2562,
17,1469,1482,2562,
17,1469,1482,2562,
17,1469,1482,2562,
17,1469,1482,2562,
17,1469,1482,2562,
9,1469,1482,2562,
9,1469,1482,2562,
9,1469,1482,2562,
9,1469,1482,2562,
9,1469,1482,2562,
9,1469,1482,2562,
8,495,783,1588,
8,495,783,1588,
8,495,783,1588,
9,1469,1482,2562,
9,1469,1482,2562,
9,1469,1482,2562,
9,1469,1482,2562,
7,492,783,1585,
7,492,783,1585,
7,492,783,1585,
2,237,348,1330,
9,1469,1482,2562,
9,1469,1482,2562,
9,1469,1482,2562,
9,1469,1482,2562,
9,1469,1482,2562,
9,1469,1482,2562,
9,1469,1482,2562,
9,1469,1482,2562,
9,1469,1482,2562,
9,1469,1482,2562,
9,1469,1482,2562,
2,235,343,1328,
28,1469,1482,2562,
28,1469,1482,2562,
28,1469,1482,2562,
28,1469,1482,2562,
28,1469,1482,2562,
28,1469,1482,2562,
28,1469,1482,2562,
28,1469,1482,2562,
28,1469,1482,2562,
28,1469,1482,2562,
28,1469,1482,2562,
28,1469,1482,2562,
28,1469,1482,2562,
28,1469,1482,2562,
28,1469,1482,2562,
28,1469,1482,2562,
28,1469,1482,2562,
28,1469,1482,2562,
28,1469,1482,2562,
28,1469,1482,2562,
28,1469,1482,2562,
28,1469,1482,2562,
28,1469,1482,2562,
28,1469,1482,2562,
28,1469,1482,2562,
28,1469,1482,2562,
28,1469,1482,2562,
28,1469,1482,2562,
28,1469,1482,2562,
28,1469,1482,2562,
28,1469,1482,2562,
28,1469,1482,2562,
28,1469,1482,2562,
28,1469,1482,2562,
28,1469,1482,2562,
28,1469,1482,2562,
28,1469,1482,2562,
28,1469,1482,2562,
28,1469,1482,2562,
4,237,348,1330,
28,1469,1482,2562,
28,1469,1482,2562,
28,1469,1482,2562,
6,496,783,1589,
6,496,783,1589,
2,1280,1374,2373,
1,1280,1374,2373,
1,1124,1180,2217,
8,1469,1482,2562,
8,1469,1482,2562,
0,235,343,1328,
0,235,343,1328,
4,1338,1405,2431,
0,235,343,1328,
0,235,343,1328,
0,235,343,1328,
0,235,343,1328,
0,235,343,1328,
13,1469,1482,2562,
13,1469,1482,2562,
0,235,343,1328,
10,1469,1482,2562,
10,1469,1482,2562,
10,1469,1482,2562,
10,1469,1482,2562,
10,1469,1482,2562,
10,1469,1482,2562,
10,1469,1482,2562,
5,1291,1382,2384,
5,1291,1382,2384,
5,1291,1382,2384,
3,636,881,1729,
7,1120,1174,2213,
8,1469,1482,2562,
3,479,783,1572,
20,1226,1258,2319,
12,1162,1230,2255,
20,1226,1258,2319,
20,1226,1258,2319,
8,1043,1063,2136,
15,1226,1258,2319,
0,87,74,1180,
20,1469,1482,2562,
20,1469,1482,2562,
20,1469,1482,2562,
20,1469,1482,2562,
20,1469,1482,2562,
20,1469,1482,2562,
20,1469,1482,2562,
20,1469,1482,2562,
20,1469,1482,2562,
20,1469,1482,2562,
20,1469,1482,2562,
11,1469,1482,2562,
11,1469,1482,2562,
11,1469,1482,2562,
11,1469,1482,2562,
11,1469,1482,2562,
11,1469,1482,2562,
11,1469,1482,2562,
11,1469,1482,2562,
11,1469,1482,2562,
11,1469,1482,2562,
11,1469,1482,2562,
11,1469,1482,2562,
11,1469,1482,2562,
6,1469,1482,2562,
6,1469,1482,2562,
10,256,414,1349,
33,1469,1482,2562,
33,1469,1482,2562,
38,1469,1482,2562,
38,1469,1482,2562,
38,1469,1482,2562,
38,1469,1482,2562,
38,1469,1482,2562,
38,1469,1482,2562,
38,1469,1482,2562,
38,1469,1482,2562,
38,1469,1482,2562,
38,1469,1482,2562,
38,1469,1482,2562,
38,1469,1482,2562,
38,1469,1482,2562,
38,1469,1482,2562,
23,682,898,1775,
38,1469,1482,2562,
23,682,898,1775,
23,682,898,1775,
23,682,898,1775,
23,682,898,1775,
23,682,898,1775,
23,682,898,1775,
23,682,898,1775,
23,682,898,1775,
23,682,898,1775,
23,682,898,1775,
23,682,898,1775,
8,1469,1482,2562,
8,1469,1482,2562,
8,1469,1482,2562,
8,1469,1482,2562,
10,1469,1482,2562,
10,1469,1482,2562,
11,1469,1482,2562,
10,1469,1482,2562,
10,1469,1482,2562,
10,1469,1482,2562,
9,1469,1482,2562,
22,1242,1267,2335,
20,1469,1482,2562,
20,1469,1482,2562,
20,1469,1482,2562,
0,37,30,1130,
20,1469,1482,2562,
18,1043,1063,2136,
16,740,912,1833,
16,740,912,1833,
16,740,912,1833,
16,740,912,1833,
16,740,912,1833,
2,43,49,1136,
16,740,912,1833,
2,43,49,1136,
2,43,49,1136,
2,43,49,1136,
7,215,303,1308,
7,215,303,1308,
16,740,912,1833,
16,740,912,1833,
20,1469,1482,2562,
0,127,102,1220,
0,127,102,1220,
0,127,102,1220,
0,127,102,1220,
0,127,102,1220,
0,127,102,1220,
0,127,102,1220,
0,127,102,1220,
0,127,102,1220,
0,127,102,1220,
0,127,102,1220,
22,1242,1267,2335,
6,235,343,1328,
6,235,343,1328,
12,636,881,1729,
6,235,343,1328,
1,119,82,1212,
22,1242,1267,2335,
22,1242,1267,2335,
22,1242,1267,2335,
22,1242,1267,2335,
22,1242,1267,2335,
22,1242,1267,2335,
22,1242,1267,2335,
22,1242,1267,2335,
22,1242,1267,2335,
22,1242,1267,2335,
22,1242,1267,2335,
13,780,972,1873,
22,1242,1267,2335,
22,1242,1267,2335,
22,1242,1267,2335,
6,1469,1482,2562,
6,1469,1482,2562,
6,1469,1482,2562,
6,1469,1482,2562,
9,1469,1482,2562,
9,1469,1482,2562,
17,1469,1482,2562,
18,1469,1482,2562,
18,1469,1482,2562,
18,1469,1482,2562,
15,1469,1482,2562,
15,1469,1482,2562,
15,1469,1482,2562,
15,1469,1482,2562,
15,1469,1482,2562,
15,1469,1482,2562,
15,1469,1482,2562,
15,1469,1482,2562,
15,1469,1482,2562,
15,1469,1482,2562,
15,1469,1482,2562,
12,1469,1482,2562,
12,1469,1482,2562,
12,1469,1482,2562,
12,1469,1482,2562,
12,1469,1482,2562,
12,1469,1482,2562,
12,1469,1482,2562,
12,1469,1482,2562,
12,1469,1482,2562,
12,1469,1482,2562,
12,1469,1482,2562,
12,1469,1482,2562,
12,1469,1482,2562,
12,1469,1482,2562,
12,1469,1482,2562,
12,1469,1482,2562,
12,1469,1482,2562,
7,1469,1482,2562,
7,1469,1482,2562,
17,1469,1482,2562,
13,1469,1482,2562,
11,1469,1482,2562,
11,1469,1482,2562,
11,1469,1482,2562,
13,1409,1458,2502,
7,1409,1458,2502,
7,1409,1458,2502,
8,1469,1482,2562,
3,728,909,1821,
9,1469,1482,2562,
34,1469,1482,2562,
34,1469,1482,2562,
34,1469,1482,2562,
34,1469,1482,2562,
2,235,343,1328,
25,1427,1468,2520,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
30,1469,1482,2562,
13,1469,1482,2562,
16,1469,1482,2562,
16,1469,1482,2562,
7,447,708,1540,
19,1469,1482,2562,
19,1469,1482,2562,
32,447,708,1540,
32,447,708,1540,
10,447,708,1540,
9,815,986,1908,
9,815,986,1908,
1,458,769,1551,
2,458,769,1551,
