F61,F77,F88,F70,
25,5729,2978,6608,
25,5729,2978,6608,
35,6413,3102,7292,
58,7747,3481,8626,
2,2858,1937,3737,
24,8103,3553,8982,
9,6819,3200,7698,
46,6077,3060,6956,
2,2713,1919,3592,
2,2713,1919,3592,
2,2713,1919,3592,
22,7945,3546,8824,
5,5162,2760,6041,
5,5162,2760,6041,
5,5162,2760,6041,
5,5162,2760,6041,
15,8817,3593,9696,
7,5919,3025,6798,
15,5882,3021,6761,
15,5882,3021,6761,
17,5925,3026,6804,
15,5882,3021,6761,
17,5925,3026,6804,
3,3096,2035,3975,
13,6721,3183,7600,
8,6870,3214,7749,
14,4234,2493,5113,
16,4238,2494,5117,
12,6724,3183,7603,
13,7535,3379,8414,
8,6672,3175,7551,
10,6744,3188,7623,
3,804,857,1683,
3,804,857,1683,
9,6827,3201,7706,
3,3096,2035,3975,
15,6721,3183,7600,
15,6721,3183,7600,
63,6244,3082,7123,
40,8642,3587,9521,
3,1941,1628,2820,
4,2973,1983,3852,
4,3552,2277,4431,
19,8876,3596,9755,
16,8876,3596,9755,
16,8876,3596,9755,
16,8876,3596,9755,
3,2026,1684,2905,
1,1637,1408,2516,
51,6447,3109,7326,
51,6447,3109,7326,
12,2125,1709,3004,
16,9400,3621,10279,
6,1777,1559,2656,
5,1819,1576,2698,
40,8055,3551,8934,
40,8055,3551,8934,
46,9230,3615,10109,
46,9230,3615,10109,
34,7762,3501,8641,
14,8235,3559,9114,
13,4046,2474,4925,
163,12615,4370,13494,
54,6109,3062,6988,
99,8123,3554,9002,
163,12615,4370,13494,
163,12615,4370,13494,
128,10285,3670,11164,
95,8014,3550,8893,
163,12615,4370,13494,
78,12403,4189,13282,
6,2421,1856,3300,
12,12154,4119,13033,
3,3581,2285,4460,
35,12154,4119,13033,
35,12154,4119,13033,
35,12154,4119,13033,
35,12154,4119,13033,
35,12154,4119,13033,
35,12154,4119,13033,
4,4183,2488,5062,
127,12568,4342,13447,
127,12568,4342,13447,
117,12172,4124,13051,
14,4490,2531,5369,
24,6240,3082,7119,
18,10457,3694,11336,
18,10457,3694,11336,
5,3984,2452,4863,
17,8053,3551,8932,
0,929,904,1808,
12,11295,3896,12174,
13,11308,3900,12187,
12,6289,3084,7168,
19,4981,2670,5860,
19,4981,2670,5860,
94,10492,3697,11371,
94,10492,3697,11371,
94,10492,3697,11371,
29,6469,3112,7348,
20,10458,3694,11337,
11,6396,3101,7275,
0,12618,4370,13497,
66,8258,3560,9137,
12,2089,1697,2968,
12,2089,1697,2968,
27,7166,3265,8045,
50,6816,3200,7695,
14,6614,3158,7493,
20,8258,3560,9137,
20,8258,3560,9137,
16,9675,3638,10554,
27,3532,2264,4411,
13,1374,1219,2253,
28,3559,2277,4438,
11,3887,2420,4766,
11,3887,2420,4766,
2,2538,1882,3417,
11,3887,2420,4766,
11,3887,2420,4766,
1,1692,1515,2571,
31,11509,3950,12388,
31,11509,3950,12388,
15,12154,4119,13033,
15,12154,4119,13033,
15,12154,4119,13033,
12,6617,3161,7496,
18,5194,2773,6073,
40,6412,3102,7291,
16,1569,1292,2448,
21,12154,4119,13033,
26,12615,4370,13494,
2,2552,1885,3431,
17,12154,4119,13033,
4,3816,2412,4695,
50,12608,4360,13487,
41,12445,4198,13324,
111,12373,4182,13252,
27,6213,3078,7092,
27,6213,3078,7092,
27,6213,3078,7092,
27,6213,3078,7092,
65,6786,3195,7665,
65,6786,3195,7665,
0,187,400,1066,
74,7762,3501,8641,
131,12373,4182,13252,
131,12373,4182,13252,
131,12373,4182,13252,
131,12373,4182,13252,
4,375,583,1254,
116,11345,3915,12224,
58,6225,3081,7104,
80,8005,3549,8884,
131,12373,4182,13252,
124,12127,4111,13006,
124,12127,4111,13006,
124,12127,4111,13006,
7,929,904,1808,
124,12127,4111,13006,
63,10268,3668,11147,
81,12373,4182,13252,
33,8126,3554,9005,
37,8186,3557,9065,
37,8186,3557,9065,
16,8186,3557,9065,
16,8186,3557,9065,
16,8186,3557,9065,
17,8777,3592,9656,
17,8777,3592,9656,
17,8777,3592,9656,
17,8777,3592,9656,
17,8777,3592,9656,
10,5148,2754,6027,
12,5239,2802,6118,
112,11943,4053,12822,
14,12116,4105,12995,
15,12154,4119,13033,
14,12116,4105,12995,
15,12154,4119,13033,
107,12564,4341,13443,
18,4238,2494,5117,
31,10839,3803,11718,
31,10839,3803,11718,
18,12154,4119,13033,
65,12297,4167,13176,
65,12297,4167,13176,
105,12615,4370,13494,
5,742,830,1621,
5,742,830,1621,
95,10390,3686,11269,
105,12615,4370,13494,
105,12615,4370,13494,
17,12154,4119,13033,
19,12154,4119,13033,
7,5243,2803,6122,
19,7199,3272,8078,
5,4749,2580,5628,
12,9604,3631,10483,
12,9604,3631,10483,
12,9604,3631,10483,
66,10268,3668,11147,
70,10370,3683,11249,
70,10370,3683,11249,
6,3374,2195,4253,
25,7846,3537,8725,
25,7846,3537,8725,
25,7846,3537,8725,
25,7846,3537,8725,
25,7846,3537,8725,
10,906,898,1785,
61,6844,3207,7723,
61,6844,3207,7723,
156,12615,4370,13494,
81,7762,3501,8641,
22,6884,3217,7763,
40,11925,4050,12804,
20,6781,3195,7660,
183,12615,4370,13494,
2,282,501,1161,
33,10842,3803,11721,
0,102,283,981,
0,102,283,981,
0,102,283,981,
23,6185,3076,7064,
23,6185,3076,7064,
23,6185,3076,7064,
153,11737,4005,12616,
216,12615,4370,13494,
216,12615,4370,13494,
153,11737,4005,12616,
149,10746,3788,11625,
195,12388,4187,13267,
216,12615,4370,13494,
216,12615,4370,13494,
14,1010,1053,1889,
216,12615,4370,13494,
88,8005,3549,8884,
81,7840,3536,8719,
20,2556,1886,3435,
161,11664,3993,12543,
88,8005,3549,8884,
194,12457,4202,13336,
20,2556,1886,3435,
154,11242,3874,12121,
20,2556,1886,3435,
203,12608,4360,13487,
203,12608,4360,13487,
203,12608,4360,13487,
203,12608,4360,13487,
203,12608,4360,13487,
203,12608,4360,13487,
1,929,904,1808,
25,11943,4053,12822,
27,12284,4166,13163,
32,12615,4370,13494,
32,12615,4370,13494,
32,12615,4370,13494,
10,3834,2413,4713,
10,3834,2413,4713,
10,3834,2413,4713,
19,4644,2552,5523,
10,3834,2413,4713,
11,3998,2459,4877,
19,4644,2552,5523,
46,10048,3659,10927,
22,10048,3659,10927,
51,8906,3598,9785,
10,3448,2223,4327,
10,3458,2227,4337,
0,129,333,1008,
34,5723,2973,6602,
42,6077,3060,6956,
42,6077,3060,6956,
6,2882,1945,3761,
37,5718,2966,6597,
5,3649,2322,4528,
14,3076,2025,3955,
99,10884,3809,11763,
49,8504,3573,9383,
99,10884,3809,11763,
11,3471,2229,4350,
0,488,669,1367,
10,4749,2580,5628,
7,3005,2000,3884,
24,10509,3699,11388,
7,3005,2000,3884,
87,12570,4343,13449,
87,12570,4343,13449,
13,12154,4119,13033,
71,10810,3799,11689,
67,10340,3677,11219,
22,6251,3082,7130,
22,6251,3082,7130,
21,8747,3591,9626,
8,6251,3082,7130,
5,5731,2980,6610,
0,1152,1139,2031,
7,3489,2237,4368,
30,7990,3547,8869,
48,10917,3814,11796,
18,6237,3082,7116,
6,1801,1567,2680,
4,4685,2571,5564,
33,7990,3547,8869,
4,2684,1911,3563,
87,11072,3845,11951,
3,4689,2572,5568,
3,4689,2572,5568,
163,12615,4370,13494,
163,12615,4370,13494,
18,1934,1628,2813,
4,1959,1637,2838,
4,5263,2808,6142,
9,4628,2550,5507,
9,4869,2615,5748,
8,4863,2612,5742,
43,7038,3249,7917,
43,7038,3249,7917,
43,7038,3249,7917,
43,7038,3249,7917,
43,7038,3249,7917,
23,4718,2575,5597,
104,12615,4370,13494,
23,4718,2575,5597,
104,12615,4370,13494,
23,4718,2575,5597,
9,1099,1121,1978,
7,1097,1121,1976,
7,1097,1121,1976,
19,12154,4119,13033,
12,6216,3079,7095,
5,3834,2413,4713,
5,3834,2413,4713,
7,2050,1689,2929,
7,2050,1689,2929,
126,12389,4187,13268,
18,4763,2584,5642,
112,11056,3840,11935,
134,12615,4370,13494,
134,12615,4370,13494,
134,12615,4370,13494,
12,5042,2705,5921,
12,5042,2705,5921,
12,5042,2705,5921,
12,5042,2705,5921,
12,5042,2705,5921,
14,7983,3547,8862,
14,7983,3547,8862,
14,7983,3547,8862,
14,7983,3547,8862,
11,1476,1263,2355,
21,1518,1268,2397,
21,1518,1268,2397,
60,6877,3215,7756,
25,1978,1649,2857,
24,7309,3295,8188,
6,3553,2277,4432,
35,10268,3668,11147,
0,1183,1150,2062,
27,6155,3070,7034,
27,6155,3070,7034,
12,6571,3146,7450,
34,6314,3087,7193,
39,6839,3203,7718,
39,6839,3203,7718,
7,1082,1108,1961,
39,6839,3203,7718,
26,4856,2612,5735,
26,4856,2612,5735,
11,4856,2612,5735,
20,3532,2264,4411,
114,11601,3982,12480,
118,11987,4062,12866,
20,3532,2264,4411,
114,11601,3982,12480,
105,10350,3679,11229,
19,12154,4119,13033,
8,10304,3672,11183,
74,10268,3668,11147,
22,4703,2573,5582,
22,4703,2573,5582,
82,11390,3929,12269,
8,1698,1516,2577,
88,12462,4204,13341,
13,5590,2915,6469,
13,5590,2915,6469,
14,6471,3112,7350,
14,6471,3112,7350,
7,2211,1765,3090,
7,2211,1765,3090,
65,10350,3679,11229,
5,3744,2377,4623,
7,6453,3111,7332,
7,6453,3111,7332,
7,6453,3111,7332,
3,3502,2254,4381,
3,3502,2254,4381,
16,10443,3692,11322,
25,12154,4119,13033,
25,12154,4119,13033,
9,4729,2577,5608,
9,4729,2577,5608,
4,3443,2223,4322,
15,4124,2483,5003,
10,8071,3551,8950,
92,8678,3588,9557,
46,5302,2815,6181,
135,11943,4053,12822,
43,4833,2605,5712,
0,1152,1139,2031,
0,1152,1139,2031,
0,1152,1139,2031,
19,7465,3344,8344,
19,7465,3344,8344,
19,7465,3344,8344,
20,7896,3543,8775,
19,7465,3344,8344,
19,7465,3344,8344,
80,6420,3103,7299,
229,12615,4370,13494,
14,911,899,1790,
12,909,899,1788,
87,6883,3216,7762,
0,613,713,1492,
0,613,713,1492,
35,12154,4119,13033,
28,8724,3590,9603,
7,4906,2640,5785,
5,4906,2640,5785,
5,929,904,1808,
150,11737,4005,12616,
32,11737,4005,12616,
12,8978,3601,9857,
3,855,866,1734,
3,855,866,1734,
2,2544,1882,3423,
3,4166,2487,5045,
10,4806,2595,5685,
4,2749,1923,3628,
4,4281,2500,5160,
4,4281,2500,5160,
5,2060,1692,2939,
7,2071,1694,2950,
7,2071,1694,2950,
7,2071,1694,2950,
7,2071,1694,2950,
4,2058,1692,2937,
0,818,862,1697,
2,4758,2581,5637,
2,4758,2581,5637,
7,3695,2341,4574,
9,4758,2581,5637,
14,4757,2581,5636,
14,4757,2581,5636,
44,8348,3565,9227,
14,4757,2581,5636,
2,4096,2482,4975,
2,4096,2482,4975,
4,4847,2606,5726,
4,4847,2606,5726,
34,7994,3547,8873,
34,7994,3547,8873,
2,4756,2581,5635,
10,5533,2894,6412,
47,9274,3616,10153,
37,8005,3549,8884,
11,6535,3139,7414,
13,6547,3140,7426,
13,6547,3140,7426,
16,8005,3549,8884,
9,6065,3054,6944,
18,8005,3549,8884,
3,594,699,1473,
18,8005,3549,8884,
0,467,654,1346,
16,8005,3549,8884,
11,10746,3788,11625,
11,10746,3788,11625,
11,10746,3788,11625,
2,594,699,1473,
104,12025,4072,12904,
106,12289,4167,13168,
104,12025,4072,12904,
19,6317,3089,7196,
31,7769,3503,8648,
8,4089,2482,4968,
31,7769,3503,8648,
13,5086,2727,5965,
19,7769,3503,8648,
20,8915,3599,9794,
20,8915,3599,9794,
20,8915,3599,9794,
95,11919,4050,12798,
5,4402,2521,5281,
14,8616,3584,9495,
4,4424,2525,5303,
64,10606,3721,11485,
36,8919,3600,9798,
58,10268,3668,11147,
36,8919,3600,9798,
18,6317,3089,7196,
18,10620,3726,11499,
17,10619,3726,11498,
11,6362,3095,7241,
11,6362,3095,7241,
5,4749,2580,5628,
5,4749,2580,5628,
5,4749,2580,5628,
18,10620,3726,11499,
10,5988,3038,6867,
74,10601,3719,11480,
74,10601,3719,11480,
74,10601,3719,11480,
19,10599,3718,11478,
20,6317,3089,7196,
4,4066,2476,4945,
13,4306,2503,5185,
13,4306,2503,5185,
27,5972,3034,6851,
39,7990,3547,8869,
39,7990,3547,8869,
14,3118,2046,3997,
1,497,673,1376,
15,9206,3614,10085,
15,9206,3614,10085,
17,9799,3644,10678,
19,10746,3788,11625,
19,10746,3788,11625,
19,10746,3788,11625,
0,3,8,882,
43,7990,3547,8869,
65,11356,3917,12235,
65,11356,3917,12235,
9,7382,3315,8261,
3,5188,2768,6067,
18,8000,3547,8879,
48,10889,3809,11768,
48,10889,3809,11768,
9,6719,3183,7598,
5,5548,2901,6427,
6,5548,2901,6427,
10,6719,3183,7598,
9,5548,2901,6427,
0,129,333,1008,
92,12044,4082,12923,
0,929,904,1808,
92,12044,4082,12923,
92,12044,4082,12923,
86,10904,3812,11783,
92,12044,4082,12923,
92,12044,4082,12923,
15,4905,2640,5784,
35,8073,3552,8952,
55,9782,3644,10661,
36,8109,3553,8988,
19,8206,3558,9085,
20,12044,4082,12923,
19,12044,4082,12923,
19,12044,4082,12923,
19,12044,4082,12923,
74,11003,3829,11882,
74,11003,3829,11882,
80,11396,3931,12275,
46,12304,4168,13183,
42,11658,3992,12537,
70,12386,4187,13265,
74,11003,3829,11882,
3,2507,1876,3386,
29,8567,3578,9446,
96,12304,4168,13183,
96,12304,4168,13183,
96,12304,4168,13183,
77,11058,3840,11937,
91,12007,4067,12886,
28,11066,3844,11945,
28,11066,3844,11945,
28,10390,3686,11269,
16,8005,3549,8884,
30,11297,3896,12176,
28,10390,3686,11269,
28,10390,3686,11269,
28,10390,3686,11269,
28,10390,3686,11269,
28,10390,3686,11269,
28,10390,3686,11269,
28,10390,3686,11269,
30,11297,3896,12176,
28,10390,3686,11269,
14,7144,3263,8023,
19,8005,3549,8884,
21,9353,3619,10232,
14,7144,3263,8023,
14,7144,3263,8023,
21,9353,3619,10232,
21,9353,3619,10232,
18,7747,3481,8626,
80,11464,3945,12343,
80,11464,3945,12343,
80,11464,3945,12343,
24,7800,3532,8679,
85,11658,3992,12537,
85,11658,3992,12537,
85,11658,3992,12537,
29,8005,3549,8884,
29,8005,3549,8884,
74,10997,3829,11876,
94,12007,4067,12886,
99,12304,4168,13183,
99,12304,4168,13183,
74,10268,3668,11147,
74,10268,3668,11147,
76,10303,3672,11182,
13,7923,3544,8802,
12,6408,3102,7287,
12,6408,3102,7287,
11,6382,3098,7261,
11,6382,3098,7261,
5,6397,3102,7276,
0,1952,1628,2831,
18,7920,3544,8799,
15,6405,3102,7284,
3,4733,2578,5612,
3,4733,2578,5612,
82,10561,3711,11440,
34,8005,3549,8884,
82,10561,3711,11440,
82,10561,3711,11440,
21,6378,3097,7257,
18,6314,3087,7193,
8,6441,3108,7320,
8,6441,3108,7320,
8,6441,3108,7320,
8,6441,3108,7320,
13,8370,3566,9249,
13,8370,3566,9249,
5,5913,3024,6792,
17,8315,3563,9194,
17,8370,3566,9249,
19,6766,3193,7645,
15,6261,3083,7140,
26,11943,4053,12822,
15,8005,3549,8884,
15,8005,3549,8884,
15,8005,3549,8884,
15,8005,3549,8884,
31,12190,4128,13069,
25,10268,3668,11147,
31,12190,4128,13069,
41,8580,3579,9459,
13,6315,3088,7194,
8,6242,3082,7121,
18,8628,3585,9507,
69,10268,3668,11147,
73,12187,4127,13066,
73,12187,4127,13066,
24,8194,3557,9073,
21,7990,3547,8869,
8,3039,2010,3918,
61,11620,3984,12499,
24,8194,3557,9073,
8,3039,2010,3918,
28,12182,4125,13061,
28,12182,4125,13061,
0,363,568,1242,
0,363,568,1242,
0,363,568,1242,
2,929,904,1808,
3,2528,1879,3407,
5,929,904,1808,
13,3753,2391,4632,
22,7548,3383,8427,
36,2303,1828,3182,
18,927,901,1806,
21,1383,1222,2262,
46,2787,1928,3666,
257,10974,3825,11853,
22,1385,1222,2264,
36,2303,1828,3182,
276,12366,4181,13245,
276,12366,4181,13245,
8,3272,2133,4151,
8,3272,2133,4151,
12,4922,2642,5801,
13,4936,2648,5815,
12,4922,2642,5801,
5,4030,2468,4909,
13,1869,1598,2748,
13,1869,1598,2748,
40,5305,2817,6184,
24,3015,2002,3894,
24,3015,2002,3894,
102,11278,3894,12157,
13,1869,1598,2748,
67,7990,3547,8869,
2,324,543,1203,
109,12366,4181,13245,
14,10971,3825,11850,
13,6314,3087,7193,
8,5765,2992,6644,
47,12268,4161,13147,
47,12268,4161,13147,
39,10587,3715,11466,
32,12268,4161,13147,
32,12268,4161,13147,
7,5899,3021,6778,
7,5899,3021,6778,
7,5899,3021,6778,
52,10587,3715,11466,
60,11625,3985,12504,
64,12268,4161,13147,
64,12268,4161,13147,
64,12268,4161,13147,
23,7990,3547,8869,
64,12268,4161,13147,
1,32,137,911,
1,32,137,911,
23,7747,3481,8626,
23,7747,3481,8626,
23,7747,3481,8626,
87,11306,3900,12185,
25,9401,3621,10280,
25,9401,3621,10280,
13,9401,3621,10280,
12,9390,3620,10269,
34,10268,3668,11147,
34,10268,3668,11147,
13,7990,3547,8869,
0,889,892,1768,
0,889,892,1768,
0,889,892,1768,
1,889,892,1768,
23,8480,3572,9359,
28,4410,2523,5289,
50,7454,3342,8333,
16,7454,3342,8333,
14,7033,3247,7912,
14,7033,3247,7912,
14,7033,3247,7912,
14,7033,3247,7912,
84,11435,3942,12314,
65,8129,3554,9008,
65,8129,3554,9008,
65,8129,3554,9008,
11,8129,3554,9008,
11,8129,3554,9008,
11,8129,3554,9008,
11,6536,3139,7415,
11,6536,3139,7415,
20,9052,3606,9931,
23,3543,2273,4422,
23,3543,2273,4422,
10,2217,1765,3096,
1,1143,1135,2022,
18,6504,3123,7383,
11,5898,3021,6777,
82,12373,4182,13252,
81,12290,4167,13169,
118,12373,4182,13252,
1,1559,1289,2438,
26,11575,3976,12454,
14,5789,3000,6668,
16,6609,3155,7488,
22,12373,4182,13252,
3,3834,2413,4713,
57,12199,4133,13078,
30,7676,3446,8555,
51,10268,3668,11147,
13,6360,3092,7239,
13,6360,3092,7239,
12,10716,3775,11595,
3,2775,1927,3654,
5,2976,1986,3855,
16,12340,4176,13219,
16,12340,4176,13219,
31,12373,4182,13252,
31,12373,4182,13252,
31,12373,4182,13252,
30,8833,3594,9712,
78,10829,3801,11708,
25,6107,3062,6986,
78,10829,3801,11708,
13,3378,2195,4257,
19,10746,3788,11625,
19,10746,3788,11625,
19,10746,3788,11625,
19,10746,3788,11625,
7,7905,3543,8784,
2,2269,1816,3148,
59,11978,4062,12857,
19,11978,4062,12857,
19,11978,4062,12857,
19,11978,4062,12857,
33,5641,2941,6520,
141,12344,4177,13223,
57,7982,3547,8861,
141,12344,4177,13223,
140,12308,4169,13187,
14,6343,3090,7222,
31,12308,4169,13187,
29,12210,4134,13089,
29,12210,4134,13089,
29,12210,4134,13089,
18,8244,3559,9123,
32,12340,4176,13219,
5,1953,1628,2832,
73,10268,3668,11147,
89,12370,4182,13249,
89,12370,4182,13249,
17,12199,4133,13078,
17,12199,4133,13078,
14,6034,3048,6913,
14,6034,3048,6913,
3,2132,1713,3011,
14,6034,3048,6913,
9,6034,3048,6913,
5,2670,1908,3549,
11,5349,2836,6228,
15,3834,2413,4713,
27,7166,3265,8045,
3,3836,2413,4715,
52,8610,3582,9489,
12,7747,3481,8626,
18,7762,3501,8641,
18,7762,3501,8641,
18,7762,3501,8641,
18,7762,3501,8641,
18,7762,3501,8641,
18,7762,3501,8641,
18,7762,3501,8641,
18,7762,3501,8641,
18,7762,3501,8641,
17,7444,3340,8323,
1,264,471,1143,
5,4669,2570,5548,
5,3884,2420,4763,
5,3884,2420,4763,
1,2542,1882,3421,
5,4204,2490,5083,
15,7990,3547,8869,
30,10268,3668,11147,
30,10268,3668,11147,
30,10268,3668,11147,
30,10268,3668,11147,
15,7990,3547,8869,
16,8131,3554,9010,
9,1657,1450,2536,
1,335,555,1214,
8,3543,2273,4422,
3,1127,1128,2006,
15,3834,2413,4713,
18,3834,2413,4713,
18,3834,2413,4713,
18,3834,2413,4713,
0,335,555,1214,
0,335,555,1214,
27,7166,3265,8045,
0,435,621,1314,
0,435,621,1314,
4,1154,1139,2033,
4,1154,1139,2033,
4,1154,1139,2033,
8,3834,2413,4713,
0,507,674,1386,
3,1149,1138,2028,
1,651,738,1530,
1,651,738,1530,
0,650,736,1529,
2,822,862,1701,
0,1061,1079,1940,
11,3834,2413,4713,
1,2082,1696,2961,
27,7166,3265,8045,
11,3834,2413,4713,
11,3834,2413,4713,
4,2121,1709,3000,
5,3543,2273,4422,
1,1121,1128,2000,
5,2721,1921,3600,
14,3834,2413,4713,
14,3834,2413,4713,
14,3834,2413,4713,
4,914,899,1793,
4,3834,2413,4713,
3,3834,2413,4713,
3,2672,1908,3551,
3,2672,1908,3551,
2,3834,2413,4713,
5,3615,2299,4494,
2,3834,2413,4713,
1,1119,1125,1998,
5,3834,2413,4713,
2,3834,2413,4713,
2,3834,2413,4713,
2,3834,2413,4713,
4,3834,2413,4713,
4,4785,2586,5664,
4,4785,2586,5664,
11,7793,3532,8672,
18,7793,3532,8672,
14,7762,3501,8641,
14,7762,3501,8641,
14,7762,3501,8641,
6,2761,1926,3640,
7,6668,3175,7547,
7,6668,3175,7547,
7,6668,3175,7547,
18,7762,3501,8641,
4,2762,1926,3641,
4,5094,2730,5973,
28,5949,3031,6828,
28,5949,3031,6828,
28,5949,3031,6828,
28,5949,3031,6828,
28,5949,3031,6828,
28,5949,3031,6828,
28,5949,3031,6828,
28,5949,3031,6828,
28,5949,3031,6828,
21,5094,2730,5973,
27,5938,3027,6817,
28,5949,3031,6828,
28,5949,3031,6828,
27,5938,3027,6817,
15,3712,2355,4591,
28,5949,3031,6828,
28,5949,3031,6828,
28,5949,3031,6828,
4,5093,2730,5972,
4,5093,2730,5972,
12,5949,3031,6828,
12,5949,3031,6828,
12,5949,3031,6828,
7,5949,3031,6828,
0,660,754,1539,
8,5949,3031,6828,
13,3713,2359,4592,
29,5949,3031,6828,
13,3713,2359,4592,
8,5949,3031,6828,
8,5949,3031,6828,
8,5949,3031,6828,
8,5949,3031,6828,
8,5949,3031,6828,
5,2874,1943,3753,
5,2874,1943,3753,
4,4731,2577,5610,
10,5349,2836,6228,
4,1779,1559,2658,
8,658,752,1537,
43,2869,1941,3748,
14,1259,1178,2138,
209,10810,3799,11689,
87,4918,2642,5797,
197,10268,3668,11147,
16,4260,2496,5139,
18,4632,2550,5511,
18,4632,2550,5511,
18,4632,2550,5511,
16,4260,2496,5139,
16,4260,2496,5139,
18,4632,2550,5511,
18,4632,2550,5511,
18,4632,2550,5511,
16,4260,2496,5139,
18,4632,2550,5511,
18,4632,2550,5511,
18,4632,2550,5511,
18,4632,2550,5511,
18,4632,2550,5511,
18,4632,2550,5511,
18,4632,2550,5511,
18,4632,2550,5511,
14,3410,2206,4289,
14,3410,2206,4289,
14,3410,2206,4289,
14,3410,2206,4289,
14,3410,2206,4289,
44,10562,3711,11441,
46,10746,3788,11625,
5,2171,1744,3050,
48,10774,3798,11653,
48,10774,3798,11653,
16,4260,2496,5139,
4,1813,1573,2692,
4,1813,1573,2692,
16,4260,2496,5139,
2,1278,1191,2157,
11,4671,2570,5550,
31,11986,4062,12865,
9,7468,3348,8347,
9,7468,3348,8347,
6,929,904,1808,
43,7747,3481,8626,
42,7735,3462,8614,
47,8354,3565,9233,
47,8354,3565,9233,
0,1070,1089,1949,
11,1419,1228,2298,
11,1419,1228,2298,
11,1419,1228,2298,
11,1419,1228,2298,
1,1415,1227,2294,
3,1419,1228,2298,
3,1419,1228,2298,
3,1419,1228,2298,
3,1419,1228,2298,
3,1419,1228,2298,
3,1419,1228,2298,
3,1419,1228,2298,
3,1419,1228,2298,
3,1419,1228,2298,
1,1415,1227,2294,
3,1419,1228,2298,
6,6027,3046,6906,
11,7370,3312,8249,
0,9,27,888,
0,9,27,888,
2,78,255,957,
5,4333,2510,5212,
5,4333,2510,5212,
5,4333,2510,5212,
0,177,397,1056,
22,11987,4062,12866,
5,5349,2836,6228,
3,3834,2413,4713,
5,2863,1938,3742,
5,2863,1938,3742,
4,2847,1937,3726,
10,2415,1854,3294,
10,2415,1854,3294,
10,2415,1854,3294,
2,2415,1854,3294,
36,11923,4050,12802,
26,3573,2284,4452,
13,1175,1145,2054,
26,3573,2284,4452,
22,2386,1849,3265,
26,3573,2284,4452,
4,2120,1709,2999,
4,2120,1709,2999,
8,2434,1864,3313,
8,2434,1864,3313,
6,2409,1854,3288,
4,2409,1854,3288,
1,1976,1648,2855,
41,10268,3668,11147,
0,793,856,1672,
0,438,624,1317,
7,2610,1896,3489,
0,154,362,1033,
5,1313,1199,2192,
4,1712,1524,2591,
7,9515,3626,10394,
0,1473,1263,2352,
39,12283,4166,13162,
7,6064,3054,6943,
7,6064,3054,6943,
7,6064,3054,6943,
7,6064,3054,6943,
7,6064,3054,6943,
7,6064,3054,6943,
39,12283,4166,13162,
26,11901,4048,12780,
26,12569,4343,13448,
39,12569,4343,13448,
39,12569,4343,13448,
6,6853,3209,7732,
12,4833,2605,5712,
33,11627,3985,12506,
35,12569,4343,13448,
3,1005,1046,1884,
3,1005,1046,1884,
1,993,1038,1872,
24,11328,3904,12207,
24,11328,3904,12207,
24,11328,3904,12207,
0,545,683,1424,
1,990,1036,1869,
1,990,1036,1869,
2,990,1036,1869,
4,1003,1046,1882,
