F61,F77,F88,F70,
9,3474,1510,8232,
36,8980,3790,13738,
4,3707,1639,8465,
8,2677,982,7435,
5,3881,1698,8639,
10,3707,1639,8465,
38,8468,3425,13226,
38,8468,3425,13226,
43,9003,3795,13761,
14,8468,3425,13226,
18,9003,3795,13761,
4,702,170,5460,
29,3768,1677,8526,
26,9003,3795,13761,
5,1339,367,6097,
5,1339,367,6097,
93,9003,3795,13761,
18,9003,3795,13761,
2,1339,367,6097,
2,1339,367,6097,
35,9003,3795,13761,
11,4094,1792,8852,
6,3707,1639,8465,
9,4498,1905,9256,
10,3881,1698,8639,
9,3707,1639,8465,
23,8789,3596,13547,
44,8468,3425,13226,
44,8468,3425,13226,
13,3707,1639,8465,
3,2932,1141,7690,
3,2932,1141,7690,
11,3707,1639,8465,
42,9003,3795,13761,
15,9003,3795,13761,
22,9003,3795,13761,
0,0,2,4758,
55,9003,3795,13761,
21,8789,3596,13547,
4,3707,1639,8465,
4,3707,1639,8465,
32,8165,3324,12923,
12,7721,3249,12479,
16,5516,2393,10274,
69,8573,3497,13331,
18,3120,1244,7878,
4,1022,306,5780,
15,3081,1234,7839,
30,3117,1244,7875,
30,3707,1639,8465,
49,5516,2393,10274,
109,9003,3795,13761,
109,9003,3795,13761,
109,9003,3795,13761,
3,1022,306,5780,
22,3707,1639,8465,
80,9003,3795,13761,
36,8318,3363,13076,
11,2677,982,7435,
39,2370,763,7128,
39,2370,763,7128,
39,2370,763,7128,
39,2370,763,7128,
73,2370,763,7128,
73,2370,763,7128,
71,2313,752,7071,
73,2370,763,7128,
65,2271,741,7029,
9,2355,760,7113,
9,2355,760,7113,
13,2457,830,7215,
43,1879,455,6637,
159,7451,3207,12209,
159,7451,3207,12209,
11,3119,1244,7877,
9,2677,982,7435,
42,8468,3425,13226,
47,9003,3795,13761,
47,9003,3795,13761,
47,9003,3795,13761,
23,3707,1639,8465,
23,3707,1639,8465,
2,2677,982,7435,
8,3945,1719,8703,
1,1006,296,5764,
29,9003,3795,13761,
7,3881,1698,8639,
6,3881,1698,8639,
11,3707,1639,8465,
9,2860,1097,7618,
26,8320,3363,13078,
26,8320,3363,13078,
26,8320,3363,13078,
26,8320,3363,13078,
12,6686,2693,11444,
15,7398,3139,12156,
12,6686,2693,11444,
12,6686,2693,11444,
4,3094,1235,7852,
6,3707,1639,8465,
2,3707,1639,8465,
8,3707,1639,8465,
14,5516,2393,10274,
7,3679,1599,8437,
7,3679,1599,8437,
38,8320,3363,13078,
38,8320,3363,13078,
17,9003,3795,13761,
7,3707,1639,8465,
27,8766,3577,13524,
40,6776,2726,11534,
40,6776,2726,11534,
11,2967,1154,7725,
45,6776,2726,11534,
45,6776,2726,11534,
28,5516,2393,10274,
28,5516,2393,10274,
13,1690,423,6448,
13,1690,423,6448,
13,1690,423,6448,
14,3707,1639,8465,
4,999,292,5757,
26,7184,2988,11942,
20,3707,1639,8465,
20,3707,1639,8465,
20,3707,1639,8465,
20,3707,1639,8465,
1,758,198,5516,
6,1753,433,6511,
48,7184,2988,11942,
48,7184,2988,11942,
25,3707,1639,8465,
25,3707,1639,8465,
3,891,244,5649,
3,891,244,5649,
46,7184,2988,11942,
17,2457,830,7215,
11,7247,3058,12005,
10,7247,3058,12005,
3,3707,1639,8465,
3,3707,1639,8465,
47,7247,3058,12005,
47,7247,3058,12005,
47,7247,3058,12005,
13,3707,1639,8465,
13,3707,1639,8465,
8,2457,830,7215,
20,2540,914,7298,
6,997,289,5755,
18,2540,914,7298,
9,2484,901,7242,
9,2484,901,7242,
1,2517,909,7275,
4,2466,853,7224,
13,2540,914,7298,
9,2528,913,7286,
0,2295,752,7053,
5,2540,914,7298,
5,2540,914,7298,
6,9286,5233,14044,
9,921,247,5679,
9,921,247,5679,
7,887,238,5645,
7,887,238,5645,
12,3707,1639,8465,
39,5516,2393,10274,
16,6602,2675,11360,
16,6602,2675,11360,
9,6329,2596,11087,
9,6329,2596,11087,
14,6636,2679,11394,
14,6636,2679,11394,
13,6602,2675,11360,
13,6602,2675,11360,
7,3707,1639,8465,
1,3087,1234,7845,
8,5516,2393,10274,
2,3707,1639,8465,
3,3707,1639,8465,
3,3707,1639,8465,
6,3707,1639,8465,
4,3707,1639,8465,
4,3707,1639,8465,
4,3707,1639,8465,
4,3707,1639,8465,
4,3707,1639,8465,
5,3707,1639,8465,
8,6675,2691,11433,
8,6675,2691,11433,
4,3707,1639,8465,
4,3707,1639,8465,
27,8812,3618,13570,
3,2306,752,7064,
39,8639,3531,13397,
39,8639,3531,13397,
29,5516,2393,10274,
39,8639,3531,13397,
18,3103,1235,7861,
18,9003,3795,13761,
12,8043,3310,12801,
1,572,130,5330,
119,9003,3795,13761,
25,3584,1543,8342,
25,3584,1543,8342,
30,8178,3329,12936,
2,1565,406,6323,
12,3707,1639,8465,
2,1565,406,6323,
38,8233,3347,12991,
13,3575,1541,8333,
13,3575,1541,8333,
13,3575,1541,8333,
3,3707,1639,8465,
13,8043,3310,12801,
9,3710,1639,8468,
6,3710,1639,8468,
6,3710,1639,8468,
3,1400,383,6158,
3,1400,383,6158,
3,1400,383,6158,
26,9003,3795,13761,
21,9003,3795,13761,
14,9003,3795,13761,
19,9003,3795,13761,
9,1289,361,6047,
21,2459,831,7217,
21,2459,831,7217,
125,8512,3475,13270,
125,8512,3475,13270,
19,4970,2064,9728,
11,5516,2393,10274,
16,6446,2616,11204,
24,3707,1639,8465,
32,4196,1852,8954,
35,3707,1639,8465,
35,3707,1639,8465,
55,4649,1940,9407,
11,1163,341,5921,
178,9003,3795,13761,
8,3844,1692,8602,
1,1249,349,6007,
33,3707,1639,8465,
33,3707,1639,8465,
58,7194,3005,11952,
33,3707,1639,8465,
0,1508,401,6266,
8,2983,1190,7741,
58,7878,3274,12636,
9,6312,2595,11070,
19,6594,2674,11352,
13,6438,2612,11196,
8,3080,1234,7838,
40,7398,3139,12156,
13,6640,2679,11398,
18,6620,2677,11378,
45,9003,3795,13761,
31,6985,2788,11743,
22,9003,3795,13761,
30,5516,2393,10274,
5,1766,434,6524,
5,1766,434,6524,
8,3052,1225,7810,
8,3052,1225,7810,
8,3052,1225,7810,
8,3052,1225,7810,
16,5516,2393,10274,
14,5516,2393,10274,
12,2722,1042,7480,
17,8751,3560,13509,
17,8751,3560,13509,
145,9003,3795,13761,
18,681,142,5439,
18,681,142,5439,
3,2722,1042,7480,
1,2274,746,7032,
1,2274,746,7032,
5,2968,1154,7726,
17,6075,2485,10833,
30,9003,3795,13761,
12,9003,3795,13761,
6,2967,1154,7725,
0,1323,366,6081,
14,9003,3795,13761,
29,7053,2817,11811,
30,9286,5233,14044,
12,9003,3795,13761,
2,1323,366,6081,
17,8473,3429,13231,
17,8473,3429,13231,
11,3850,1693,8608,
10,5641,2417,10399,
3,2677,982,7435,
18,4850,2019,9608,
9,3962,1727,8720,
0,112,37,4870,
0,112,37,4870,
115,8505,3463,13263,
47,3707,1639,8465,
115,8505,3463,13263,
6,414,119,5172,
7,476,120,5234,
47,3707,1639,8465,
151,9003,3795,13761,
9,725,176,5483,
17,2976,1165,7734,
40,8682,3538,13440,
2,9286,5233,14044,
35,9003,3795,13761,
19,5516,2393,10274,
19,5516,2393,10274,
32,9003,3795,13761,
8,1271,353,6029,
8,1271,353,6029,
23,6573,2669,11331,
7,953,268,5711,
23,6573,2669,11331,
4,3719,1648,8477,
16,5927,2462,10685,
6,2942,1143,7700,
40,7398,3139,12156,
23,7401,3143,12159,
40,7398,3139,12156,
1,2866,1112,7624,
35,9003,3795,13761,
1,2866,1112,7624,
7,2976,1165,7734,
14,6331,2597,11089,
14,6331,2597,11089,
14,6331,2597,11089,
11,3710,1639,8468,
11,3710,1639,8468,
11,3710,1639,8468,
10,3670,1571,8428,
45,9003,3795,13761,
10,3670,1571,8428,
1,410,119,5168,
1,410,119,5168,
23,7519,3215,12277,
4,3707,1639,8465,
4,3707,1639,8465,
4,3707,1639,8465,
4,3707,1639,8465,
12,7519,3215,12277,
10,3710,1639,8468,
6,3103,1235,7861,
1,114,37,4872,
3,2897,1127,7655,
0,2897,1127,7655,
2,2897,1127,7655,
5,2897,1127,7655,
2,2897,1127,7655,
6,2897,1127,7655,
2,2447,812,7205,
4,654,137,5412,
4,654,137,5412,
4,654,137,5412,
4,654,137,5412,
4,654,137,5412,
15,654,137,5412,
0,264,109,5022,
0,654,137,5412,
13,2897,1127,7655,
13,2897,1127,7655,
13,2897,1127,7655,
13,2897,1127,7655,
7,3032,1209,7790,
7,3032,1209,7790,
7,3032,1209,7790,
7,3032,1209,7790,
8,5516,2393,10274,
5,3710,1639,8468,
9,3710,1639,8468,
22,8816,3620,13574,
25,8816,3620,13574,
25,8816,3620,13574,
5,1271,353,6029,
2,665,139,5423,
13,1342,368,6100,
40,5516,2393,10274,
50,6573,2669,11331,
0,953,268,5711,
40,7398,3139,12156,
2,1342,368,6100,
49,9003,3795,13761,
40,7398,3139,12156,
12,3710,1639,8468,
28,5670,2423,10428,
22,5663,2421,10421,
54,9003,3795,13761,
106,9003,3795,13761,
106,9003,3795,13761,
2,3710,1639,8468,
44,8789,3596,13547,
35,8615,3525,13373,
0,665,139,5423,
7,3119,1244,7877,
14,5516,2393,10274,
14,5516,2393,10274,
46,8572,3497,13330,
44,8465,3425,13223,
30,7117,2895,11875,
19,8465,3425,13223,
23,8927,3729,13685,
2,2906,1137,7664,
2,2906,1137,7664,
2,2906,1137,7664,
20,8927,3729,13685,
5,3707,1639,8465,
17,7949,3297,12707,
8,3707,1639,8465,
29,8465,3425,13223,
29,8465,3425,13223,
33,6289,2591,11047,
42,8465,3425,13223,
3,3707,1639,8465,
3,3707,1639,8465,
15,5516,2393,10274,
15,5516,2393,10274,
