F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-boolean,F16-String,F16-Integer,F16-StrBuilder,F16-StringBuffer,F16-Boolean,F16-Object,F16-NA,F16-void,F16-int,F16-Strategy,F3-NA,F3-Type[],F3-new ToStringBuilder(base).append(array).toString(),F3-Class,F3-Integer,F3-Throwable,F3-!new EqualsBuilder().append(obj1 obj2).isEquals(),F3-baseStr +  [  + SystemUtils.LINE_SEPARATOR+    <null> + SystemUtils.LINE_SEPARATOR+  ] ,F3-null,F3-boolean,F3-Object,F3-Character,F3-new EqualsBuilder().append(obj1 obj2).isEquals(),F3-char,F3-SystemUtils.isOSMatch(osName osVersion  Windows 9   4.1 ),F3-String,F3-int,F3-char[],F3-sb.toString(),F3-Date,F7--,F7-++,F7--=,F7-+=,F7-&,F7-NA,F7-*,F7-+,F12-Integer,F12-Random,F12-long,F12-int,F12-Object,F12-NA,F12-String,F17-static,F17-NA,F2-Class,F2-List<Integer>,F2-NA,F2-Integer,F2-ByteArrayOutputStream,F2-Executors,F2-String,F2-ExceptionUtilsTest,F2-Collections,F2-Method,F2-Reader,F2-Map<Locale Strategy>,F2-TypeUtilsTest<B>,F2-Calendar,F2-TestSubObject,F2-Token,F6-java.io.ByteArrayOutputStream,F6-org.apache.commons.lang3.text.translate.NumericEntityUnescaper,F6-java.util.Random,F6-NA,F6-java.io.PrintStream,F6-java.lang.UnsupportedOperationException,F6-java.lang.Character,F6-java.lang.Integer,F6-java.lang.Object,F6-org.apache.commons.lang3.builder.EqualsBuilder,F6-java.lang.String,F6-org.apache.commons.lang3.mutable.MutableLong,F6-java.lang.StringBuffer,F6-java.lang.StringBuilder,F6-org.apache.commons.lang3.builder.ToStringBuilder,F6-java.lang.Thread,F6-java.util.Date,F6-org.apache.commons.lang3.tuple.ImmutableTriple,F6-org.apache.commons.lang3.text.StrBuilder,F6-java.io.IOException,F13-private,F13-NA,F18-NA,F14-static-final,F14-NA,F14-final,F1-delegateBooleanAssertion,F1-NA,F1-assertSame,F1-getDeclaredField,F1-abs,F1-assertEquals,F1-getFraction,F1-pow,F1-substring,F1-get,F1-asReader,F1-getGenericParameterTypes,F1-constantFuture,F1-appendln,F1-compareTo,F1-charAt,F1-assertFalse,F1-read,F1-toString,F1-assertTrue,F5-java.lang.Object,F5-NA,F5-java.lang.Number,F5-ProxyInvocationHandler,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-StrBuilder,F5-java.io.OutputStream,F5-java.io.FilterOutputStream,F5-java.lang.Exception,F9-testFixture,F9-NA,F9-length,F10-NA,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-ExecutorService,F4-Integer,F4-boolean,F4-long,F4-Throwable,F4-char,F4-TypeVariable[],F4-void,F4-int,F4-String,F4-Field,F4-Strategy,F4-Type[],F8-MutatingClient,F8-NA,F8-InspectingClient,F11-i,F11-secretField,F11-NA,F11-N,F11-object,F11-serialVersionUID,F11-random,F11-showField,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-jcarman@apache.org,F71-pbenedict@apache.org,F71-niallp@apache.org,F71-chas@apache.org,F71-oheger@apache.org,F71-julius@apache.org,F71-ggregory@apache.org,F71-bayard@apache.org,F71-joehni@apache.org,F71-psteitz@apache.org,F71-scolebourne@apache.org,F71-mbenson@apache.org,F71-tn@apache.org,F71-sebb@apache.org,F74,F73,F84,F146,category
2078,org/apache/commons/lang3,org/apache/commons/lang3/BooleanUtils.java,668,true,140,40,17815,1,10,1742,31,120,0.5415896487985212,365,671,1.8383561643835618,0.26785714285714285,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,10,BAD_PRACTICE,0.00964630225080386,NP_BOOLEAN_RETURN_NULL,14,2,6,0.47050754458161864,0.013717421124828532,0.00823045267489712,-1.0,0.0,0.0,0.18421052631578946,0.5625890587417208,-1.0,0.001607717041800643,0.022508038585209004,0.5625890587417208,-0.5626822157434402,-1.0,23,1228,1117,2562,1801,0.0,39,752,1049,2592,0.06533941004241105,319,1095,63,1477,0,-776,0,0.2356948933414168,0,43260,0,24395,1303,0,68958,18865,0.14329368745395418,239,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1572,4805,1,1334,open
2078,org/apache/commons/lang3,org/apache/commons/lang3/BooleanUtils.java,668,true,46,40,17815,1,14,1742,17,120,0.6076709796672828,365,671,1.8383561643835618,0.32608695652173914,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,10,BAD_PRACTICE,0.00964630225080386,NP_BOOLEAN_RETURN_NULL,14,2,6,0.47050754458161864,0.013717421124828532,0.00823045267489712,-1.0,0.0,0.0,0.18421052631578946,0.5625890587417208,-1.0,0.001607717041800643,0.022508038585209004,0.5625890587417208,-0.5626822157434402,-1.0,23,1228,1117,2562,1801,0.0,39,752,1049,2592,0.06533941004241105,319,1095,63,1477,0,-776,0,0.2356948933414168,0,43260,0,24395,1303,0,68958,18865,0.14329368745395418,239,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1572,4805,1,1334,open
2078,org/apache/commons/lang3,org/apache/commons/lang3/BooleanUtils.java,668,true,3,40,17815,1,8,1742,1,120,0.6423290203327172,365,671,1.8383561643835618,0.6666666666666666,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,10,BAD_PRACTICE,0.006430868167202572,RC_REF_COMPARISON_BAD_PRACTICE_BOOLEAN,16,2,3,0.47050754458161864,0.013717421124828532,0.00411522633744856,-1.0,0.0,0.0,0.18421052631578946,0.5625890587417208,-1.0,0.001607717041800643,0.022508038585209004,0.5625890587417208,-0.5626822157434402,-1.0,16,994,895,2328,1801,0.0,39,752,1049,2592,0.06533941004241105,319,1095,63,1477,0,-776,0,0.2356948933414168,0,43260,0,24395,1303,0,68958,18865,0.14329368745395418,239,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1572,4805,1,1334,open
2532,org/apache/commons/lang3,org/apache/commons/lang3/BooleanUtilsTest.java,1109,true,24,71,17815,1,0,1742,17,120,0.5523373983739838,797,43,0.053952321204516936,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,6,PERFORMANCE,0.00482315112540193,BX_UNBOXING_IMMEDIATELY_REBOXED,18,2,1,0.47050754458161864,0.00823045267489712,0.0013717421124828531,1.0,0.6666666666666666,0.01851851851851852,0.42016806722689076,0.2558385927730618,0.6666666666666666,0.001607717041800643,0.08038585209003216,0.2558385927730618,-0.5626822157434402,-0.3333333333333333,15,1228,1117,2562,1801,0.0,39,752,1049,2592,0.06533941004241105,565,105,9,679,0,460,0,0.14689989935677072,0,43260,0,24395,1303,0,68958,18865,0.14329368745395418,179,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1512,4805,1,1334,close
2532,org/apache/commons/lang3,org/apache/commons/lang3/BooleanUtilsTest.java,1109,true,80,71,17815,1,0,1742,65,120,0.610645325203252,797,43,0.053952321204516936,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,6,PERFORMANCE,0.00482315112540193,BX_UNBOXING_IMMEDIATELY_REBOXED,18,2,1,0.47050754458161864,0.00823045267489712,0.0013717421124828531,1.0,0.6666666666666666,0.01851851851851852,0.42016806722689076,0.2558385927730618,0.6666666666666666,0.001607717041800643,0.08038585209003216,0.2558385927730618,-0.5626822157434402,-0.3333333333333333,15,1228,1117,2562,1801,0.0,39,752,1049,2592,0.06533941004241105,565,105,9,679,0,460,0,0.14689989935677072,0,43260,0,24395,1303,0,68958,18865,0.14329368745395418,179,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1512,4805,1,1334,close
2532,org/apache/commons/lang3,org/apache/commons/lang3/BooleanUtilsTest.java,1109,true,33,71,17815,1,8,1742,1,120,0.37127371273712734,797,43,0.053952321204516936,0.2222222222222222,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,6,PERFORMANCE,0.00482315112540193,DM_STRING_CTOR,18,2,1,0.47050754458161864,0.00823045267489712,0.0013717421124828531,-1.0,0.3333333333333333,0.01851851851851852,0.42016806722689076,0.2558385927730618,-0.3333333333333333,0.001607717041800643,0.08038585209003216,0.2558385927730618,-0.5626822157434402,-0.3333333333333333,1,259,418,1593,1801,0.0,39,752,1049,2592,0.06533941004241105,565,105,9,679,0,460,0,0.14689989935677072,0,43260,0,24395,1303,0,68958,18865,0.14329368745395418,179,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1512,4805,1,1334,open
2532,org/apache/commons/lang3,org/apache/commons/lang3/BooleanUtilsTest.java,1109,true,8,71,17815,1,8,1742,4,120,0.04065040650406504,797,43,0.053952321204516936,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,6,BAD_PRACTICE,0.04823151125401929,ISC_INSTANTIATE_STATIC_CLASS,19,3,1,0.47050754458161864,0.00823045267489712,0.0013717421124828531,-1.0,0.16666666666666666,0.006613756613756614,0.18421052631578946,0.5625890587417208,-0.6666666666666666,0.001607717041800643,0.022508038585209004,0.5625890587417208,-0.5626822157434402,-0.3333333333333333,15,1228,1117,2562,1801,0.0,39,752,1049,2592,0.06533941004241105,565,105,9,679,0,460,0,0.14689989935677072,0,43260,0,24395,1303,0,68958,18865,0.14329368745395418,179,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1512,4805,1,1334,open
2532,org/apache/commons/lang3,org/apache/commons/lang3/BooleanUtilsTest.java,1109,true,5,71,17815,1,8,1742,1,120,0.05386178861788618,797,43,0.053952321204516936,0.8,7,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,6,BAD_PRACTICE,0.006430868167202572,RC_REF_COMPARISON_BAD_PRACTICE_BOOLEAN,19,3,2,0.47050754458161864,0.00823045267489712,0.0027434842249657062,-1.0,0.0,0.0,0.18421052631578946,0.5625890587417208,-1.0,0.001607717041800643,0.022508038585209004,0.5625890587417208,-0.5626822157434402,-0.3333333333333333,15,1228,1117,2562,1801,0.0,39,752,1049,2592,0.06533941004241105,565,105,9,679,0,460,0,0.14689989935677072,0,43260,0,24395,1303,0,68958,18865,0.14329368745395418,179,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1512,4805,1,1334,open
2532,org/apache/commons/lang3,org/apache/commons/lang3/BooleanUtilsTest.java,1109,true,5,71,17815,1,8,1742,1,120,0.052845528455284556,797,43,0.053952321204516936,0.6,7,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,6,BAD_PRACTICE,0.006430868167202572,RC_REF_COMPARISON_BAD_PRACTICE_BOOLEAN,19,3,2,0.47050754458161864,0.00823045267489712,0.0027434842249657062,-1.0,0.0,0.0,0.18421052631578946,0.5625890587417208,-1.0,0.001607717041800643,0.022508038585209004,0.5625890587417208,-0.5626822157434402,-0.3333333333333333,15,1228,1117,2562,1801,0.0,39,752,1049,2592,0.06533941004241105,565,105,9,679,0,460,0,0.14689989935677072,0,43260,0,24395,1303,0,68958,18865,0.14329368745395418,179,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1512,4805,1,1334,open
1468,org/apache/commons/lang3,org/apache/commons/lang3/CharEncodingTest.java,110,true,3,8,17815,1,8,1742,1,120,0.4017857142857143,67,33,0.4925373134328358,0.6666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,2,BAD_PRACTICE,0.04823151125401929,ISC_INSTANTIATE_STATIC_CLASS,19,3,2,0.47050754458161864,0.0027434842249657062,0.0027434842249657062,-1.0,0.16666666666666666,0.006613756613756614,0.18421052631578946,0.5625890587417208,-0.6666666666666666,0.001607717041800643,0.022508038585209004,0.5625890587417208,-0.5626822157434402,-1.0,8,1228,1117,2562,1801,0.0,39,752,1049,2592,0.06533941004241105,177,8,0,185,0,169,0,0.01798564520217966,0,43260,0,24395,1303,0,68958,18865,0.14329368745395418,135,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1468,4805,1,1334,open
1468,org/apache/commons/lang3,org/apache/commons/lang3/CharEncodingTest.java,110,true,3,8,17815,1,8,1742,1,120,0.4017857142857143,67,33,0.4925373134328358,0.6666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,2,STYLE,0.04180064308681672,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,17,2,2,0.47050754458161864,0.0027434842249657062,0.0027434842249657062,-1.0,0.038461538461538464,0.0016079238487265244,0.20943952802359883,0.6899001772206611,-0.9230769230769231,0.01607717041800643,0.10610932475884244,0.6899001772206611,-0.5626822157434402,-1.0,8,1228,1117,2562,1801,0.0,39,752,1049,2592,0.06533941004241105,177,8,0,185,0,169,0,0.01798564520217966,0,43260,0,24395,1303,0,68958,18865,0.14329368745395418,135,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1468,4805,1,1334,open
2561,org/apache/commons/lang3,org/apache/commons/lang3/CharRangeTest.java,1117,true,9,16,17815,1,0,1742,1,120,0.7930174563591023,318,34,0.1069182389937107,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,2,STYLE,0.08842443729903537,DLS_DEAD_LOCAL_STORE,17,2,1,0.47050754458161864,0.0027434842249657062,0.0013717421124828531,1.0,0.21818181818181817,0.007416457060725835,0.20943952802359883,0.6899001772206611,-0.5636363636363636,0.01607717041800643,0.10610932475884244,0.6899001772206611,-0.5626822157434402,0.0,13,1228,1117,2562,1801,0.0,39,752,1049,2592,0.06533941004241105,288,26,6,320,0,262,0,0.05517390539551316,0,43260,0,24395,1303,0,68958,18865,0.14329368745395418,131,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1464,4805,1,1334,close
2561,org/apache/commons/lang3,org/apache/commons/lang3/CharRangeTest.java,1117,true,24,16,17815,1,7,1742,1,120,1.7306733167082293,318,34,0.1069182389937107,0.4787037037037037,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,2,BAD_PRACTICE,0.00964630225080386,NM_CONFUSING,19,3,0,0.47050754458161864,0.0027434842249657062,6.858710562414266E-4,-0.5,0.6666666666666666,0.010582010582010583,0.18421052631578946,0.5625890587417208,0.3333333333333333,0.001607717041800643,0.022508038585209004,0.5625890587417208,-0.5626822157434402,0.0,13,1228,1117,2562,1801,0.0,39,752,1049,2592,0.06533941004241105,288,26,6,320,0,262,0,0.05517390539551316,0,43260,0,24395,1303,0,68958,18865,0.14329368745395418,131,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1464,4805,1,1334,open
1466,org/apache/commons/lang3,org/apache/commons/lang3/CharSequenceUtilsTest.java,103,true,8,2,17815,1,8,1742,4,120,0.4939759036144578,41,34,0.8292682926829268,0.25,11,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,1,BAD_PRACTICE,0.04823151125401929,ISC_INSTANTIATE_STATIC_CLASS,19,3,1,0.47050754458161864,0.0013717421124828531,0.0013717421124828531,-1.0,0.16666666666666666,0.006613756613756614,0.18421052631578946,0.5625890587417208,-0.6666666666666666,0.001607717041800643,0.022508038585209004,0.5625890587417208,-0.5626822157434402,-1.0,5,802,698,2136,1801,0.0,39,752,1049,2592,0.06533941004241105,60,65,3,128,0,-5,0,0.08927046467289511,0,43260,0,24395,1303,0,68958,18865,0.14329368745395418,133,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1466,4805,1,1334,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/CharSetUtilsTest.java,1117,true,8,9,17815,1,8,1742,4,120,0.1822429906542056,154,26,0.16883116883116883,0.25,11,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,1,BAD_PRACTICE,0.04823151125401929,ISC_INSTANTIATE_STATIC_CLASS,19,3,1,0.47050754458161864,0.0013717421124828531,0.0013717421124828531,-1.0,0.16666666666666666,0.006613756613756614,0.18421052631578946,0.5625890587417208,-0.6666666666666666,0.001607717041800643,0.022508038585209004,0.5625890587417208,-0.5626822157434402,-1.0,8,1228,1117,2562,1801,0.0,39,752,1049,2592,0.06533941004241105,350,7,0,357,0,343,0,0.009799495267183449,0,43260,0,24395,1303,0,68958,18865,0.14329368745395418,133,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1466,4805,1,1334,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/CharUtilsPerfRun.java,1117,true,20,7,17815,1,0,1742,5,120,0.7376543209876543,115,28,0.24347826086956523,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,3,STYLE,0.04180064308681672,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,17,2,1,0.47050754458161864,0.00411522633744856,0.0013717421124828531,-1.0,0.038461538461538464,0.0016079238487265244,0.20943952802359883,0.6899001772206611,-0.9230769230769231,0.01607717041800643,0.10610932475884244,0.6899001772206611,-0.5626822157434402,-1.0,5,1228,1117,2562,1801,0.0,39,752,1049,2592,0.06533941004241105,116,1,0,117,0,115,0,0.007359723232044033,0,43260,0,24395,1303,0,68958,18865,0.14329368745395418,239,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1572,4805,1,1334,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/CharUtilsPerfRun.java,1117,true,20,7,17815,1,0,1742,5,120,0.6635802469135802,115,28,0.24347826086956523,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,3,STYLE,0.04180064308681672,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,17,2,1,0.47050754458161864,0.00411522633744856,0.0013717421124828531,-1.0,0.038461538461538464,0.0016079238487265244,0.20943952802359883,0.6899001772206611,-0.9230769230769231,0.01607717041800643,0.10610932475884244,0.6899001772206611,-0.5626822157434402,-1.0,5,1228,1117,2562,1801,0.0,39,752,1049,2592,0.06533941004241105,116,1,0,117,0,115,0,0.007359723232044033,0,43260,0,24395,1303,0,68958,18865,0.14329368745395418,239,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1572,4805,1,1334,open
