F61,F77,F88,F70,
6,2548,1036,5780,
46,5233,2369,8465,
104,10529,4525,13761,
36,9844,4093,13076,
11,4203,1712,7435,
58,3896,1493,7128,
58,3896,1493,7128,
58,3896,1493,7128,
58,3896,1493,7128,
111,3896,1493,7128,
109,3839,1482,7071,
111,3896,1493,7128,
103,3797,1471,7029,
11,3881,1490,7113,
11,3881,1490,7113,
59,3405,1185,6637,
175,8977,3937,12209,
175,8977,3937,12209,
11,4645,1974,7877,
9,4203,1712,7435,
43,9994,4155,13226,
48,10529,4525,13761,
48,10529,4525,13761,
48,10529,4525,13761,
76,10097,4227,13329,
23,5233,2369,8465,
23,5233,2369,8465,
2,4203,1712,7435,
23,5471,2449,8703,
2,2532,1026,5764,
29,10529,4525,13761,
8,5407,2428,8639,
6,5407,2428,8639,
11,5233,2369,8465,
9,4386,1827,7618,
27,9846,4093,13078,
27,9846,4093,13078,
27,9846,4093,13078,
27,9846,4093,13078,
12,8212,3423,11444,
15,8924,3869,12156,
12,8212,3423,11444,
12,8212,3423,11444,
4,4620,1965,7852,
6,5233,2369,8465,
2,5233,2369,8465,
13,5233,2369,8465,
19,7042,3123,10274,
12,5205,2329,8437,
12,5205,2329,8437,
43,9846,4093,13078,
43,9846,4093,13078,
17,10529,4525,13761,
9,5233,2369,8465,
29,10292,4307,13524,
40,8302,3456,11534,
40,8302,3456,11534,
11,4493,1884,7725,
49,8302,3456,11534,
49,8302,3456,11534,
28,7042,3123,10274,
28,7042,3123,10274,
23,3216,1153,6448,
23,3216,1153,6448,
23,3216,1153,6448,
23,3216,1153,6448,
14,5233,2369,8465,
4,2525,1022,5757,
29,8710,3718,11942,
1,588,402,3820,
33,5233,2369,8465,
33,5233,2369,8465,
22,5233,2369,8465,
22,5233,2369,8465,
2,588,402,3820,
2,588,402,3820,
13,3279,1163,6511,
55,8710,3718,11942,
55,8710,3718,11942,
55,8710,3718,11942,
7,2417,974,5649,
7,2417,974,5649,
50,8710,3718,11942,
23,3983,1560,7215,
11,8773,3788,12005,
10,8773,3788,12005,
3,5233,2369,8465,
3,5233,2369,8465,
48,8773,3788,12005,
48,8773,3788,12005,
48,8773,3788,12005,
14,5233,2369,8465,
14,5233,2369,8465,
4,1394,669,4626,
10,3983,1560,7215,
22,4066,1644,7298,
8,2523,1019,5755,
21,4066,1644,7298,
21,4066,1644,7298,
12,4010,1631,7242,
12,4010,1631,7242,
2,4043,1639,7275,
3,499,349,3731,
10,3992,1583,7224,
19,4066,1644,7298,
15,4054,1643,7286,
3,499,349,3731,
0,3821,1482,7053,
6,4066,1644,7298,
6,4066,1644,7298,
5,915,497,4147,
10,2413,968,5645,
10,2413,968,5645,
14,5233,2369,8465,
40,7042,3123,10274,
18,8128,3405,11360,
18,8128,3405,11360,
10,7855,3326,11087,
10,7855,3326,11087,
16,8162,3409,11394,
16,8162,3409,11394,
14,8128,3405,11360,
14,8128,3405,11360,
8,5233,2369,8465,
1,4613,1964,7845,
9,7042,3123,10274,
4,5233,2369,8465,
3,5233,2369,8465,
3,5233,2369,8465,
7,5233,2369,8465,
8,5233,2369,8465,
8,5233,2369,8465,
8,5233,2369,8465,
8,5233,2369,8465,
8,5233,2369,8465,
8,8201,3421,11433,
8,8201,3421,11433,
5,5233,2369,8465,
5,5233,2369,8465,
29,10338,4348,13570,
5,3832,1482,7064,
42,10165,4261,13397,
42,10165,4261,13397,
32,7042,3123,10274,
42,10165,4261,13397,
21,4629,1965,7861,
18,10529,4525,13761,
12,9569,4040,12801,
14,2098,860,5330,
132,10529,4525,13761,
38,5110,2273,8342,
38,5110,2273,8342,
7,1296,601,4528,
31,9704,4059,12936,
3,3091,1136,6323,
13,5233,2369,8465,
3,3091,1136,6323,
45,9759,4077,12991,
3,49,16,3281,
3,49,16,3281,
3,49,16,3281,
3,5233,2369,8465,
13,9569,4040,12801,
9,5236,2369,8468,
7,5236,2369,8468,
7,5236,2369,8468,
4,2926,1113,6158,
4,2926,1113,6158,
4,2926,1113,6158,
27,10529,4525,13761,
15,10529,4525,13761,
20,10529,4525,13761,
17,2815,1091,6047,
29,3985,1561,7217,
29,3985,1561,7217,
133,10038,4205,13270,
133,10038,4205,13270,
24,6496,2794,9728,
16,7042,3123,10274,
20,7980,3354,11212,
31,5233,2369,8465,
39,5722,2582,8954,
51,5233,2369,8465,
51,5233,2369,8465,
71,6175,2670,9407,
27,2689,1071,5921,
194,10529,4525,13761,
9,5370,2422,8602,
2,2775,1079,6007,
35,5233,2369,8465,
35,5233,2369,8465,
60,8720,3735,11952,
35,5233,2369,8465,
2,3034,1131,6266,
9,4509,1920,7741,
59,9404,4004,12636,
11,1240,544,4472,
9,5233,2369,8465,
10,7838,3325,11070,
19,8120,3404,11352,
13,7964,3342,11196,
8,4606,1964,7838,
40,8924,3869,12156,
13,8166,3409,11398,
20,8146,3407,11378,
46,10529,4525,13761,
32,8511,3518,11743,
23,10529,4525,13761,
33,7042,3123,10274,
8,3292,1164,6524,
8,3292,1164,6524,
8,4578,1955,7810,
8,4578,1955,7810,
8,4578,1955,7810,
8,4578,1955,7810,
16,7042,3123,10274,
14,7042,3123,10274,
14,4248,1772,7480,
2,858,488,4090,
0,861,488,4093,
21,10277,4290,13509,
21,10277,4290,13509,
151,10529,4525,13761,
20,2207,872,5439,
20,2207,872,5439,
4,4248,1772,7480,
1,3800,1476,7032,
1,3800,1476,7032,
5,4494,1884,7726,
17,7601,3215,10833,
32,10529,4525,13761,
12,10529,4525,13761,
7,4493,1884,7725,
1,2849,1096,6081,
14,10529,4525,13761,
35,8579,3547,11811,
12,10529,4525,13761,
5,2849,1096,6081,
17,9999,4159,13231,
17,9999,4159,13231,
12,5376,2423,8608,
15,7167,3147,10399,
8,4203,1712,7435,
19,6376,2749,9608,
10,5488,2457,8720,
1,1638,767,4870,
1,1638,767,4870,
160,10529,4525,13761,
124,10031,4193,13263,
56,5233,2369,8465,
124,10031,4193,13263,
15,1940,849,5172,
16,2002,850,5234,
56,5233,2369,8465,
160,10529,4525,13761,
0,418,285,3650,
15,2251,906,5483,
23,4502,1895,7734,
44,10208,4268,13440,
1,1365,654,4597,
1,550,378,3782,
10,3256,1156,6488,
10,3256,1156,6488,
38,10529,4525,13761,
38,10529,4525,13761,
21,7042,3123,10274,
23,7042,3123,10274,
33,10529,4525,13761,
10,2797,1083,6029,
10,2797,1083,6029,
25,8099,3399,11331,
9,2479,998,5711,
25,8099,3399,11331,
5,5245,2378,8477,
17,7453,3192,10685,
6,4468,1873,7700,
40,8924,3869,12156,
24,8927,3873,12159,
40,8924,3869,12156,
1,4392,1842,7624,
35,10529,4525,13761,
1,4392,1842,7624,
9,4502,1895,7734,
15,7857,3327,11089,
15,7857,3327,11089,
15,7857,3327,11089,
12,5236,2369,8468,
12,5236,2369,8468,
12,5236,2369,8468,
11,5196,2301,8428,
46,10529,4525,13761,
11,5196,2301,8428,
1,1936,849,5168,
1,1936,849,5168,
23,9045,3945,12277,
4,5233,2369,8465,
4,5233,2369,8465,
4,5233,2369,8465,
4,5233,2369,8465,
13,9045,3945,12277,
11,5236,2369,8468,
7,4629,1965,7861,
2,1409,681,4641,
1,1640,767,4872,
4,4423,1857,7655,
0,4423,1857,7655,
2,4423,1857,7655,
5,4423,1857,7655,
3,4423,1857,7655,
6,4423,1857,7655,
1,631,416,3863,
1,631,416,3863,
3,3973,1542,7205,
9,2180,867,5412,
9,2180,867,5412,
9,2180,867,5412,
9,2180,867,5412,
9,2180,867,5412,
24,2180,867,5412,
1,1790,839,5022,
3,4581,1958,7813,
1,2180,867,5412,
14,4423,1857,7655,
14,4423,1857,7655,
14,4423,1857,7655,
14,4423,1857,7655,
7,4558,1939,7790,
7,4558,1939,7790,
7,4558,1939,7790,
7,4558,1939,7790,
8,7042,3123,10274,
8,5236,2369,8468,
9,5236,2369,8468,
22,10342,4350,13574,
25,10342,4350,13574,
25,10342,4350,13574,
8,2797,1083,6029,
5,2191,869,5423,
19,2868,1098,6100,
1,74,34,3306,
46,7042,3123,10274,
56,8099,3399,11331,
2,2479,998,5711,
40,8924,3869,12156,
6,2868,1098,6100,
53,10529,4525,13761,
40,8924,3869,12156,
16,5236,2369,8468,
32,7196,3153,10428,
24,7189,3151,10421,
55,10529,4525,13761,
109,10529,4525,13761,
109,10529,4525,13761,
2,5236,2369,8468,
7,108,39,3340,
0,64,32,3296,
4,108,39,3340,
4,108,39,3340,
1,63,31,3295,
1,63,31,3295,
1,106,39,3338,
1,106,39,3338,
1,106,39,3338,
1,106,39,3338,
1,106,39,3338,
1,106,39,3338,
45,10315,4326,13547,
36,10141,4255,13373,
0,2191,869,5423,
9,4645,1974,7877,
16,7042,3123,10274,
16,7042,3123,10274,
51,10098,4227,13330,
49,9991,4155,13223,
35,8643,3625,11875,
21,9991,4155,13223,
25,10453,4459,13685,
2,4432,1867,7664,
2,4432,1867,7664,
2,4432,1867,7664,
20,10453,4459,13685,
0,851,485,4083,
14,978,505,4210,
1,1427,693,4659,
1,1427,693,4659,
1,1427,693,4659,
1,1427,693,4659,
7,5233,2369,8465,
19,9475,4027,12707,
10,5233,2369,8465,
31,9991,4155,13223,
31,9991,4155,13223,
35,7815,3321,11047,
44,9991,4155,13223,
4,5233,2369,8465,
4,5233,2369,8465,
16,7042,3123,10274,
16,7042,3123,10274,
