PERFORMANCE,URF_UNREAD_FIELD,org/apache/maven/MavenTest.java,,35-35,[        maven = lookup( Maven.class );],,
STYLE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,org/apache/maven/ProjectBuildFailureException.java,getMojoFailureException,48-48,[        return (MojoFailureException) getCause();],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/maven/ProjectDependenciesResolverTest.java,testSystemScopeDependencies,89-89,[            resolver.resolve( project, Collections.singleton( Artifact.SCOPE_COMPILE ), session );],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/maven/ProjectDependenciesResolverTest.java,testSystemScopeDependencyIsPresentInTheCompileClasspathElements,104-104,[        project.setArtifacts( resolver.resolve( project, Collections.singleton( Artifact.SCOPE_COMPILE ), session ) );],,
BAD_PRACTICE,OS_OPEN_STREAM_EXCEPTION_PATH,org/apache/maven/artifact/AbstractArtifactComponentTestCase.java,createArtifact,292-292,[        Writer writer = new OutputStreamWriter( new FileOutputStream( artifactFile ), "ISO-8859-1" );],,
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/maven/artifact/AbstractArtifactComponentTestCase.java,badLocalRepository,121-121,[        f.createNewFile();],,
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/maven/artifact/AbstractArtifactComponentTestCase.java,createArtifact,289-289,[            artifactFile.getParentFile().mkdirs();],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/maven/artifact/AbstractArtifactComponentTestCase.java,createArtifact,314-314,[        Artifact a = artifactFactory.createBuildArtifact( groupId, artifactId, version, type );],,
MT_CORRECTNESS,LI_LAZY_INIT_STATIC,org/apache/maven/artifact/ArtifactStatus.java,<init>,74-76,[        if ( map == null ),         {,             map = new HashMap<String, ArtifactStatus>();],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/maven/artifact/DefaultArtifactTest.java,testGetVersionReturnsResolvedVersionOnSnapshot,60-60,[        assertEquals( snapshotResolvedVersion, snapshotArtifact.getVersion() );],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/maven/artifact/deployer/ArtifactDeployerTest.java,testArtifactInstallation,60-60,[        artifactDeployer.deploy( file, artifact, remoteRepository(), localRepository() );],,
CORRECTNESS,UWF_UNWRITTEN_FIELD,org/apache/maven/artifact/handler/DefaultArtifactHandler.java,,78-78,[        return classifier;],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/maven/artifact/installer/ArtifactInstallerTest.java,testArtifactInstallation,57-57,[        artifactInstaller.install( source, artifact, localRepository() );],,
BAD_PRACTICE,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,org/apache/maven/artifact/manager/DefaultWagonManager.java,,46-179,[public class DefaultWagonManager,     extends org.apache.maven.repository.legacy.DefaultWagonManager,     implements WagonManager, {, ,     // NOTE: This must use a different field name than in the super class or IoC has no chance to inject the loggers,     @Requirement,     private Logger log;, ,     @Requirement,     private LegacySupport legacySupport;, ,     @Requirement,     private SettingsDecrypter settingsDecrypter;, ,     @Requirement,     private MirrorSelector mirrorSelector;, ,     @Requirement,     private ArtifactRepositoryFactory artifactRepositoryFactory;, ,     public AuthenticationInfo getAuthenticationInfo( String id ),     {,         MavenSession session = legacySupport.getSession();, ,         if ( session != null && id != null ),         {,             MavenExecutionRequest request = session.getRequest();, ,             if ( request != null ),             {,                 List<Server> servers = request.getServers();, ,                 if ( servers != null ),                 {,                     for ( Server server : servers ),                     {,                         if ( id.equalsIgnoreCase( server.getId() ) ),                         {,                             SettingsDecryptionResult result =,                                 settingsDecrypter.decrypt( new DefaultSettingsDecryptionRequest( server ) );,                             server = result.getServer();, ,                             AuthenticationInfo authInfo = new AuthenticationInfo();,                             authInfo.setUserName( server.getUsername() );,                             authInfo.setPassword( server.getPassword() );,                             authInfo.setPrivateKey( server.getPrivateKey() );,                             authInfo.setPassphrase( server.getPassphrase() );, ,                             return authInfo;,                         },                     },                 },             },         }, ,         // empty one to prevent NPE,        return new AuthenticationInfo();,     }, ,     public ProxyInfo getProxy( String protocol ),     {,         MavenSession session = legacySupport.getSession();, ,         if ( session != null && protocol != null ),         {,             MavenExecutionRequest request = session.getRequest();, ,             if ( request != null ),             {,                 List<Proxy> proxies = request.getProxies();, ,                 if ( proxies != null ),                 {,                     for ( Proxy proxy : proxies ),                     {,                         if ( proxy.isActive() && protocol.equalsIgnoreCase( proxy.getProtocol() ) ),                         {,                             SettingsDecryptionResult result =,                                 settingsDecrypter.decrypt( new DefaultSettingsDecryptionRequest( proxy ) );,                             proxy = result.getProxy();, ,                             ProxyInfo proxyInfo = new ProxyInfo();,                             proxyInfo.setHost( proxy.getHost() );,                             proxyInfo.setType( proxy.getProtocol() );,                             proxyInfo.setPort( proxy.getPort() );,                             proxyInfo.setNonProxyHosts( proxy.getNonProxyHosts() );,                             proxyInfo.setUserName( proxy.getUsername() );,                             proxyInfo.setPassword( proxy.getPassword() );, ,                             return proxyInfo;,                         },                     },                 },             },         }, ,         return null;,     }, ,     public void getArtifact( Artifact artifact, ArtifactRepository repository ),         throws TransferFailedException, ResourceDoesNotExistException,     {,         getArtifact( artifact, repository, null, false );,     }, ,     public void getArtifact( Artifact artifact, List<ArtifactRepository> remoteRepositories ),         throws TransferFailedException, ResourceDoesNotExistException,     {,         getArtifact( artifact, remoteRepositories, null, false );,     }, ,     @Deprecated,     public ArtifactRepository getMirrorRepository( ArtifactRepository repository ),     {, ,         Mirror mirror = mirrorSelector.getMirror( repository, legacySupport.getSession().getSettings().getMirrors() );, ,         if ( mirror != null ),         {,             String id = mirror.getId();,             if ( id == null ),             {,                 // TODO: this should be illegal in settings.xml,                 id = repository.getId();,             }, ,             log.debug( "Using mirror: " + mirror.getUrl() + " (id: " + id + ")" );, ,             repository = artifactRepositoryFactory.createArtifactRepository( id, mirror.getUrl(),,                                                                      repository.getLayout(), repository.getSnapshots(),,                                                                      repository.getReleases() );,         },         return repository;],,
BAD_PRACTICE,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,org/apache/maven/artifact/manager/WagonConfigurationException.java,,31-37,[        super( repositoryId, message, cause );,     }, ,     public WagonConfigurationException( String repositoryId, String message ),     {,         super( repositoryId, message );,     }],,
BAD_PRACTICE,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,org/apache/maven/artifact/metadata/AbstractArtifactMetadata.java,,31-32,[        super( artifact );,     }],,
BAD_PRACTICE,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,org/apache/maven/artifact/metadata/ArtifactMetadataRetrievalException.java,,33-54,[        super( message, null, null );,     }, ,     /** @deprecated use {@link #ArtifactMetadataRetrievalException(String, Throwable, Artifact)} */,     @Deprecated,     public ArtifactMetadataRetrievalException( Throwable cause ),     {,         super( null, cause, null );,     }, ,     /** @deprecated use {@link #ArtifactMetadataRetrievalException(String, Throwable, Artifact)} */,     @Deprecated,     public ArtifactMetadataRetrievalException( String message,,                                                Throwable cause ),     {,         super( message, cause, null );,     }, ,     public ArtifactMetadataRetrievalException( String message, Throwable cause, Artifact artifact ),     {,         super( message, cause, artifact );,     }],,
BAD_PRACTICE,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,org/apache/maven/artifact/metadata/ResolutionGroup.java,,37-44,[        super( pomArtifact, artifacts, resolutionRepositories );,     }, ,     public ResolutionGroup( Artifact pomArtifact, Artifact relocatedArtifact, Set<Artifact> artifacts,,                             Map<String, Artifact> managedVersions, List<ArtifactRepository> resolutionRepositories ),     {,         super( pomArtifact, relocatedArtifact, artifacts, managedVersions, resolutionRepositories );,     }],,
PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_PARSING,org/apache/maven/artifact/repository/ArtifactRepositoryPolicy.java,checkOutOfDate,141-141,[            int minutes = Integer.valueOf( s );],,
PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_PARSING,org/apache/maven/artifact/repository/ArtifactRepositoryPolicy.java,ordinalOfUpdatePolicy,214-214,[            return Integer.valueOf( s );],,
BAD_PRACTICE,NM_CONFUSING,org/apache/maven/artifact/repository/Authentication.java,getUsername,72-72,[        return username;],,getUserName,137-137,[        return userName;],,
BAD_PRACTICE,NM_CONFUSING,org/apache/maven/artifact/repository/Authentication.java,setUsername,82-83,[        this.username = userName;,     }],,setUserName,147-148,[        this.userName = userName;,     }],,
STYLE,EQ_DOESNT_OVERRIDE_EQUALS,org/apache/maven/artifact/repository/MavenArtifactRepository.java,equals,327-342,[        if ( this == obj ),         {,             return true;,         },         if ( obj == null ),         {,             return false;,         },         if ( getClass() != obj.getClass() ),         {,             return false;,         }, ,         ArtifactRepository other = (ArtifactRepository) obj;, ,         return eq( getId(), other.getId() );],,
STYLE,BC_UNCONFIRMED_CAST,org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadata.java,merge,202-202,[        AbstractRepositoryMetadata repoMetadata = (AbstractRepositoryMetadata) metadata;],,
STYLE,BC_UNCONFIRMED_CAST,org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadata.java,merge,195-195,[        AbstractRepositoryMetadata repoMetadata = (AbstractRepositoryMetadata) metadata;],,
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadata.java,updateRepositoryMetadata,94-94,[            metadataFile.delete();],,
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadata.java,updateRepositoryMetadata,140-140,[                metadataFile.getParentFile().mkdirs();],,
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadata.java,updateRepositoryMetadata,154-154,[            metadataFile.setLastModified( System.currentTimeMillis() );],,
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/maven/artifact/repository/metadata/DefaultRepositoryMetadataManager.java,getArtifactMetadataFromDeploymentRepository,451-451,[                file.delete();],,
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/maven/artifact/repository/metadata/DefaultRepositoryMetadataManager.java,resolve,144-144,[                            file.delete();],,
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/maven/artifact/repository/metadata/DefaultRepositoryMetadataManager.java,resolve,163-163,[                    file.setLastModified( System.currentTimeMillis() );],,
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,org/apache/maven/artifact/repository/metadata/DefaultRepositoryMetadataManager.java,updateSnapshotMetadata,228-228,[                Metadata m = previousMetadata.get( repository );],,
BAD_PRACTICE,SE_NO_SERIALVERSIONID,org/apache/maven/artifact/repository/metadata/Metadata.java,,13-383,[@SuppressWarnings( "all" ), public class Metadata,     implements java.io.Serializable, java.lang.Cloneable, {, ,       //--------------------------/,      //- Class/Member Variables -/,     //--------------------------/, ,     /**,      * The version of the underlying metadata model.,      */,     private String modelVersion;, ,     /**,      * The groupId that this directory represents, if any.,      */,     private String groupId;, ,     /**,      * The artifactId that this directory represents, if any.,      */,     private String artifactId;, ,     /**,      * The version that this directory represents, if any. It is,      * used for artifact snapshots only.,      */,     private String version;, ,     /**,      * Versioning information for the artifact.,      */,     private Versioning versioning;, ,     /**,      * Field plugins.,      */,     private java.util.List<Plugin> plugins;, ,     /**,      * Field modelEncoding.,      */,     private String modelEncoding = "UTF-8";, , ,       //-----------/,      //- Methods -/,     //-----------/, ,     /**,      * Method addPlugin.,      * ,      * @param plugin,      */,     public void addPlugin( Plugin plugin ),     {,         getPlugins().add( plugin );,     } //-- void addPlugin( Plugin ), ,     /**,      * Method clone.,      * ,      * @return Metadata,      */,     public Metadata clone(),     {,         try,         {,             Metadata copy = (Metadata) super.clone();, ,             if ( this.versioning != null ),             {,                 copy.versioning = (Versioning) this.versioning.clone();,             }, ,             if ( this.plugins != null ),             {,                 copy.plugins = new java.util.ArrayList<Plugin>();,                 for ( Plugin item : this.plugins ),                 {,                     copy.plugins.add( ( (Plugin) item).clone() );,                 },             }, ,             return copy;,         },         catch ( java.lang.Exception ex ),         {,             throw (java.lang.RuntimeException) new java.lang.UnsupportedOperationException( getClass().getName(),                 + " does not support clone()" ).initCause( ex );,         },     } //-- Metadata clone(), ,     /**,      * Get the artifactId that this directory represents, if any.,      * ,      * @return String,      */,     public String getArtifactId(),     {,         return this.artifactId;,     } //-- String getArtifactId(), ,     /**,      * Get the groupId that this directory represents, if any.,      * ,      * @return String,      */,     public String getGroupId(),     {,         return this.groupId;,     } //-- String getGroupId(), ,     /**,      * Get the modelEncoding field.,      * ,      * @return String,      */,     public String getModelEncoding(),     {,         return this.modelEncoding;,     } //-- String getModelEncoding(), ,     /**,      * Get the version of the underlying metadata model.,      * ,      * @return String,      */,     public String getModelVersion(),     {,         return this.modelVersion;,     } //-- String getModelVersion(), ,     /**,      * Method getPlugins.,      * ,      * @return List,      */,     public java.util.List<Plugin> getPlugins(),     {,         if ( this.plugins == null ),         {,             this.plugins = new java.util.ArrayList<Plugin>();,         }, ,         return this.plugins;,     } //-- java.util.List<Plugin> getPlugins(), ,     /**,      * Get the version that this directory represents, if any. It,      * is used for artifact snapshots only.,      * ,      * @return String,      */,     public String getVersion(),     {,         return this.version;,     } //-- String getVersion(), ,     /**,      * Get versioning information for the artifact.,      * ,      * @return Versioning,      */,     public Versioning getVersioning(),     {,         return this.versioning;,     } //-- Versioning getVersioning(), ,     /**,      * Method removePlugin.,      * ,      * @param plugin,      */,     public void removePlugin( Plugin plugin ),     {,         getPlugins().remove( plugin );,     } //-- void removePlugin( Plugin ), ,     /**,      * Set the artifactId that this directory represents, if any.,      * ,      * @param artifactId,      */,     public void setArtifactId( String artifactId ),     {,         this.artifactId = artifactId;,     } //-- void setArtifactId( String ), ,     /**,      * Set the groupId that this directory represents, if any.,      * ,      * @param groupId,      */,     public void setGroupId( String groupId ),     {,         this.groupId = groupId;,     } //-- void setGroupId( String ), ,     /**,      * Set the modelEncoding field.,      * ,      * @param modelEncoding,      */,     public void setModelEncoding( String modelEncoding ),     {,         this.modelEncoding = modelEncoding;,     } //-- void setModelEncoding( String ), ,     /**,      * Set the version of the underlying metadata model.,      * ,      * @param modelVersion,      */,     public void setModelVersion( String modelVersion ),     {,         this.modelVersion = modelVersion;,     } //-- void setModelVersion( String ), ,     /**,      * Set the set of plugin mappings for the group represented by,      * this directory.,      * ,      * @param plugins,      */,     public void setPlugins( java.util.List<Plugin> plugins ),     {,         this.plugins = plugins;,     } //-- void setPlugins( java.util.List ), ,     /**,      * Set the version that this directory represents, if any. It,      * is used for artifact snapshots only.,      * ,      * @param version,      */,     public void setVersion( String version ),     {,         this.version = version;,     } //-- void setVersion( String ), ,     /**,      * Set versioning information for the artifact.,      * ,      * @param versioning,      */,     public void setVersioning( Versioning versioning ),     {,         this.versioning = versioning;,     } //-- void setVersioning( Versioning ), ,     ,     public boolean merge( Metadata sourceMetadata ),     {,         boolean changed = false;, ,         for ( Plugin plugin : sourceMetadata.getPlugins() ),         {,             boolean found = false;, ,             for ( Plugin preExisting : getPlugins() ),             {,                 if ( preExisting.getPrefix().equals( plugin.getPrefix() ) ),                 {,                     found = true;,                     break;,                 },             }, ,             if ( !found ),             {,                 Plugin mappedPlugin = new Plugin();, ,                 mappedPlugin.setArtifactId( plugin.getArtifactId() );, ,                 mappedPlugin.setPrefix( plugin.getPrefix() );, ,                 mappedPlugin.setName( plugin.getName() );, ,                 addPlugin( mappedPlugin );, ,                 changed = true;,             },         }, ,         Versioning versioning = sourceMetadata.getVersioning();,         if ( versioning != null ),         {,             Versioning v = getVersioning();,             if ( v == null ),             {,                 v = new Versioning();,                 setVersioning( v );,                 changed = true;,             }, ,             for ( String version : versioning.getVersions() ),             {,                 if ( !v.getVersions().contains( version ) ),                 {,                     changed = true;,                     v.getVersions().add( version );,                 },             }, ,             if ( "null".equals( versioning.getLastUpdated() ) ),             {,                 versioning.setLastUpdated( null );,             }, ,             if ( "null".equals( v.getLastUpdated() ) ),             {,                 v.setLastUpdated( null );,             }, ,             if ( versioning.getLastUpdated() == null || versioning.getLastUpdated().length() == 0 ),             {,                 // this should only be for historical reasons - we assume local is newer,                 versioning.setLastUpdated( v.getLastUpdated() );,             }, ,             if ( v.getLastUpdated() == null || v.getLastUpdated().length() == 0,                  || versioning.getLastUpdated().compareTo( v.getLastUpdated() ) >= 0 ),             {,                 changed = true;,                 v.setLastUpdated( versioning.getLastUpdated() );, ,                 if ( versioning.getRelease() != null ),                 {,                     changed = true;,                     v.setRelease( versioning.getRelease() );,                 },                 if ( versioning.getLatest() != null ),                 {,                     changed = true;,                     v.setLatest( versioning.getLatest() );,                 }, ,                 Snapshot s = v.getSnapshot();,                 Snapshot snapshot = versioning.getSnapshot();,                 if ( snapshot != null ),                 {,                     if ( s == null ),                     {,                         s = new Snapshot();,                         v.setSnapshot( s );,                         changed = true;,                     }, ,                     // overwrite,                     if ( s.getTimestamp() == null ? snapshot.getTimestamp() != null,                         : !s.getTimestamp().equals( snapshot.getTimestamp() ) ),                     {,                         s.setTimestamp( snapshot.getTimestamp() );,                         changed = true;,                     },                     if ( s.getBuildNumber() != snapshot.getBuildNumber() ),                     {,                         s.setBuildNumber( snapshot.getBuildNumber() );,                         changed = true;,                     },                     if ( s.isLocalCopy() != snapshot.isLocalCopy() ),                     {,                         s.setLocalCopy( snapshot.isLocalCopy() );,                         changed = true;,                     },                 },             },         },         return changed;],,
BAD_PRACTICE,SE_NO_SERIALVERSIONID,org/apache/maven/artifact/repository/metadata/Plugin.java,,13-123,[@SuppressWarnings( "all" ), public class Plugin,     implements java.io.Serializable, java.lang.Cloneable, {, ,       //--------------------------/,      //- Class/Member Variables -/,     //--------------------------/, ,     /**,      * Display name for the plugin.,      */,     private String name;, ,     /**,      * The plugin invocation prefix (i.e. eclipse for,      * eclipse:eclipse).,      */,     private String prefix;, ,     /**,      * The plugin artifactId.,      */,     private String artifactId;, , ,       //-----------/,      //- Methods -/,     //-----------/, ,     /**,      * Method clone.,      * ,      * @return Plugin,      */,     public Plugin clone(),     {,         try,         {,             Plugin copy = (Plugin) super.clone();, ,             return copy;,         },         catch ( java.lang.Exception ex ),         {,             throw (java.lang.RuntimeException) new java.lang.UnsupportedOperationException( getClass().getName(),                 + " does not support clone()" ).initCause( ex );,         },     } //-- Plugin clone(), ,     /**,      * Get the plugin artifactId.,      * ,      * @return String,      */,     public String getArtifactId(),     {,         return this.artifactId;,     } //-- String getArtifactId(), ,     /**,      * Get display name for the plugin.,      * ,      * @return String,      */,     public String getName(),     {,         return this.name;,     } //-- String getName(), ,     /**,      * Get the plugin invocation prefix (i.e. eclipse for,      * eclipse:eclipse).,      * ,      * @return String,      */,     public String getPrefix(),     {,         return this.prefix;,     } //-- String getPrefix(), ,     /**,      * Set the plugin artifactId.,      * ,      * @param artifactId,      */,     public void setArtifactId( String artifactId ),     {,         this.artifactId = artifactId;,     } //-- void setArtifactId( String ), ,     /**,      * Set display name for the plugin.,      * ,      * @param name,      */,     public void setName( String name ),     {,         this.name = name;,     } //-- void setName( String ), ,     /**,      * Set the plugin invocation prefix (i.e. eclipse for,      * eclipse:eclipse).,      * ,      * @param prefix,      */,     public void setPrefix( String prefix ),     {,         this.prefix = prefix;,     } //-- void setPrefix( String )],,
BAD_PRACTICE,NM_CLASS_NOT_EXCEPTION,org/apache/maven/artifact/repository/metadata/RepositoryMetadataDeploymentException.java,,32-39,[        super( message );,     }, ,     public RepositoryMetadataDeploymentException( String message,,                                                   Exception e ),     {,         super( message, e );,     }],,
BAD_PRACTICE,NM_CLASS_NOT_EXCEPTION,org/apache/maven/artifact/repository/metadata/RepositoryMetadataInstallationException.java,,32-39,[        super( message );,     }, ,     public RepositoryMetadataInstallationException( String message,,                                                     Exception e ),     {,         super( message, e );,     }],,
BAD_PRACTICE,SE_NO_SERIALVERSIONID,org/apache/maven/artifact/repository/metadata/Snapshot.java,,13-123,[@SuppressWarnings( "all" ), public class Snapshot,     implements java.io.Serializable, java.lang.Cloneable, {, ,       //--------------------------/,      //- Class/Member Variables -/,     //--------------------------/, ,     /**,      * The time it was deployed.,      */,     private String timestamp;, ,     /**,      * The incremental build number.,      */,     private int buildNumber = 0;, ,     /**,      * Whether to use a local copy instead (with filename that,      * includes the base version).,      */,     private boolean localCopy = false;, , ,       //-----------/,      //- Methods -/,     //-----------/, ,     /**,      * Method clone.,      * ,      * @return Snapshot,      */,     public Snapshot clone(),     {,         try,         {,             Snapshot copy = (Snapshot) super.clone();, ,             return copy;,         },         catch ( java.lang.Exception ex ),         {,             throw (java.lang.RuntimeException) new java.lang.UnsupportedOperationException( getClass().getName(),                 + " does not support clone()" ).initCause( ex );,         },     } //-- Snapshot clone(), ,     /**,      * Get the incremental build number.,      * ,      * @return int,      */,     public int getBuildNumber(),     {,         return this.buildNumber;,     } //-- int getBuildNumber(), ,     /**,      * Get the time it was deployed.,      * ,      * @return String,      */,     public String getTimestamp(),     {,         return this.timestamp;,     } //-- String getTimestamp(), ,     /**,      * Get whether to use a local copy instead (with filename that,      * includes the base version).,      * ,      * @return boolean,      */,     public boolean isLocalCopy(),     {,         return this.localCopy;,     } //-- boolean isLocalCopy(), ,     /**,      * Set the incremental build number.,      * ,      * @param buildNumber,      */,     public void setBuildNumber( int buildNumber ),     {,         this.buildNumber = buildNumber;,     } //-- void setBuildNumber( int ), ,     /**,      * Set whether to use a local copy instead (with filename that,      * includes the base version).,      * ,      * @param localCopy,      */,     public void setLocalCopy( boolean localCopy ),     {,         this.localCopy = localCopy;,     } //-- void setLocalCopy( boolean ), ,     /**,      * Set the time it was deployed.,      * ,      * @param timestamp,      */,     public void setTimestamp( String timestamp ),     {,         this.timestamp = timestamp;,     } //-- void setTimestamp( String )],,
