F61,F77,F88,F70,
21,4810,2918,5523,
1,74,259,787,
13,4164,2825,4877,
21,4810,2918,5523,
46,10214,4025,10927,
22,10214,4025,10927,
53,9072,3964,9785,
12,3614,2589,4327,
12,3624,2593,4337,
2,295,699,1008,
36,5889,3339,6602,
44,6243,3426,6956,
44,6243,3426,6956,
5,3815,2688,4528,
15,3242,2391,3955,
100,11050,4175,11763,
50,8670,3939,9383,
100,11050,4175,11763,
11,3637,2595,4350,
0,654,1035,1367,
11,4915,2946,5628,
0,135,312,848,
25,10675,4065,11388,
0,135,312,848,
89,12736,4709,13449,
89,12736,4709,13449,
13,12320,4485,13033,
71,10976,4165,11689,
67,10506,4043,11219,
22,6417,3448,7130,
22,6417,3448,7130,
21,8913,3957,9626,
8,6417,3448,7130,
5,5897,3346,6610,
1,1318,1505,2031,
8,3655,2603,4368,
30,8156,3913,8869,
48,11083,4180,11796,
18,6403,3448,7116,
6,1967,1933,2680,
4,4851,2937,5564,
34,8156,3913,8869,
5,2850,2277,3563,
88,11238,4211,11951,
3,4855,2938,5568,
3,4855,2938,5568,
165,12781,4736,13494,
165,12781,4736,13494,
20,2100,1994,2813,
4,2125,2003,2838,
4,5429,3174,6142,
10,4794,2916,5507,
9,5035,2981,5748,
8,5029,2978,5742,
44,7204,3615,7917,
44,7204,3615,7917,
44,7204,3615,7917,
44,7204,3615,7917,
44,7204,3615,7917,
1,124,308,837,
106,12781,4736,13494,
1,124,308,837,
106,12781,4736,13494,
25,4884,2941,5597,
11,1265,1487,1978,
9,1263,1487,1976,
9,1263,1487,1976,
19,12320,4485,13033,
12,6382,3445,7095,
5,4000,2779,4713,
5,4000,2779,4713,
8,2216,2055,2929,
8,2216,2055,2929,
127,12555,4553,13268,
19,4929,2950,5642,
113,11222,4206,11935,
135,12781,4736,13494,
135,12781,4736,13494,
135,12781,4736,13494,
12,5208,3071,5921,
12,5208,3071,5921,
12,5208,3071,5921,
12,5208,3071,5921,
12,5208,3071,5921,
14,8149,3913,8862,
14,8149,3913,8862,
14,8149,3913,8862,
14,8149,3913,8862,
13,1642,1629,2355,
23,1684,1634,2397,
23,1684,1634,2397,
62,7043,3581,7756,
27,2144,2015,2857,
24,7475,3661,8188,
6,3719,2643,4432,
35,10434,4034,11147,
0,1349,1516,2062,
27,6321,3436,7034,
27,6321,3436,7034,
12,6737,3512,7450,
34,6480,3453,7193,
39,7005,3569,7718,
39,7005,3569,7718,
7,1248,1474,1961,
39,7005,3569,7718,
26,5022,2978,5735,
26,5022,2978,5735,
11,5022,2978,5735,
22,3698,2630,4411,
116,11767,4348,12480,
107,10516,4045,11229,
19,12320,4485,13033,
8,10470,4038,11183,
75,10434,4034,11147,
23,4869,2939,5582,
23,4869,2939,5582,
83,11556,4295,12269,
9,1864,1882,2577,
89,12628,4570,13341,
89,12628,4570,13341,
13,5756,3281,6469,
13,5756,3281,6469,
14,6637,3478,7350,
14,6637,3478,7350,
8,2377,2131,3090,
8,2377,2131,3090,
8,2377,2131,3090,
65,10516,4045,11229,
5,3910,2743,4623,
8,6619,3477,7332,
8,6619,3477,7332,
8,6619,3477,7332,
4,3668,2620,4381,
3,3668,2620,4381,
16,10609,4058,11322,
25,12320,4485,13033,
25,12320,4485,13033,
9,4895,2943,5608,
9,4895,2943,5608,
4,3609,2589,4322,
22,6482,3454,7195,
57,10537,4049,11250,
16,4290,2849,5003,
10,8237,3917,8950,
94,8844,3954,9557,
48,5468,3181,6181,
137,12109,4419,12822,
45,4999,2971,5712,
85,7894,3826,8607,
19,7631,3710,8344,
19,7631,3710,8344,
19,7631,3710,8344,
20,8062,3909,8775,
19,7631,3710,8344,
19,7631,3710,8344,
83,6586,3469,7299,
232,12781,4736,13494,
0,19,132,732,
15,1075,1265,1788,
90,7049,3582,7762,
2,779,1079,1492,
2,779,1079,1492,
2,779,1079,1492,
35,12320,4485,13033,
28,8890,3956,9603,
7,5072,3006,5785,
5,5072,3006,5785,
12,1095,1270,1808,
157,11903,4371,12616,
32,11903,4371,12616,
12,9144,3967,9857,
3,1021,1232,1734,
3,1021,1232,1734,
2,2710,2248,3423,
3,4332,2853,5045,
10,4972,2961,5685,
5,2915,2289,3628,
4,4447,2866,5160,
4,4447,2866,5160,
5,2226,2058,2939,
7,2237,2060,2950,
7,2237,2060,2950,
7,2237,2060,2950,
7,2237,2060,2950,
4,2224,2058,2937,
0,984,1228,1697,
2,4924,2947,5637,
2,4924,2947,5637,
7,3861,2707,4574,
9,4924,2947,5637,
14,4923,2947,5636,
14,4923,2947,5636,
44,8514,3931,9227,
14,4923,2947,5636,
2,4262,2848,4975,
2,4262,2848,4975,
4,5013,2972,5726,
4,5013,2972,5726,
34,8160,3913,8873,
34,8160,3913,8873,
2,4922,2947,5635,
10,5699,3260,6412,
2,580,965,1293,
49,9440,3982,10153,
39,8171,3915,8884,
18,8171,3915,8884,
3,760,1065,1473,
18,8171,3915,8884,
0,633,1020,1346,
16,8171,3915,8884,
0,51,201,764,
1,51,201,764,
1,51,201,764,
1,51,201,764,
1,51,201,764,
0,51,201,764,
11,10912,4154,11625,
11,10912,4154,11625,
11,10912,4154,11625,
2,760,1065,1473,
104,12191,4438,12904,
106,12455,4533,13168,
104,12191,4438,12904,
19,6483,3455,7196,
31,7935,3869,8648,
8,4255,2848,4968,
39,9081,3965,9794,
31,7935,3869,8648,
13,5252,3093,5965,
19,7935,3869,8648,
20,9081,3965,9794,
20,9081,3965,9794,
20,9081,3965,9794,
96,12085,4416,12798,
5,4568,2887,5281,
14,8782,3950,9495,
4,4590,2891,5303,
64,10772,4087,11485,
36,9085,3966,9798,
58,10434,4034,11147,
36,9085,3966,9798,
18,6483,3455,7196,
18,10786,4092,11499,
17,10785,4092,11498,
11,6528,3461,7241,
11,6528,3461,7241,
5,4915,2946,5628,
5,4915,2946,5628,
5,4915,2946,5628,
18,10786,4092,11499,
10,6154,3404,6867,
3,122,308,835,
3,122,308,835,
78,10767,4085,11480,
78,10767,4085,11480,
19,10765,4084,11478,
20,6483,3455,7196,
4,4232,2842,4945,
14,4472,2869,5185,
14,4472,2869,5185,
28,6138,3400,6851,
40,8156,3913,8869,
40,8156,3913,8869,
15,3284,2412,3997,
1,663,1039,1376,
15,9372,3980,10085,
15,9372,3980,10085,
17,9965,4010,10678,
19,10912,4154,11625,
19,10912,4154,11625,
19,10912,4154,11625,
0,169,374,882,
43,8156,3913,8869,
65,11522,4283,12235,
65,11522,4283,12235,
9,7548,3681,8261,
3,5354,3134,6067,
18,8166,3913,8879,
48,11055,4175,11768,
48,11055,4175,11768,
9,6885,3549,7598,
5,5714,3267,6427,
6,5714,3267,6427,
10,6885,3549,7598,
9,5714,3267,6427,
1,295,699,1008,
92,12210,4448,12923,
0,1095,1270,1808,
92,12210,4448,12923,
92,12210,4448,12923,
86,11070,4178,11783,
92,12210,4448,12923,
92,12210,4448,12923,
15,5071,3006,5784,
35,8239,3918,8952,
55,9948,4010,10661,
36,8275,3919,8988,
19,8372,3924,9085,
29,12210,4448,12923,
20,12210,4448,12923,
19,12210,4448,12923,
19,12210,4448,12923,
19,12210,4448,12923,
74,11169,4195,11882,
74,11169,4195,11882,
80,11562,4297,12275,
47,12470,4534,13183,
43,11824,4358,12537,
71,12552,4553,13265,
74,11169,4195,11882,
3,2673,2242,3386,
30,8733,3944,9446,
97,12470,4534,13183,
97,12470,4534,13183,
97,12470,4534,13183,
78,11224,4206,11937,
92,12173,4433,12886,
28,11232,4210,11945,
28,11232,4210,11945,
28,10556,4052,11269,
16,8171,3915,8884,
30,11463,4262,12176,
28,10556,4052,11269,
28,10556,4052,11269,
28,10556,4052,11269,
28,10556,4052,11269,
28,10556,4052,11269,
28,10556,4052,11269,
28,10556,4052,11269,
30,11463,4262,12176,
28,10556,4052,11269,
14,7310,3629,8023,
19,8171,3915,8884,
21,9519,3985,10232,
14,7310,3629,8023,
14,7310,3629,8023,
21,9519,3985,10232,
21,9519,3985,10232,
18,7913,3847,8626,
80,11630,4311,12343,
80,11630,4311,12343,
80,11630,4311,12343,
24,7966,3898,8679,
85,11824,4358,12537,
85,11824,4358,12537,
85,11824,4358,12537,
29,8171,3915,8884,
29,8171,3915,8884,
74,11163,4195,11876,
94,12173,4433,12886,
99,12470,4534,13183,
99,12470,4534,13183,
75,10434,4034,11147,
75,10434,4034,11147,
77,10469,4038,11182,
13,8089,3910,8802,
13,6574,3468,7287,
13,6574,3468,7287,
11,6548,3464,7261,
11,6548,3464,7261,
6,6563,3468,7276,
0,2118,1994,2831,
19,8086,3910,8799,
16,6571,3468,7284,
3,4899,2944,5612,
4,4899,2944,5612,
83,10727,4077,11440,
35,8171,3915,8884,
83,10727,4077,11440,
83,10727,4077,11440,
22,6544,3463,7257,
19,6480,3453,7193,
8,6607,3474,7320,
8,6607,3474,7320,
8,6607,3474,7320,
8,6607,3474,7320,
13,8536,3932,9249,
13,8536,3932,9249,
5,6079,3390,6792,
18,8481,3929,9194,
18,8536,3932,9249,
88,12405,4519,13118,
88,12405,4519,13118,
88,12405,4519,13118,
19,6932,3559,7645,
15,6427,3449,7140,
26,12109,4419,12822,
15,8171,3915,8884,
15,8171,3915,8884,
15,8171,3915,8884,
15,8171,3915,8884,
31,12356,4494,13069,
25,10434,4034,11147,
31,12356,4494,13069,
42,8746,3945,9459,
14,6481,3454,7194,
8,6408,3448,7121,
18,8794,3951,9507,
70,10434,4034,11147,
74,12353,4493,13066,
74,12353,4493,13066,
24,8360,3923,9073,
21,8156,3913,8869,
8,3205,2376,3918,
61,11786,4350,12499,
24,8360,3923,9073,
8,3205,2376,3918,
28,12348,4491,13061,
28,12348,4491,13061,
0,529,934,1242,
0,529,934,1242,
0,529,934,1242,
2,1095,1270,1808,
3,2694,2245,3407,
5,1095,1270,1808,
13,3919,2757,4632,
22,7714,3749,8427,
38,2469,2194,3182,
20,1093,1267,1806,
23,1549,1588,2262,
48,2953,2294,3666,
259,11140,4191,11853,
24,1551,1588,2264,
38,2469,2194,3182,
278,12532,4547,13245,
278,12532,4547,13245,
8,3438,2499,4151,
8,3438,2499,4151,
12,5088,3008,5801,
13,5102,3014,5815,
12,5088,3008,5801,
5,4196,2834,4909,
15,2035,1964,2748,
15,2035,1964,2748,
42,5471,3183,6184,
26,3181,2368,3894,
26,3181,2368,3894,
104,11444,4260,12157,
15,2035,1964,2748,
69,8156,3913,8869,
4,490,909,1203,
111,12532,4547,13245,
14,11137,4191,11850,
13,6480,3453,7193,
8,5931,3358,6644,
47,12434,4527,13147,
47,12434,4527,13147,
39,10753,4081,11466,
32,12434,4527,13147,
32,12434,4527,13147,
7,6065,3387,6778,
7,6065,3387,6778,
7,6065,3387,6778,
52,10753,4081,11466,
60,11791,4351,12504,
64,12434,4527,13147,
64,12434,4527,13147,
64,12434,4527,13147,
23,8156,3913,8869,
64,12434,4527,13147,
1,198,503,911,
2,200,503,913,
1,198,503,911,
23,7913,3847,8626,
23,7913,3847,8626,
23,7913,3847,8626,
87,11472,4266,12185,
26,9567,3987,10280,
26,9567,3987,10280,
13,9567,3987,10280,
12,9556,3986,10269,
35,10434,4034,11147,
35,10434,4034,11147,
13,8156,3913,8869,
0,1055,1258,1768,
0,1055,1258,1768,
0,1055,1258,1768,
2,1055,1258,1768,
24,8646,3938,9359,
28,4576,2889,5289,
50,7620,3708,8333,
16,7620,3708,8333,
14,7199,3613,7912,
14,7199,3613,7912,
14,7199,3613,7912,
14,7199,3613,7912,
85,11601,4308,12314,
67,8295,3920,9008,
67,8295,3920,9008,
67,8295,3920,9008,
11,8295,3920,9008,
11,8295,3920,9008,
11,8295,3920,9008,
11,6702,3505,7415,
11,6702,3505,7415,
21,9218,3972,9931,
26,3709,2639,4422,
26,3709,2639,4422,
13,2383,2131,3096,
4,1309,1501,2022,
19,6670,3489,7383,
11,6064,3387,6777,
82,12456,4533,13169,
120,12539,4548,13252,
3,1725,1655,2438,
26,11741,4342,12454,
14,5955,3366,6668,
16,6775,3521,7488,
22,12539,4548,13252,
3,4000,2779,4713,
58,12365,4499,13078,
31,7842,3812,8555,
52,10434,4034,11147,
14,6526,3458,7239,
12,10882,4141,11595,
3,2941,2293,3654,
5,3142,2352,3855,
16,12506,4542,13219,
16,12506,4542,13219,
33,12539,4548,13252,
33,12539,4548,13252,
33,12539,4548,13252,
31,8999,3960,9712,
19,4574,2888,5287,
80,10995,4167,11708,
27,6273,3428,6986,
80,10995,4167,11708,
15,3544,2561,4257,
19,10912,4154,11625,
19,10912,4154,11625,
19,10912,4154,11625,
19,10912,4154,11625,
7,8071,3909,8784,
3,2435,2182,3148,
60,12144,4428,12857,
19,12144,4428,12857,
19,12144,4428,12857,
19,12144,4428,12857,
61,8148,3913,8861,
145,12510,4543,13223,
144,12474,4535,13187,
14,6509,3456,7222,
31,12474,4535,13187,
29,12376,4500,13089,
29,12376,4500,13089,
29,12376,4500,13089,
18,8410,3925,9123,
32,12506,4542,13219,
6,2119,1994,2832,
74,10434,4034,11147,
90,12536,4548,13249,
90,12536,4548,13249,
17,12365,4499,13078,
17,12365,4499,13078,
15,6200,3414,6913,
15,6200,3414,6913,
4,2298,2079,3011,
15,6200,3414,6913,
9,6200,3414,6913,
5,2836,2274,3549,
12,5515,3202,6228,
16,4000,2779,4713,
16,4000,2779,4713,
16,4000,2779,4713,
3,4002,2779,4715,
54,8776,3948,9489,
12,7913,3847,8626,
18,7928,3867,8641,
18,7928,3867,8641,
18,7928,3867,8641,
18,7928,3867,8641,
18,7928,3867,8641,
18,7928,3867,8641,
18,7928,3867,8641,
18,7928,3867,8641,
18,7928,3867,8641,
17,7610,3706,8323,
1,430,837,1143,
6,4835,2936,5548,
6,4050,2786,4763,
6,4050,2786,4763,
2,2708,2248,3421,
6,4370,2856,5083,
13,6481,3454,7194,
31,10434,4034,11147,
31,10434,4034,11147,
31,10434,4034,11147,
31,10434,4034,11147,
16,8156,3913,8869,
0,14,131,727,
11,1823,1816,2536,
11,1823,1816,2536,
3,501,921,1214,
10,3709,2639,4422,
5,1293,1494,2006,
17,4000,2779,4713,
20,4000,2779,4713,
20,4000,2779,4713,
20,4000,2779,4713,
1,501,921,1214,
1,501,921,1214,
1,501,921,1214,
1,501,921,1214,
28,7332,3631,8045,
2,601,987,1314,
2,601,987,1314,
6,1320,1505,2033,
6,1320,1505,2033,
6,1320,1505,2033,
8,4000,2779,4713,
0,673,1040,1386,
5,1315,1504,2028,
3,817,1104,1530,
3,817,1104,1530,
0,816,1102,1529,
4,988,1228,1701,
11,4000,2779,4713,
1,2248,2062,2961,
28,7332,3631,8045,
11,4000,2779,4713,
11,4000,2779,4713,
4,2287,2075,3000,
5,3709,2639,4422,
2,1287,1494,2000,
6,2887,2287,3600,
14,4000,2779,4713,
14,4000,2779,4713,
14,4000,2779,4713,
5,1080,1265,1793,
10,4000,2779,4713,
4,4000,2779,4713,
3,4000,2779,4713,
0,14,131,727,
4,2838,2274,3551,
0,14,131,727,
2,4000,2779,4713,
6,3781,2665,4494,
2,4000,2779,4713,
2,1285,1491,1998,
6,4000,2779,4713,
2,4000,2779,4713,
2,4000,2779,4713,
2,4000,2779,4713,
4,4000,2779,4713,
6,4951,2952,5664,
6,4951,2952,5664,
11,7959,3898,8672,
14,7928,3867,8641,
14,7928,3867,8641,
14,7928,3867,8641,
8,2927,2292,3640,
7,6834,3541,7547,
7,6834,3541,7547,
7,6834,3541,7547,
19,7928,3867,8641,
5,2928,2292,3641,
4,5260,3096,5973,
28,6115,3397,6828,
28,6115,3397,6828,
28,6115,3397,6828,
28,6115,3397,6828,
28,6115,3397,6828,
28,6115,3397,6828,
28,6115,3397,6828,
28,6115,3397,6828,
28,6115,3397,6828,
21,5260,3096,5973,
27,6104,3393,6817,
28,6115,3397,6828,
28,6115,3397,6828,
27,6104,3393,6817,
15,3878,2721,4591,
28,6115,3397,6828,
28,6115,3397,6828,
28,6115,3397,6828,
5,5259,3096,5972,
5,5259,3096,5972,
13,6115,3397,6828,
13,6115,3397,6828,
13,6115,3397,6828,
8,6115,3397,6828,
0,826,1120,1539,
8,6115,3397,6828,
15,3879,2725,4592,
0,14,131,727,
15,3879,2725,4592,
9,6115,3397,6828,
9,6115,3397,6828,
9,6115,3397,6828,
9,6115,3397,6828,
9,6115,3397,6828,
5,3040,2309,3753,
5,3040,2309,3753,
4,4897,2943,5610,
10,5515,3202,6228,
4,1945,1925,2658,
10,824,1118,1537,
45,3035,2307,3748,
16,1425,1544,2138,
211,10976,4165,11689,
89,5084,3008,5797,
35,2337,2110,3050,
199,10434,4034,11147,
16,4426,2862,5139,
18,4798,2916,5511,
18,4798,2916,5511,
18,4798,2916,5511,
16,4426,2862,5139,
16,4426,2862,5139,
18,4798,2916,5511,
18,4798,2916,5511,
18,4798,2916,5511,
16,4426,2862,5139,
18,4798,2916,5511,
18,4798,2916,5511,
18,4798,2916,5511,
18,4798,2916,5511,
18,4798,2916,5511,
18,4798,2916,5511,
18,4798,2916,5511,
18,4798,2916,5511,
14,3576,2572,4289,
14,3576,2572,4289,
14,3576,2572,4289,
14,3576,2572,4289,
14,3576,2572,4289,
44,10728,4077,11441,
46,10912,4154,11625,
5,2337,2110,3050,
48,10940,4164,11653,
48,10940,4164,11653,
16,4426,2862,5139,
4,1979,1939,2692,
4,1979,1939,2692,
16,4426,2862,5139,
2,1444,1557,2157,
11,4837,2936,5550,
31,12152,4428,12865,
9,7634,3714,8347,
9,7634,3714,8347,
9,1095,1270,1808,
46,7913,3847,8626,
45,7901,3828,8614,
50,8520,3931,9233,
50,8520,3931,9233,
1,1236,1455,1949,
11,1585,1594,2298,
11,1585,1594,2298,
11,1585,1594,2298,
11,1585,1594,2298,
11,1585,1594,2298,
11,1585,1594,2298,
1,1581,1593,2294,
3,1585,1594,2298,
3,1585,1594,2298,
3,1585,1594,2298,
3,1585,1594,2298,
3,1585,1594,2298,
3,1585,1594,2298,
3,1585,1594,2298,
3,1585,1594,2298,
3,1585,1594,2298,
1,1581,1593,2294,
3,1585,1594,2298,
6,6193,3412,6906,
11,7536,3678,8249,
0,175,393,888,
0,175,393,888,
2,244,621,957,
5,4499,2876,5212,
5,4499,2876,5212,
5,4499,2876,5212,
22,12153,4428,12866,
5,5515,3202,6228,
3,4000,2779,4713,
6,3029,2304,3742,
6,3029,2304,3742,
5,3013,2303,3726,
11,2581,2220,3294,
11,2581,2220,3294,
11,2581,2220,3294,
2,2581,2220,3294,
37,12089,4416,12802,
28,3739,2650,4452,
15,1341,1511,2054,
28,3739,2650,4452,
24,2552,2215,3265,
28,3739,2650,4452,
5,2286,2075,2999,
5,2286,2075,2999,
9,2600,2230,3313,
9,2600,2230,3313,
6,2575,2220,3288,
4,2575,2220,3288,
1,2142,2014,2855,
41,10434,4034,11147,
0,959,1222,1672,
4,1434,1547,2147,
2,604,990,1317,
8,2776,2262,3489,
0,320,728,1033,
4,1878,1890,2591,
7,9681,3992,10394,
0,1639,1629,2352,
40,12449,4532,13162,
7,6230,3420,6943,
7,6230,3420,6943,
7,6230,3420,6943,
7,6230,3420,6943,
7,6230,3420,6943,
7,6230,3420,6943,
40,12449,4532,13162,
26,12067,4414,12780,
27,12735,4709,13448,
7,1845,1872,2558,
7,1845,1872,2558,
7,1845,1872,2558,
7,1845,1872,2558,
