F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,
5,8,1135,1,8,160,1,25,0.6869565217391305,67,33,0.4925373134328358,0.6,3,1,
9,7,1135,1,8,160,3,25,0.43478260869565216,53,25,0.4716981132075472,0.3333333333333333,0,1,
18,7,1135,1,12,160,5,25,0.6956521739130435,53,25,0.4716981132075472,0.3055555555555556,9,0,
13,15,1135,3,8,160,3,25,0.31919642857142855,296,103,0.34797297297297297,0.23076923076923078,0,1,
14,15,1135,3,16,160,4,25,0.44419642857142855,296,103,0.34797297297297297,0.7857142857142857,7,1,
14,15,1135,3,0,160,4,25,0.4375,296,103,0.34797297297297297,1.0,7,1,
9,7,1135,1,8,160,3,25,0.782608695652174,54,25,0.46296296296296297,0.3333333333333333,0,1,
18,7,1135,1,12,160,5,25,0.5978260869565217,54,25,0.46296296296296297,0.3055555555555556,9,0,
4,8,1135,1,8,160,1,25,0.7272727272727273,58,25,0.43103448275862066,0.75,0,1,
4,8,1135,1,8,160,1,25,0.5757575757575758,58,25,0.43103448275862066,0.75,6,1,
14,9,1135,1,12,160,3,25,0.8048780487804879,117,64,0.5470085470085471,0.6428571428571429,12,1,
48,7,1135,3,10,160,9,25,0.6580459770114943,118,31,0.2627118644067797,0.14583333333333334,0,0,
126,7,1135,3,12,160,13,25,0.4885057471264368,118,31,0.2627118644067797,0.0746031746031746,21,0,
10,6,1135,1,8,160,1,25,0.6611111111111111,48,29,0.6041666666666666,0.35,0,0,
14,6,1135,1,8,160,1,25,0.75,48,29,0.6041666666666666,0.25,6,0,
4,9,1135,1,8,160,1,25,0.5,83,58,0.6987951807228916,0.75,3,1,
15,11,397,1,0,104,1,17,0.4950980392156863,144,38,0.2638888888888889,1.0,6,1,
0,16,397,3,0,104,1,17,0.21507352941176472,194,49,0.25257731958762886,1.0,0,0,
16,16,397,3,0,104,2,17,0.8051470588235294,194,49,0.25257731958762886,1.0,7,1,
0,4,397,1,4,104,1,17,0.6818181818181818,17,20,1.1764705882352942,1.0,0,1,
29,28,397,3,8,104,8,17,0.8316326530612245,421,95,0.22565320665083136,0.8620689655172413,0,1,
120,28,397,3,12,104,30,17,0.7687074829931972,421,95,0.22565320665083136,0.9833333333333333,69,1,
4,28,397,3,8,104,1,17,0.27380952380952384,421,95,0.22565320665083136,0.75,0,1,
120,28,397,3,20,104,30,17,0.9591836734693877,421,95,0.22565320665083136,0.9833333333333333,69,1,
120,28,397,3,0,104,30,17,0.48639455782312924,421,95,0.22565320665083136,1.0,69,1,
120,28,397,3,0,104,30,17,0.4710884353741497,421,95,0.22565320665083136,1.0,69,1,
0,15,142,1,0,52,1,12,0.37916666666666665,174,38,0.21839080459770116,1.0,0,1,
0,1,178,1,6,106,1,15,0.5918367346938775,27,17,0.6296296296296297,1.0,0,1,
0,2,178,1,5,106,1,15,0.463768115942029,41,19,0.4634146341463415,1.0,0,1,
0,11,178,2,13,106,1,15,0.6942675159235668,113,20,0.17699115044247787,1.0,0,1,
0,20,178,1,7,106,1,15,0.12658227848101267,190,78,0.4105263157894737,1.0,0,1,
0,1,178,1,5,106,1,15,0.6808510638297872,23,17,0.7391304347826086,1.0,0,1,
0,30,178,1,7,106,1,15,0.09343936381709742,352,96,0.2727272727272727,1.0,0,1,
0,30,178,1,6,106,1,15,0.2046783625730994,220,81,0.36818181818181817,1.0,0,1,
10,11,267,1,8,35,1,3,0.43103448275862066,123,27,0.21951219512195122,0.3,10,1,
103,14,155,2,0,17,29,3,0.6570247933884298,181,31,0.1712707182320442,1.0,0,1,
0,14,155,2,14,17,1,3,0.1652892561983471,181,31,0.1712707182320442,1.0,0,1,
10,12,112,1,8,12,1,1,0.3548387096774194,131,32,0.24427480916030533,0.3,11,1,
6,16,122,1,0,16,2,1,0.6564885496183206,162,54,0.3333333333333333,1.0,4,1,
26,5,140,1,16,248,7,49,0.6964285714285714,43,25,0.5813953488372093,0.23076923076923078,5,0,
38,6,140,1,8,248,7,49,0.4838709677419355,90,32,0.35555555555555557,0.18421052631578946,22,2,
30,5,140,1,8,248,5,49,0.4691358024691358,74,62,0.8378378378378378,0.1,32,1,
15,5,140,1,8,248,2,49,0.6373626373626373,50,25,0.5,0.13333333333333333,8,1,
4,5,140,1,8,248,1,49,0.7526881720430108,38,40,1.0526315789473684,0.5,2,1,
19,5,140,1,8,248,5,49,0.6194690265486725,63,28,0.4444444444444444,0.10526315789473684,11,1,
5,5,140,1,8,248,1,49,0.7241379310344828,40,31,0.775,0.4,2,2,
11,5,140,1,8,248,2,49,0.6938775510204082,50,31,0.62,0.18181818181818182,4,2,
27,9,140,1,12,248,3,49,0.40625,108,64,0.5925925925925926,0.14814814814814814,11,1,
33,5,140,1,8,248,7,49,0.5874125874125874,81,35,0.43209876543209874,0.06060606060606061,17,1,
19,5,140,1,0,248,3,49,0.6037735849056604,54,33,0.6111111111111112,1.0,10,1,
0,6,140,2,11,248,1,49,0.4262295081967213,73,27,0.3698630136986301,1.0,0,1,
14,8,140,2,8,248,3,49,0.43119266055045874,130,56,0.4307692307692308,0.2857142857142857,6,1,
34,7,140,1,8,248,5,49,0.41975308641975306,109,31,0.28440366972477066,0.08823529411764706,24,1,
35,4,140,1,8,248,5,49,0.49624060150375937,88,27,0.3068181818181818,0.08571428571428572,26,1,
26,7,140,1,8,248,7,49,0.44505494505494503,113,42,0.37168141592920356,0.07692307692307693,9,1,
19,5,140,1,8,248,5,49,0.6410256410256411,59,37,0.6271186440677966,0.10526315789473684,7,1,
19,5,140,1,8,248,3,49,0.6037735849056604,54,32,0.5925925925925926,0.21052631578947367,10,1,
18,5,140,1,8,248,5,49,0.6481481481481481,56,36,0.6428571428571429,0.1111111111111111,8,1,
9,5,140,1,8,248,2,49,0.6981132075471698,45,42,0.9333333333333333,0.2222222222222222,4,1,
14,5,140,1,8,248,3,49,0.5779816513761468,58,29,0.5,0.21428571428571427,13,2,
14,5,140,1,8,248,3,49,0.5688073394495413,58,29,0.5,0.14285714285714285,13,2,
32,5,140,1,8,248,9,49,0.5725190839694656,78,29,0.3717948717948718,0.0625,18,1,
32,4,140,1,12,248,9,49,0.6647727272727273,49,27,0.5510204081632653,0.234375,6,0,
15,5,140,1,8,248,4,49,0.6571428571428571,51,35,0.6862745098039216,0.13333333333333333,7,1,
23,5,140,1,8,248,5,49,0.6589147286821705,65,43,0.6615384615384615,0.13043478260869565,18,2,
57,11,140,1,12,248,11,49,0.5929203539823009,207,86,0.41545893719806765,0.8947368421052632,20,1,
55,11,140,1,8,248,13,49,0.6312684365781711,207,86,0.41545893719806765,0.07272727272727272,0,1,
57,11,140,1,8,248,11,49,0.41297935103244837,207,86,0.41545893719806765,0.05263157894736842,20,1,
4,5,140,1,8,248,1,49,0.7228915662650602,38,29,0.7631578947368421,0.5,2,1,
4,5,140,1,8,248,1,49,0.7415730337078652,38,35,0.9210526315789473,0.5,2,1,
11,5,140,1,12,248,1,49,0.7011494252873564,46,26,0.5652173913043478,0.36363636363636365,2,1,
11,5,140,1,12,248,1,49,0.7011494252873564,46,26,0.5652173913043478,0.36363636363636365,2,1,
5,5,140,1,8,248,1,49,0.7222222222222222,40,33,0.825,0.4,2,4,
13,5,140,1,8,248,3,49,0.5952380952380952,57,44,0.7719298245614035,0.23076923076923078,7,1,
0,7,122,4,12,7,1,4,0.6276595744680851,149,20,0.1342281879194631,1.0,0,1,
3,52,505,2,8,216,1,32,0.9965156794425087,401,379,0.9451371571072319,0.6666666666666666,0,1,
7,52,505,2,10,216,2,32,0.20789779326364694,401,379,0.9451371571072319,0.35714285714285715,0,1,
13,52,505,2,0,216,1,32,0.36585365853658536,401,379,0.9451371571072319,1.0,0,1,
15,52,505,2,0,216,2,32,0.2880371660859466,401,379,0.9451371571072319,1.0,0,1,
3,5,505,1,8,216,1,32,0.6637168141592921,33,69,2.090909090909091,0.6666666666666666,0,1,
4,5,505,1,8,216,1,32,0.5132743362831859,33,69,2.090909090909091,0.5,0,1,
15,39,505,9,12,216,5,32,0.3757094211123723,542,234,0.4317343173431734,0.26666666666666666,0,1,
0,39,505,9,19,216,1,32,0.7060158910329172,542,234,0.4317343173431734,1.0,0,1,
0,39,505,9,16,216,1,32,0.753688989784336,542,234,0.4317343173431734,1.0,0,1,
0,3,358,2,16,191,1,60,0.7142857142857143,75,39,0.52,1.0,0,1,
22,15,358,2,20,191,5,60,0.9807692307692307,208,104,0.5,0.25,1,0,
13,8,358,1,8,191,2,60,0.5510204081632653,103,28,0.27184466019417475,0.9230769230769231,15,1,
54,3,358,1,16,191,16,60,0.9125,39,31,0.7948717948717948,0.2037037037037037,26,0,
25,2,358,1,0,191,5,60,0.6814159292035398,64,34,0.53125,1.0,31,1,
26,11,358,1,16,191,5,60,0.6538461538461539,157,82,0.5222929936305732,0.34615384615384615,14,1,
18,3,358,1,8,191,4,60,0.8170731707317073,37,35,0.9459459459459459,0.16666666666666666,26,1,
10,3,358,1,12,191,3,60,0.5432098765432098,39,34,0.8717948717948718,0.8,0,1,
17,3,358,1,20,191,6,60,0.7283950617283951,39,34,0.8717948717948718,0.5294117647058824,0,1,
6,3,358,1,12,191,2,60,0.9506172839506173,39,34,0.8717948717948718,0.5,3,1,
11,2,358,1,12,191,3,60,0.6527777777777778,36,28,0.7777777777777778,0.8181818181818182,0,1,
17,2,358,1,20,191,6,60,0.875,36,28,0.7777777777777778,0.5294117647058824,5,1,
54,6,358,3,8,191,10,60,0.7364864864864865,270,134,0.4962962962962963,0.16666666666666666,0,1,
0,6,358,3,13,191,1,60,0.8198198198198198,270,134,0.4962962962962963,1.0,0,1,
12,8,358,3,0,191,3,60,0.9711934156378601,172,39,0.22674418604651161,1.0,14,1,
6,21,151,1,0,68,1,8,0.6477732793522267,149,65,0.436241610738255,1.0,5,1,
4,21,151,1,8,68,1,8,0.5951417004048583,149,65,0.436241610738255,0.5,0,1,
11,21,151,1,8,68,3,8,0.5425101214574899,149,65,0.436241610738255,0.18181818181818182,0,1,
18,21,151,1,8,68,5,8,0.7368421052631579,149,65,0.436241610738255,0.2222222222222222,0,1,
6,21,151,1,8,68,1,8,0.6437246963562753,149,65,0.436241610738255,0.6666666666666666,5,1,
38,8,151,3,8,68,11,8,0.5379746835443038,216,40,0.18518518518518517,0.5,0,1,
54,8,151,3,8,68,9,8,0.7373417721518988,216,40,0.18518518518518517,0.42592592592592593,31,1,
27,15,944,1,12,249,7,45,0.9457013574660633,144,40,0.2777777777777778,0.5185185185185185,19,1,
4,4,944,1,8,249,1,45,0.5777777777777777,46,34,0.7391304347826086,0.75,0,1,
11,6,944,1,0,249,1,45,0.6601941747572816,48,39,0.8125,1.0,7,1,
9,35,944,2,8,249,1,45,0.8142011834319527,582,122,0.20962199312714777,0.7777777777777778,0,1,
45,35,944,2,0,249,8,45,0.30650887573964497,582,122,0.20962199312714777,1.0,27,1,
3,4,944,1,8,249,1,45,1.0982142857142858,26,20,0.7692307692307693,0.6666666666666666,0,0,
7,22,944,1,8,249,3,45,0.17647058823529413,183,42,0.22950819672131148,0.8571428571428571,0,1,
63,22,944,1,0,249,1,45,0.5490196078431373,183,42,0.22950819672131148,1.0,38,1,
37,9,944,3,8,249,3,45,0.45689655172413796,141,49,0.3475177304964539,0.13513513513513514,41,1,
0,14,944,6,0,249,1,45,0.8196286472148541,258,62,0.24031007751937986,1.0,0,1,
0,1,180,1,7,47,1,10,0.58,28,17,0.6071428571428571,1.0,0,1,
0,2,180,1,5,47,1,10,0.5,38,19,0.5,1.0,0,1,
0,25,180,3,6,47,1,10,0.25311203319502074,159,40,0.25157232704402516,1.0,0,1,
0,25,180,3,12,47,1,10,0.3236514522821577,159,40,0.25157232704402516,1.0,0,1,
0,1,180,1,5,47,1,10,0.6808510638297872,23,17,0.7391304347826086,1.0,0,1,
0,15,180,1,5,47,1,10,0.18316831683168316,103,75,0.7281553398058253,1.0,0,1,
17,8,84,1,8,21,4,7,0.6967741935483871,105,32,0.3047619047619048,0.17647058823529413,18,1,
22,13,84,6,8,21,3,7,0.23383084577114427,288,51,0.17708333333333334,0.18181818181818182,0,1,
20,13,84,6,8,21,4,7,0.3283582089552239,288,51,0.17708333333333334,0.15,0,1,
0,13,84,6,14,21,1,7,0.39800995024875624,288,51,0.17708333333333334,1.0,0,1,
80,1,163,1,12,6,6,2,0.36153846153846153,98,20,0.20408163265306123,0.0875,93,1,
135,18,0,1,0,18,25,1,0.6512345679012346,249,37,0.14859437751004015,1.0,62,1,
36,10,75,1,20,10,8,1,0.7921348314606742,93,65,0.6989247311827957,0.3888888888888889,22,2,
33,10,596,3,8,45,9,6,0.3925233644859813,152,33,0.21710526315789475,0.06060606060606061,34,1,
48,33,539,4,12,221,9,23,0.6970260223048327,329,150,0.45592705167173253,0.25,0,1,
20,33,539,4,12,221,3,23,0.6356877323420075,329,150,0.45592705167173253,0.4,0,1,
0,33,539,4,7,221,1,23,0.13011152416356878,329,150,0.45592705167173253,1.0,0,1,
3,18,539,1,8,221,1,23,1.6286764705882353,75,31,0.41333333333333333,0.6666666666666666,0,0,
0,18,539,1,4,221,1,23,0.4338235294117647,75,31,0.41333333333333333,1.0,0,1,
48,30,539,3,0,221,17,23,0.5030927835051546,323,112,0.34674922600619196,1.0,0,1,
0,30,539,3,8,221,1,23,0.1154639175257732,323,112,0.34674922600619196,1.0,0,1,
0,23,539,1,4,221,1,23,0.22140221402214022,107,125,1.1682242990654206,1.0,0,1,
51,30,539,1,0,221,10,23,0.46697038724373574,275,110,0.4,1.0,0,1,
19,30,539,1,0,221,4,23,0.3917995444191344,275,110,0.4,1.0,0,1,
0,30,539,1,7,221,1,23,0.13439635535307518,275,110,0.4,1.0,0,1,
0,9,539,1,4,221,1,23,0.38738738738738737,39,56,1.435897435897436,1.0,0,1,
32,18,539,1,0,221,6,23,0.4775641025641026,163,116,0.7116564417177914,1.0,0,1,
16,18,539,1,0,221,3,23,0.3717948717948718,163,116,0.7116564417177914,1.0,0,1,
0,18,539,1,7,221,1,23,0.16025641025641027,163,116,0.7116564417177914,1.0,0,1,
49,6,539,1,0,221,8,23,0.8255813953488372,95,60,0.631578947368421,1.0,16,1,
0,7,539,3,15,221,1,23,0.4452054794520548,104,22,0.21153846153846154,1.0,0,1,
9,11,552,1,8,56,1,9,0.5235849056603774,144,22,0.1527777777777778,0.4444444444444444,0,1,
0,11,552,1,5,56,1,9,0.2358490566037736,144,22,0.1527777777777778,1.0,0,1,
15,13,552,3,8,56,2,9,0.32094594594594594,199,53,0.2663316582914573,0.2,0,1,
17,13,552,3,8,56,3,9,0.43243243243243246,199,53,0.2663316582914573,0.23529411764705882,20,1,
10,8,552,2,8,56,1,9,0.9096045197740112,120,34,0.2833333333333333,0.3,13,1,
35,18,552,1,8,56,6,9,0.7317073170731707,358,111,0.3100558659217877,0.08571428571428572,0,1,
21,18,552,1,8,56,1,9,0.31894934333958724,358,111,0.3100558659217877,0.09523809523809523,0,1,
15,18,552,1,0,56,2,9,0.8761726078799249,358,111,0.3100558659217877,1.0,10,1,
10,11,689,4,8,89,2,11,0.3115468409586057,323,65,0.20123839009287925,0.5,0,1,
8,11,689,4,8,89,1,11,0.2570806100217865,323,65,0.20123839009287925,0.375,11,1,
7,7,689,1,8,89,1,11,0.5179856115107914,76,42,0.5526315789473685,0.42857142857142855,0,1,
11,7,689,1,8,89,1,11,0.6474820143884892,76,42,0.5526315789473685,0.2727272727272727,7,1,
9,15,689,1,8,89,1,11,0.7330210772833724,303,65,0.2145214521452145,0.3333333333333333,9,1,
0,7,264,1,10,76,1,9,0.22127659574468084,199,22,0.11055276381909548,1.0,0,1,
0,17,264,1,4,76,1,9,0.14516129032258066,88,127,1.4431818181818181,1.0,0,1,
0,8,264,1,5,76,1,9,0.4713375796178344,62,76,1.2258064516129032,1.0,0,1,
0,9,264,1,6,76,1,9,0.272108843537415,91,35,0.38461538461538464,1.0,0,1,
0,16,264,1,7,76,1,9,0.1638655462184874,168,28,0.16666666666666666,1.0,0,1,
5,13,311,1,8,36,2,4,0.3786008230452675,155,44,0.2838709677419355,0.6,1,1,
10,7,311,1,8,36,8,4,0.9370629370629371,84,31,0.36904761904761907,0.2,0,1,
10,7,311,1,8,36,9,4,0.7342657342657343,84,31,0.36904761904761907,0.3,13,1,
6,17,464,1,8,62,1,21,0.7121588089330024,244,120,0.4918032786885246,0.6666666666666666,0,1,
0,2,464,4,0,62,1,21,0.49693251533742333,106,42,0.39622641509433965,1.0,0,1,
3,6,464,1,8,62,1,21,6.428571428571429,31,33,1.064516129032258,0.6666666666666666,0,0,
30,4,396,1,0,189,6,19,0.8780487804878049,66,80,1.2121212121212122,1.0,10,1,
92,21,396,1,14,189,21,19,0.3065217391304348,285,134,0.47017543859649125,0.3423913043478261,0,0,
46,21,396,1,0,189,11,19,0.33043478260869563,285,134,0.47017543859649125,1.0,0,1,
3,21,396,1,8,189,1,19,0.9434782608695652,285,134,0.47017543859649125,0.6666666666666666,0,1,
22,15,396,2,0,189,4,19,0.7020602218700476,435,150,0.3448275862068966,1.0,0,1,
13,15,396,2,12,189,2,19,0.7416798732171157,435,150,0.3448275862068966,0.38461538461538464,0,1,
238,15,396,2,18,189,57,19,0.31774960380348655,435,150,0.3448275862068966,0.15126050420168066,66,0,
119,15,396,2,0,189,29,19,0.33914421553090335,435,150,0.3448275862068966,1.0,66,1,
119,15,396,2,0,189,29,19,0.41362916006339145,435,150,0.3448275862068966,1.0,66,1,
43,83,396,7,32,189,8,19,0.4157963446475196,1074,281,0.2616387337057728,0.627906976744186,0,1,
3,83,396,7,8,189,1,19,0.25032637075718017,1074,281,0.2616387337057728,0.6666666666666666,0,0,
16,83,396,7,0,189,6,19,0.45039164490861616,1074,281,0.2616387337057728,1.0,0,1,
24,83,396,7,0,189,6,19,0.9654046997389034,1074,281,0.2616387337057728,1.0,0,1,
17,83,396,7,0,189,5,19,0.9053524804177546,1074,281,0.2616387337057728,1.0,0,1,
71,83,396,7,0,189,15,19,0.7650130548302873,1074,281,0.2616387337057728,1.0,0,1,
168,83,396,7,24,189,52,19,0.36009573542210616,1074,281,0.2616387337057728,0.10714285714285714,0,0,
0,83,396,7,15,189,1,19,0.554177545691906,1074,281,0.2616387337057728,1.0,0,1,
0,83,396,7,15,189,1,19,0.5737597911227154,1074,281,0.2616387337057728,1.0,0,1,
0,83,396,7,15,189,1,19,0.5939947780678851,1074,281,0.2616387337057728,1.0,0,1,
35,3,396,1,0,189,11,19,0.7692307692307693,62,33,0.532258064516129,1.0,24,1,
23,35,0,1,8,35,2,1,0.32175689479060265,720,121,0.16805555555555557,0.17391304347826086,0,1,
0,35,0,1,7,35,1,1,0.08682328907048008,720,121,0.16805555555555557,1.0,0,1,
0,23,1920,1,7,391,1,52,0.17737789203084833,200,154,0.77,1.0,0,1,
81,24,1920,1,0,391,15,52,0.5582706766917294,461,32,0.06941431670281996,1.0,59,1,
39,17,1920,5,0,391,7,52,0.22538860103626943,736,301,0.40896739130434784,1.0,0,0,
0,17,1920,5,20,391,1,52,0.19343696027633853,736,301,0.40896739130434784,1.0,0,1,
0,17,1920,5,20,391,1,52,0.20120898100172713,736,301,0.40896739130434784,1.0,0,1,
0,17,1920,5,0,391,1,52,0.9343696027633851,736,301,0.40896739130434784,1.0,0,1,
142,24,1920,10,0,391,28,52,0.22214182344428365,930,309,0.33225806451612905,1.0,0,1,
0,24,1920,10,26,391,1,52,0.3654124457308249,930,309,0.33225806451612905,1.0,0,1,
0,24,1920,10,16,391,1,52,0.4804630969609262,930,309,0.33225806451612905,1.0,0,1,
0,24,1920,10,0,391,1,52,0.7178002894356006,930,309,0.33225806451612905,1.0,0,1,
0,6,1920,1,4,391,1,52,0.38095238095238093,93,43,0.46236559139784944,1.0,0,1,
0,6,1920,1,4,391,1,52,0.39285714285714285,93,43,0.46236559139784944,1.0,0,1,
25,124,1920,7,0,391,9,52,0.796250616674889,1280,520,0.40625,1.0,0,1,
16,124,1920,7,8,391,3,52,0.6694622594967933,1280,520,0.40625,0.125,0,1,
12,124,1920,7,8,391,1,52,0.44647261963492846,1280,520,0.40625,0.4166666666666667,0,1,
0,124,1920,7,34,391,1,52,0.6364084854464727,1280,520,0.40625,1.0,0,1,
51,13,1920,1,0,391,12,52,0.2591792656587473,262,155,0.5916030534351145,1.0,38,1,
51,13,1920,1,0,391,12,52,0.2526997840172786,262,155,0.5916030534351145,1.0,38,1,
3,15,1920,3,8,391,1,52,0.4177718832891247,260,58,0.2230769230769231,0.6666666666666666,0,0,
3,15,1920,3,6,391,1,52,0.4230769230769231,260,58,0.2230769230769231,0.8333333333333334,0,0,
0,15,1920,3,9,391,1,52,0.13262599469496023,260,58,0.2230769230769231,1.0,0,1,
0,15,1920,3,18,391,1,52,0.46949602122015915,260,58,0.2230769230769231,1.0,0,1,
3,35,1920,1,6,391,1,52,1.0184397163120567,391,242,0.618925831202046,0.8333333333333334,0,0,
24,35,1920,1,16,391,5,52,0.23191489361702128,391,242,0.618925831202046,0.22916666666666666,0,0,
164,35,1920,1,0,391,28,52,0.8822695035460993,391,242,0.618925831202046,1.0,0,1,
3,4,482,1,0,119,1,23,0.4939759036144578,50,26,0.52,1.0,0,1,
28,5,482,1,16,119,8,23,0.2490842490842491,156,88,0.5641025641025641,0.25,13,1,
5,5,482,2,0,119,2,23,0.91,48,40,0.8333333333333334,1.0,3,1,
0,17,482,1,6,119,1,23,0.15298507462686567,125,115,0.92,1.0,0,1,
0,16,482,1,4,119,1,23,0.2264957264957265,76,132,1.736842105263158,1.0,0,1,
0,17,482,1,5,119,1,23,0.1864406779661017,103,111,1.0776699029126213,1.0,0,1,
19,19,482,1,0,119,2,23,0.9859154929577465,211,176,0.8341232227488151,1.0,0,1,
