F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-boolean,F16-String,F16-Integer,F16-Boolean,F16-Object,F16-NA,F16-void,F16-int,F3-NA,F3-Type[],F3-rb.contains(-10),F3-range.contains( c ),F3-new ToStringBuilder(base).append(array).toString(),F3-Class,F3-Integer,F3-CharUtils.toCharacterObject( a ),F3-baseStr +  [  + SystemUtils.LINE_SEPARATOR+    <null> + SystemUtils.LINE_SEPARATOR+  ] ,F3-boolean,F3-int[][],F3-CharUtils.toIntValue(new Character( A ) -1),F3-char,F3-String,F3-TypeUtils.isInstance(1 uriComparableType),F3-float[][],F3-int,F3-sb.toString(),F3-Comparable,F3-Locale,F7--,F7-++,F7---,F7--=,F7-+=,F7-NA,F7-*,F7-+,F12-Random,F12-int,F12-Object,F12-NA,F12-String,F17-static,F17-NA,F2-Class,F2-List<Integer>,F2-NA,F2-StringBuffer,F2-String,F2-CountDownLatch,F2-Method,F2-ToStringBuilderTest,F2-NumberFormat,F2-Boolean,F2-Calendar,F2-TypeUtilsTest<B>,F2-Token,F6-java.lang.Character,F6-java.lang.Integer,F6-java.io.ByteArrayOutputStream,F6-java.util.Random,F6-java.lang.Object,F6-NA,F6-java.lang.StringBuffer,F6-org.apache.commons.lang3.builder.ToStringBuilder,F6-java.lang.Thread,F6-org.apache.commons.lang3.tuple.ImmutableTriple,F6-org.apache.commons.lang3.text.StrBuilder,F13-private,F13-NA,F18-NA,F14-NA,F14-final,F1-getCurrencyInstance,F1-delegateBooleanAssertion,F1-NA,F1-getDeclaredField,F1-toBaseString,F1-assertEquals,F1-get,F1-getGenericParameterTypes,F1-constantFuture,F1-appendFixedWidthPadLeft,F1-append,F1-appendln,F1-getTypeArguments,F1-assertFalse,F1-clear,F1-getDeclaredConstructors,F1-toString,F1-formatDurationWords,F1-is,F1-assertTrue,F5-java.lang.Object,F5-NA,F5-java.lang.Number,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F9-testFixture,F9-NA,F9-length,F10-NA,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-boolean,F4-StringBuffer,F4-Calendar,F4-NumberFormat,F4-Boolean,F4-TypeVariable[],F4-Constructor[],F4-void,F4-String,F4-int,F4-Field,F4-Type[],F8-MutatingClient,F8-NA,F8-InspectingClient,F11-secretField,F11-NA,F11-N,F11-object,F11-random,F11-showField,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-jcarman@apache.org,F71-pbenedict@apache.org,F71-ggregory@apache.org,F71-bayard@apache.org,F71-niallp@apache.org,F71-oheger@apache.org,F71-joehni@apache.org,F71-psteitz@apache.org,F71-scolebourne@apache.org,F71-mbenson@apache.org,F71-sebb@apache.org,F74,F73,F84,F146,category
2562,org/apache/commons/lang3,org/apache/commons/lang3/ArrayUtilsTest.java,751,true,10,149,15824,2,4,1597,1,121,0.7910243233984241,2270,175,0.07709251101321586,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,344,140,STYLE,0.2546816479400749,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,1,0.48044692737430167,0.19553072625698323,0.0013966480446927375,1.0,0.2647058823529412,0.008109861591695503,0.26229508196721313,0.7125879389300751,-0.47058823529411764,0.016853932584269662,0.14794007490636704,0.7125879389300751,-0.5058139534883721,-0.38571428571428573,19,1021,751,2562,370,0.12903225806451613,41,300,70,711,0.06695619677280992,2249,39,0,2288,1,2210,3,0.20517850760041828,4,37033,0,22215,744,2,59992,14818,0.11711624209238157,9,1,1,1,1,0,0,1,0,1,0,1,1549,4805,1,1541,close
2562,org/apache/commons/lang3,org/apache/commons/lang3/ArrayUtilsTest.java,751,true,12,149,15824,2,0,1597,1,121,0.7951353203151764,2270,175,0.07709251101321586,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,344,140,STYLE,0.2546816479400749,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,1,0.48044692737430167,0.19553072625698323,0.0013966480446927375,-1.0,0.2647058823529412,0.008109861591695503,0.26229508196721313,0.7125879389300751,-0.47058823529411764,0.016853932584269662,0.14794007490636704,0.7125879389300751,-0.5058139534883721,-0.38571428571428573,19,1021,751,2562,370,0.12903225806451613,41,300,70,711,0.06695619677280992,2249,39,0,2288,1,2210,3,0.20517850760041828,4,37033,0,22215,744,2,59992,14818,0.11711624209238157,9,1,1,1,1,0,0,1,0,1,0,1,1549,4805,1,1541,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/ArrayUtilsTest.java,751,true,14,149,15824,2,0,1597,1,121,0.9516957862281603,2270,175,0.07709251101321586,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,344,140,STYLE,0.2546816479400749,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,1,0.48044692737430167,0.19553072625698323,0.0013966480446927375,1.0,0.2647058823529412,0.008109861591695503,0.26229508196721313,0.7125879389300751,-0.47058823529411764,0.016853932584269662,0.14794007490636704,0.7125879389300751,-0.5058139534883721,-0.38571428571428573,19,1021,751,2562,370,0.12903225806451613,41,300,70,711,0.06695619677280992,2249,39,0,2288,1,2210,3,0.20517850760041828,4,37033,0,22215,744,2,59992,14818,0.11711624209238157,9,1,1,1,1,0,0,1,0,1,0,1,1549,4805,1,1541,close
2562,org/apache/commons/lang3,org/apache/commons/lang3/ArrayUtilsTest.java,751,true,12,149,15824,2,0,1597,1,121,0.8485782802329565,2270,175,0.07709251101321586,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,344,140,STYLE,0.2546816479400749,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,1,0.48044692737430167,0.19553072625698323,0.0013966480446927375,-1.0,0.2647058823529412,0.008109861591695503,0.26229508196721313,0.7125879389300751,-0.47058823529411764,0.016853932584269662,0.14794007490636704,0.7125879389300751,-0.5058139534883721,-0.38571428571428573,19,1021,751,2562,370,0.12903225806451613,41,300,70,711,0.06695619677280992,2249,39,0,2288,1,2210,3,0.20517850760041828,4,37033,0,22215,744,2,59992,14818,0.11711624209238157,9,1,1,1,1,0,0,1,0,1,0,1,1549,4805,1,1541,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/ArrayUtilsTest.java,751,true,12,149,15824,2,0,1597,1,121,0.8263103802672148,2270,175,0.07709251101321586,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,344,140,STYLE,0.2546816479400749,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,1,0.48044692737430167,0.19553072625698323,0.0013966480446927375,-1.0,0.2647058823529412,0.008109861591695503,0.26229508196721313,0.7125879389300751,-0.47058823529411764,0.016853932584269662,0.14794007490636704,0.7125879389300751,-0.5058139534883721,-0.38571428571428573,19,1021,751,2562,370,0.12903225806451613,41,300,70,711,0.06695619677280992,2249,39,0,2288,1,2210,3,0.20517850760041828,4,37033,0,22215,744,2,59992,14818,0.11711624209238157,9,1,1,1,1,0,0,1,0,1,0,1,1549,4805,1,1541,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/ArrayUtilsTest.java,751,true,14,149,15824,2,0,1597,1,121,0.8900308324768756,2270,175,0.07709251101321586,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,344,140,STYLE,0.2546816479400749,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,1,0.48044692737430167,0.19553072625698323,0.0013966480446927375,-1.0,0.2647058823529412,0.008109861591695503,0.26229508196721313,0.7125879389300751,-0.47058823529411764,0.016853932584269662,0.14794007490636704,0.7125879389300751,-0.5058139534883721,-0.38571428571428573,3,187,150,1728,370,0.12903225806451613,41,300,70,711,0.06695619677280992,2249,39,0,2288,1,2210,3,0.20517850760041828,4,37033,0,22215,744,2,59992,14818,0.11711624209238157,9,0,0,1,0,0,0,0,0,0,0,1,1549,4805,1,1541,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/ArrayUtilsTest.java,751,true,15,149,15824,2,0,1597,1,121,0.8958547447756081,2270,175,0.07709251101321586,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,344,140,STYLE,0.2546816479400749,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,1,0.48044692737430167,0.19553072625698323,0.0013966480446927375,-1.0,0.2647058823529412,0.008109861591695503,0.26229508196721313,0.7125879389300751,-0.47058823529411764,0.016853932584269662,0.14794007490636704,0.7125879389300751,-0.5058139534883721,-0.38571428571428573,1,185,150,1726,370,0.12903225806451613,41,300,70,711,0.06695619677280992,2249,39,0,2288,1,2210,3,0.20517850760041828,4,37033,0,22215,744,2,59992,14818,0.11711624209238157,9,0,0,1,0,0,0,0,0,0,0,1,1549,4805,1,1541,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/ArrayUtilsTest.java,751,true,12,149,15824,2,0,1597,1,121,0.9218910585817061,2270,175,0.07709251101321586,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,344,140,STYLE,0.2546816479400749,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,1,0.48044692737430167,0.19553072625698323,0.0013966480446927375,-1.0,0.2647058823529412,0.008109861591695503,0.26229508196721313,0.7125879389300751,-0.47058823529411764,0.016853932584269662,0.14794007490636704,0.7125879389300751,-0.5058139534883721,-0.38571428571428573,1,185,150,1726,370,0.12903225806451613,41,300,70,711,0.06695619677280992,2249,39,0,2288,1,2210,3,0.20517850760041828,4,37033,0,22215,744,2,59992,14818,0.11711624209238157,9,0,0,1,0,0,0,0,0,0,0,1,1549,4805,1,1541,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/ArrayUtilsTest.java,751,true,14,149,15824,2,0,1597,1,121,0.9270298047276464,2270,175,0.07709251101321586,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,344,140,STYLE,0.2546816479400749,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,1,0.48044692737430167,0.19553072625698323,0.0013966480446927375,-1.0,0.2647058823529412,0.008109861591695503,0.26229508196721313,0.7125879389300751,-0.47058823529411764,0.016853932584269662,0.14794007490636704,0.7125879389300751,-0.5058139534883721,-0.38571428571428573,19,1021,751,2562,370,0.12903225806451613,41,300,70,711,0.06695619677280992,2249,39,0,2288,1,2210,3,0.20517850760041828,4,37033,0,22215,744,2,59992,14818,0.11711624209238157,9,1,1,1,1,0,0,1,0,1,0,1,1549,4805,1,1541,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/ArrayUtilsTest.java,751,true,10,149,15824,2,0,1597,1,121,0.7776635834189791,2270,175,0.07709251101321586,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,344,140,STYLE,0.2546816479400749,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,1,0.48044692737430167,0.19553072625698323,0.0013966480446927375,1.0,0.2647058823529412,0.008109861591695503,0.26229508196721313,0.7125879389300751,-0.47058823529411764,0.016853932584269662,0.14794007490636704,0.7125879389300751,-0.5058139534883721,-0.38571428571428573,19,1021,751,2562,370,0.12903225806451613,41,300,70,711,0.06695619677280992,2249,39,0,2288,1,2210,3,0.20517850760041828,4,37033,0,22215,744,2,59992,14818,0.11711624209238157,9,1,1,1,1,0,0,1,0,1,0,1,1549,4805,1,1541,close
2562,org/apache/commons/lang3,org/apache/commons/lang3/ArrayUtilsTest.java,751,true,12,149,15824,2,0,1597,1,121,0.7817745803357314,2270,175,0.07709251101321586,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,344,140,STYLE,0.2546816479400749,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,1,0.48044692737430167,0.19553072625698323,0.0013966480446927375,-1.0,0.2647058823529412,0.008109861591695503,0.26229508196721313,0.7125879389300751,-0.47058823529411764,0.016853932584269662,0.14794007490636704,0.7125879389300751,-0.5058139534883721,-0.38571428571428573,19,1021,751,2562,370,0.12903225806451613,41,300,70,711,0.06695619677280992,2249,39,0,2288,1,2210,3,0.20517850760041828,4,37033,0,22215,744,2,59992,14818,0.11711624209238157,9,1,1,1,1,0,0,1,0,1,0,1,1549,4805,1,1541,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/ArrayUtilsTest.java,751,true,10,149,15824,2,0,1597,1,121,0.7553956834532374,2270,175,0.07709251101321586,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,344,140,STYLE,0.2546816479400749,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,1,0.48044692737430167,0.19553072625698323,0.0013966480446927375,1.0,0.2647058823529412,0.008109861591695503,0.26229508196721313,0.7125879389300751,-0.47058823529411764,0.016853932584269662,0.14794007490636704,0.7125879389300751,-0.5058139534883721,-0.38571428571428573,19,1021,751,2562,370,0.12903225806451613,41,300,70,711,0.06695619677280992,2249,39,0,2288,1,2210,3,0.20517850760041828,4,37033,0,22215,744,2,59992,14818,0.11711624209238157,9,1,1,1,1,0,0,1,0,1,0,1,1549,4805,1,1541,close
2562,org/apache/commons/lang3,org/apache/commons/lang3/ArrayUtilsTest.java,751,true,12,149,15824,2,0,1597,1,121,0.7595066803699897,2270,175,0.07709251101321586,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,344,140,STYLE,0.2546816479400749,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,1,0.48044692737430167,0.19553072625698323,0.0013966480446927375,-1.0,0.2647058823529412,0.008109861591695503,0.26229508196721313,0.7125879389300751,-0.47058823529411764,0.016853932584269662,0.14794007490636704,0.7125879389300751,-0.5058139534883721,-0.38571428571428573,19,1021,751,2562,370,0.12903225806451613,41,300,70,711,0.06695619677280992,2249,39,0,2288,1,2210,3,0.20517850760041828,4,37033,0,22215,744,2,59992,14818,0.11711624209238157,9,1,1,1,1,0,0,1,0,1,0,1,1549,4805,1,1541,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/ArrayUtilsTest.java,751,true,10,149,15824,2,0,1597,1,121,0.7999314833847208,2270,175,0.07709251101321586,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,344,140,STYLE,0.2546816479400749,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,1,0.48044692737430167,0.19553072625698323,0.0013966480446927375,-1.0,0.2647058823529412,0.008109861591695503,0.26229508196721313,0.7125879389300751,-0.47058823529411764,0.016853932584269662,0.14794007490636704,0.7125879389300751,-0.5058139534883721,-0.38571428571428573,19,1021,751,2562,370,0.12903225806451613,41,300,70,711,0.06695619677280992,2249,39,0,2288,1,2210,3,0.20517850760041828,4,37033,0,22215,744,2,59992,14818,0.11711624209238157,9,1,1,1,1,0,0,1,0,1,0,1,1549,4805,1,1541,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/ArrayUtilsTest.java,751,true,40,149,15824,2,0,1597,1,121,0.5829051044878383,2270,175,0.07709251101321586,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,344,140,STYLE,0.2546816479400749,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,1,0.48044692737430167,0.19553072625698323,0.0013966480446927375,-1.0,0.2647058823529412,0.008109861591695503,0.26229508196721313,0.7125879389300751,-0.47058823529411764,0.016853932584269662,0.14794007490636704,0.7125879389300751,-0.5058139534883721,-0.38571428571428573,19,1021,751,2562,370,0.12903225806451613,41,300,70,711,0.06695619677280992,2249,39,0,2288,1,2210,3,0.20517850760041828,4,37033,0,22215,744,2,59992,14818,0.11711624209238157,9,1,1,1,1,0,0,1,0,1,0,1,1549,4805,1,1541,open
2562,org/apache/commons/lang3,org/apache/commons/lang3/ArrayUtilsTest.java,751,true,20,149,15824,2,0,1597,1,121,0.618533744433025,2270,175,0.07709251101321586,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,344,140,STYLE,0.2546816479400749,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,1,0.48044692737430167,0.19553072625698323,0.0013966480446927375,1.0,0.2647058823529412,0.008109861591695503,0.26229508196721313,0.7125879389300751,-0.47058823529411764,0.016853932584269662,0.14794007490636704,0.7125879389300751,-0.5058139534883721,-0.38571428571428573,19,1021,751,2562,370,0.12903225806451613,41,300,70,711,0.06695619677280992,2249,39,0,2288,1,2210,3,0.20517850760041828,4,37033,0,22215,744,2,59992,14818,0.11711624209238157,9,1,1,1,1,0,0,1,0,1,0,1,1549,4805,1,1541,close
2562,org/apache/commons/lang3,org/apache/commons/lang3/ArrayUtilsTest.java,751,true,0,149,15824,2,0,1597,1,121,0.6294964028776978,2270,175,0.07709251101321586,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,344,140,STYLE,0.2546816479400749,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,1,0.48044692737430167,0.19553072625698323,0.0013966480446927375,1.0,0.2647058823529412,0.008109861591695503,0.26229508196721313,0.7125879389300751,-0.47058823529411764,0.016853932584269662,0.14794007490636704,0.7125879389300751,-0.5058139534883721,-0.38571428571428573,19,1021,751,2562,370,0.12903225806451613,41,300,70,711,0.06695619677280992,2249,39,0,2288,1,2210,3,0.20517850760041828,4,37033,0,22215,744,2,59992,14818,0.11711624209238157,9,1,1,1,1,0,0,1,0,1,0,1,1549,4805,1,1541,close
2562,org/apache/commons/lang3,org/apache/commons/lang3/ArrayUtilsTest.java,751,true,20,149,15824,2,0,1597,1,121,0.60517300445358,2270,175,0.07709251101321586,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,344,140,STYLE,0.2546816479400749,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,1,0.48044692737430167,0.19553072625698323,0.0013966480446927375,-1.0,0.2647058823529412,0.008109861591695503,0.26229508196721313,0.7125879389300751,-0.47058823529411764,0.016853932584269662,0.14794007490636704,0.7125879389300751,-0.5058139534883721,-0.38571428571428573,19,1021,751,2562,370,0.12903225806451613,41,300,70,711,0.06695619677280992,2249,39,0,2288,1,2210,3,0.20517850760041828,4,37033,0,22215,744,2,59992,14818,0.11711624209238157,9,1,1,1,1,0,0,1,0,1,0,1,1549,4805,1,1541,open
