F61,F77,F88,F70,
3,13092,1631,17716,
40,16302,2234,20926,
40,16302,2234,20926,
18,16640,2324,21264,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
12,11036,1308,15660,
12,11036,1308,15660,
12,11036,1308,15660,
40,16302,2234,20926,
8,13371,1703,17995,
8,13371,1703,17995,
40,16302,2234,20926,
3,13092,1631,17716,
40,16302,2234,20926,
40,16302,2234,20926,
3,13092,1631,17716,
40,16302,2234,20926,
4,13092,1631,17716,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
3,12030,1455,16654,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
4,13092,1631,17716,
17,1847,261,6471,
30,2240,307,6864,
27,2204,303,6828,
30,2240,307,6864,
30,2240,307,6864,
24,2149,298,6773,
40,16302,2234,20926,
15,2240,307,6864,
15,2240,307,6864,
40,16302,2234,20926,
40,16302,2234,20926,
6,13390,1714,18014,
6,13390,1714,18014,
6,13390,1714,18014,
6,13390,1714,18014,
7,13374,1703,17998,
7,13374,1703,17998,
6,13374,1703,17998,
6,13374,1703,17998,
6,13374,1703,17998,
10,13374,1703,17998,
40,16302,2234,20926,
9,5740,758,10364,
9,5740,758,10364,
10,13374,1703,17998,
40,16302,2234,20926,
40,16302,2234,20926,
7,13814,1791,18438,
40,16302,2234,20926,
3,13092,1631,17716,
3,13092,1631,17716,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
6,8459,1010,13083,
6,8459,1010,13083,
7,8459,1010,13083,
11,8459,1010,13083,
11,8459,1010,13083,
11,8459,1010,13083,
4,8459,1010,13083,
4,8459,1010,13083,
4,8459,1010,13083,
4,8459,1010,13083,
6,8459,1010,13083,
40,16302,2234,20926,
5,11355,1357,15979,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
13,7164,890,11788,
8,13349,1702,17973,
40,16302,2234,20926,
3,7473,916,12097,
3,7473,916,12097,
40,16302,2234,20926,
40,16302,2234,20926,
12,9633,1115,14257,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
0,3853,552,8477,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
13,15450,2028,20074,
12,15450,2028,20074,
11,15450,2028,20074,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
6,13149,1652,17773,
10,7164,890,11788,
40,16302,2234,20926,
4,13092,1631,17716,
40,16302,2234,20926,
40,16302,2234,20926,
3,12030,1455,16654,
12,12030,1455,16654,
12,12030,1455,16654,
12,12030,1455,16654,
16,10239,1204,14863,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
33,17070,2468,21694,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
36,19980,4394,24604,
0,359,50,4983,
40,16302,2234,20926,
40,16302,2234,20926,
3,12697,1555,17321,
3,12697,1555,17321,
40,16302,2234,20926,
18,12697,1555,17321,
28,12697,1555,17321,
28,12697,1555,17321,
28,12697,1555,17321,
28,12697,1555,17321,
28,12697,1555,17321,
28,12697,1555,17321,
28,12697,1555,17321,
28,12697,1555,17321,
40,16302,2234,20926,
29,21238,4859,25862,
49,17709,2702,22333,
49,17709,2702,22333,
49,17709,2702,22333,
49,17709,2702,22333,
49,17709,2702,22333,
49,17709,2702,22333,
49,17709,2702,22333,
38,13461,1728,18085,
40,16302,2234,20926,
20,10413,1241,15037,
27,10413,1241,15037,
27,10413,1241,15037,
27,10413,1241,15037,
7,2582,355,7206,
27,10413,1241,15037,
27,10413,1241,15037,
27,10413,1241,15037,
27,10413,1241,15037,
27,10413,1241,15037,
40,16302,2234,20926,
4,13333,1701,17957,
40,16302,2234,20926,
40,16302,2234,20926,
17,7146,890,11770,
17,7146,890,11770,
17,7146,890,11770,
12,4065,596,8689,
40,16302,2234,20926,
22,13472,1730,18096,
22,13472,1730,18096,
22,13472,1730,18096,
12,15243,1986,19867,
5,13837,1799,18461,
13,15243,1986,19867,
0,1677,239,6301,
0,1677,239,6301,
0,1677,239,6301,
0,1677,239,6301,
15,15243,1986,19867,
15,15243,1986,19867,
12,15243,1986,19867,
4,8733,1032,13357,
12,15243,1986,19867,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
40,16302,2234,20926,
3,9030,1051,13654,
2,9014,1050,13638,
6,10036,1165,14660,
6,10036,1165,14660,
6,10036,1165,14660,
12,11256,1338,15880,
40,16302,2234,20926,
4,11036,1308,15660,
4,11036,1308,15660,
40,16302,2234,20926,
28,21238,4859,25862,
27,13455,1727,18079,
27,13455,1727,18079,
27,13455,1727,18079,
27,13455,1727,18079,
27,13455,1727,18079,
27,13455,1727,18079,
27,13455,1727,18079,
26,13450,1726,18074,
5,18812,2968,23436,
5,18812,2968,23436,
34,18169,2830,22793,
14,10087,1179,14711,
7,18217,2842,22841,
7,18217,2842,22841,
7,18217,2842,22841,
8,10087,1179,14711,
8,10087,1179,14711,
8,10087,1179,14711,
8,10087,1179,14711,
16,15422,2022,20046,
16,15422,2022,20046,
16,15422,2022,20046,
7,12141,1472,16765,
41,18532,2909,23156,
22,15422,2022,20046,
5,5706,755,10330,
22,15422,2022,20046,
22,15422,2022,20046,
22,15422,2022,20046,
22,15422,2022,20046,
22,15422,2022,20046,
15,15164,1974,19788,
21,18217,2842,22841,
21,18217,2842,22841,
7,11509,1381,16133,
6,11484,1378,16108,
13,15422,2022,20046,
7,11509,1381,16133,
9,13906,1815,18530,
14,13906,1815,18530,
9,9545,1093,14169,
9,9545,1093,14169,
9,10087,1179,14711,
9,10087,1179,14711,
14,15422,2022,20046,
19,18532,2909,23156,
20,18532,2909,23156,
3,3043,430,7667,
3,3043,430,7667,
3,3043,430,7667,
2,3043,430,7667,
2,3043,430,7667,
20,15422,2022,20046,
20,15422,2022,20046,
20,15422,2022,20046,
4,7260,899,11884,
20,15422,2022,20046,
13,11796,1425,16420,
1,777,109,5401,
6,11796,1425,16420,
6,11796,1425,16420,
6,11796,1425,16420,
6,11796,1425,16420,
7,14184,1867,18808,
9,14184,1867,18808,
9,14184,1867,18808,
16,18532,2909,23156,
4,7899,967,12523,
8,5015,702,9639,
8,5015,702,9639,
29,18532,2909,23156,
22,17718,2709,22342,
11,18217,2842,22841,
6,14243,1873,18867,
6,13531,1743,18155,
33,18198,2837,22822,
0,777,109,5401,
11,11509,1381,16133,
27,18532,2909,23156,
27,18532,2909,23156,
27,18532,2909,23156,
27,18532,2909,23156,
15,14377,1895,19001,
15,14377,1895,19001,
27,18532,2909,23156,
0,777,109,5401,
8,17728,2714,22352,
10,17728,2714,22352,
9,17728,2714,22352,
15,13755,1774,18379,
18,17811,2740,22435,
14,17242,2527,21866,
0,777,109,5401,
2,964,131,5588,
0,1002,133,5626,
0,1002,133,5626,
7,3003,424,7627,
11,5376,727,10000,
2,1002,133,5626,
7,3003,424,7627,
10,3003,424,7627,
11,5777,762,10401,
53,9599,1111,14223,
53,9599,1111,14223,
53,9599,1111,14223,
53,9599,1111,14223,
53,9599,1111,14223,
53,9599,1111,14223,
53,9599,1111,14223,
53,9599,1111,14223,
53,9599,1111,14223,
3,992,132,5616,
0,25,2,4649,
23,5026,702,9650,
11,3273,468,7897,
27,6606,847,11230,
27,6606,847,11230,
27,6606,847,11230,
16,6606,847,11230,
16,6606,847,11230,
13,6606,847,11230,
17,1583,230,6207,
5,481,71,5105,
16,1583,230,6207,
16,1583,230,6207,
16,1583,230,6207,
16,1583,230,6207,
16,1583,230,6207,
10,1142,160,5766,
6,1576,230,6200,
14,1578,230,6202,
9,1166,164,5790,
9,1166,164,5790,
9,1166,164,5790,
9,1166,164,5790,
9,1166,164,5790,
9,1166,164,5790,
8,1142,160,5766,
8,1142,160,5766,
1,1166,164,5790,
5,1166,164,5790,
5,1166,164,5790,
34,7019,881,11643,
34,7019,881,11643,
32,5983,784,10607,
3,148,20,4772,
3,148,20,4772,
25,5139,709,9763,
25,5139,709,9763,
25,5139,709,9763,
13,1585,230,6209,
12,1584,230,6208,
12,1584,230,6208,
16,1585,230,6209,
16,1585,230,6209,
10,1542,226,6166,
17,1573,230,6197,
17,1573,230,6197,
2,1573,230,6197,
17,1573,230,6197,
17,1573,230,6197,
19,1573,230,6197,
19,1573,230,6197,
19,1573,230,6197,
19,1573,230,6197,
19,1573,230,6197,
19,1573,230,6197,
9,1142,160,5766,
3,521,76,5145,
3,521,76,5145,
3,521,76,5145,
2,521,76,5145,
2,521,76,5145,
2,521,76,5145,
2,521,76,5145,
2,521,76,5145,
2,521,76,5145,
2,521,76,5145,
2,521,76,5145,
2,521,76,5145,
2,521,76,5145,
9,683,98,5307,
4,656,96,5280,
5,21238,4859,25862,
5,637,92,5261,
3,502,72,5126,
5,502,72,5126,
5,502,72,5126,
5,502,72,5126,
4,502,72,5126,
4,502,72,5126,
5,3027,427,7651,
5,3027,427,7651,
16,3027,427,7651,
16,3027,427,7651,
16,3027,427,7651,
16,3027,427,7651,
16,3027,427,7651,
16,3027,427,7651,
16,3027,427,7651,
16,3027,427,7651,
44,7214,894,11838,
15,3424,483,8048,
16,3424,483,8048,
16,3424,483,8048,
10,3112,443,7736,
11,3491,499,8115,
21,3491,499,8115,
21,3491,499,8115,
21,3491,499,8115,
21,3491,499,8115,
21,3491,499,8115,
21,3491,499,8115,
21,3491,499,8115,
21,3491,499,8115,
21,3491,499,8115,
6,1061,141,5685,
58,9599,1111,14223,
20,3592,516,8216,
58,9599,1111,14223,
40,7552,931,12176,
53,9156,1064,13780,
41,9599,1111,14223,
41,9599,1111,14223,
42,9599,1111,14223,
42,9599,1111,14223,
42,9599,1111,14223,
42,9599,1111,14223,
42,9599,1111,14223,
42,9599,1111,14223,
42,9599,1111,14223,
3,587,88,5211,
3,587,88,5211,
26,5133,709,9757,
20,3519,502,8143,
20,3519,502,8143,
20,3519,502,8143,
20,3519,502,8143,
26,5133,709,9757,
26,5133,709,9757,
26,5133,709,9757,
8,1389,202,6013,
26,5133,709,9757,
10,4852,688,9476,
47,9599,1111,14223,
47,9599,1111,14223,
47,9599,1111,14223,
47,9599,1111,14223,
47,9599,1111,14223,
17,9302,1068,13926,
22,9418,1076,14042,
12,7766,953,12390,
23,9599,1111,14223,
16,9599,1111,14223,
16,9599,1111,14223,
43,9599,1111,14223,
43,9599,1111,14223,
22,13472,1730,18096,
22,13472,1730,18096,
34,16969,2413,21593,
15,4150,610,8774,
5,1936,275,6560,
21,10373,1231,14997,
21,10373,1231,14997,
19,15545,2043,20169,
29,14330,1890,18954,
29,14330,1890,18954,
40,16302,2234,20926,
36,3376,474,8000,
27,3354,474,7978,
27,3354,474,7978,
27,3354,474,7978,
36,3376,474,8000,
6,3376,474,8000,
6,3376,474,8000,
6,3376,474,8000,
6,3376,474,8000,
6,3376,474,8000,
5,3350,474,7974,
5,3350,474,7974,
7,3376,474,8000,
7,3376,474,8000,
7,3376,474,8000,
7,3376,474,8000,
7,3376,474,8000,
7,3376,474,8000,
7,3376,474,8000,
5,3350,474,7974,
7,3376,474,8000,
5,3350,474,7974,
5,3350,474,7974,
5,3350,474,7974,
5,3350,474,7974,
7,3376,474,8000,
7,3376,474,8000,
5,3350,474,7974,
5,3350,474,7974,
7,3376,474,8000,
7,3376,474,8000,
7,3376,474,8000,
7,3376,474,8000,
7,3376,474,8000,
0,1225,175,5849,
0,1225,175,5849,
0,1225,175,5849,
7,2787,400,7411,
2,1902,271,6526,
4,2787,400,7411,
1,2744,394,7368,
9,2787,400,7411,
6,4150,610,8774,
6,4150,610,8774,
4,2630,365,7254,
1,2630,365,7254,
4,2630,365,7254,
7,2630,365,7254,
0,2799,400,7423,
2,684,99,5308,
7,2630,365,7254,
17,10736,1281,15360,
13,8175,988,12799,
17,10736,1281,15360,
68,9966,1154,14590,
38,5814,770,10438,
36,5704,755,10328,
68,9966,1154,14590,
68,9966,1154,14590,
68,9966,1154,14590,
68,9966,1154,14590,
40,16302,2234,20926,
3,4501,653,9125,
3,4501,653,9125,
1,2786,400,7410,
1,2786,400,7410,
4,2786,400,7410,
1,2786,400,7410,
2,2786,400,7410,
2,2786,400,7410,
9,596,89,5220,
9,596,89,5220,
52,5017,702,9641,
52,5017,702,9641,
52,5017,702,9641,
52,5017,702,9641,
27,3488,498,8112,
52,5017,702,9641,
27,3488,498,8112,
52,5017,702,9641,
27,3488,498,8112,
52,5017,702,9641,
4,2229,306,6853,
15,1166,164,5790,
49,6248,822,10872,
36,3273,468,7897,
29,4492,653,9116,
29,4492,653,9116,
29,4492,653,9116,
29,4492,653,9116,
14,4932,698,9556,
14,4932,698,9556,
14,4932,698,9556,
14,4932,698,9556,
0,231,33,4855,
0,231,33,4855,
0,231,33,4855,
0,231,33,4855,
0,231,33,4855,
0,231,33,4855,
40,16302,2234,20926,
5,2072,288,6696,
5,2072,288,6696,
5,2072,288,6696,
3,3007,424,7631,
8,3007,424,7631,
8,3007,424,7631,
8,3007,424,7631,
8,3007,424,7631,
233,17531,2627,22155,
30,1761,251,6385,
90,7029,883,11653,
152,10256,1207,14880,
116,8580,1019,13204,
221,16557,2304,21181,
221,16557,2304,21181,
221,16557,2304,21181,
221,16557,2304,21181,
221,16557,2304,21181,
211,15581,2046,20205,
170,10917,1299,15541,
126,9084,1055,13708,
182,12222,1485,16846,
208,15358,2014,19982,
197,13472,1730,18096,
104,7770,953,12394,
130,9424,1076,14048,
211,15581,2046,20205,
102,7748,952,12372,
221,16557,2304,21181,
104,7770,953,12394,
221,16557,2304,21181,
212,15660,2062,20284,
74,17636,2661,22260,
74,17636,2661,22260,
33,1742,247,6366,
5,2118,294,6742,
25,11369,1358,15993,
40,11112,1318,15736,
28,9119,1058,13743,
50,11369,1358,15993,
27,9066,1053,13690,
41,11166,1324,15790,
51,11435,1372,16059,
51,11435,1372,16059,
27,9066,1053,13690,
3,3007,424,7631,
52,7762,953,12386,
103,11369,1358,15993,
33,1742,247,6366,
85,10111,1183,14735,
30,11309,1345,15933,
113,13065,1624,17689,
38,11980,1448,16604,
3,7500,923,12124,
33,1742,247,6366,
33,1742,247,6366,
33,1742,247,6366,
15,10217,1202,14841,
7,1742,247,6366,
10,3273,468,7897,
3,1742,247,6366,
4,3007,424,7631,
103,18250,2850,22874,
103,18250,2850,22874,
108,18798,2966,23422,
21,11223,1332,15847,
21,11223,1332,15847,
112,4823,686,9447,
348,11735,1413,16359,
707,21236,4852,25860,
570,17152,2491,21776,
570,17152,2491,21776,
503,15360,2014,19984,
570,17152,2491,21776,
503,15360,2014,19984,
551,16588,2314,21212,
89,3163,449,7787,
66,13699,1757,18323,
25,7524,926,12148,
25,7524,926,12148,
2,1463,214,6087,
8,4494,653,9118,
57,13630,1750,18254,
2,3273,468,7897,
2,3273,468,7897,
0,3273,468,7897,
0,3273,468,7897,
14,3933,566,8557,
65,13979,1836,18603,
37,9925,1148,14549,
37,9925,1148,14549,
37,9925,1148,14549,
10,6192,814,10816,
14,1389,202,6013,
14,1389,202,6013,
8,1316,193,5940,
77,9664,1118,14288,
77,9664,1118,14288,
20,13472,1730,18096,
0,3273,468,7897,
2,4568,657,9192,
17,13472,1730,18096,
0,3273,468,7897,
2,4568,657,9192,
57,13472,1730,18096,
57,13472,1730,18096,
41,14477,1905,19101,
0,1500,222,6124,
10,7520,925,12144,
21,13472,1730,18096,
21,13472,1730,18096,
35,13472,1730,18096,
4,9119,1058,13743,
4,9119,1058,13743,
0,992,132,5616,
4,2072,288,6696,
4,2072,288,6696,
0,282,35,4906,
3,684,99,5308,
2,1568,229,6192,
23,13242,1675,17866,
23,13242,1675,17866,
4,4135,607,8759,
11,10445,1251,15069,
97,13100,1632,17724,
97,13100,1632,17724,
97,13100,1632,17724,
97,13100,1632,17724,
12,3007,424,7631,
12,3007,424,7631,
12,3007,424,7631,
12,3007,424,7631,
6,3007,424,7631,
77,10833,1289,15457,
6,3049,433,7673,
6,3049,433,7673,
118,13630,1750,18254,
4,479,70,5103,
165,18798,2966,23422,
191,14422,1900,19046,
191,14422,1900,19046,
18,4899,695,9523,
11,5086,706,9710,
1,1389,202,6013,
1,1389,202,6013,
7,4851,688,9475,
8,4852,688,9476,
8,4852,688,9476,
0,62,8,4686,
0,62,8,4686,
2,62,8,4686,
2,62,8,4686,
0,173,26,4797,
12,7762,953,12386,
4,1742,247,6366,
32,13472,1730,18096,
28,13472,1730,18096,
34,16822,2357,21446,
1,1742,247,6366,
17,12675,1551,17299,
26,13630,1750,18254,
50,10174,1193,14798,
50,10174,1193,14798,
29,7651,939,12275,
50,10174,1193,14798,
3,1463,214,6087,
43,11399,1369,16023,
43,11399,1369,16023,
41,6023,789,10647,
41,6023,789,10647,
40,16302,2234,20926,
166,19048,3124,23672,
175,19643,3528,24267,
132,14480,1905,19104,
129,14327,1890,18951,
96,10787,1284,15411,
1,2041,287,6665,
2,2041,287,6665,
49,19988,4427,24612,
49,19988,4427,24612,
0,286,36,4910,
0,286,36,4910,
0,286,36,4910,
1,286,36,4910,
3,21238,4859,25862,
1,286,36,4910,
8,3610,519,8234,
10,10730,1280,15354,
6,4193,617,8817,
25,10730,1280,15354,
25,10730,1280,15354,
25,10730,1280,15354,
3,3695,533,8319,
19,10730,1280,15354,
19,10767,1283,15391,
19,10767,1283,15391,
2,4494,653,9118,
6,7851,959,12475,
17,10767,1283,15391,
19,8409,1007,13033,
12,10746,1282,15370,
15,9907,1147,14531,
15,9907,1147,14531,
17,10746,1282,15370,
13,10746,1282,15370,
2,2985,421,7609,
2,2985,421,7609,
14,9907,1147,14531,
14,9907,1147,14531,
16,10746,1282,15370,
12,10746,1282,15370,
16,9907,1147,14531,
16,9907,1147,14531,
18,10746,1282,15370,
18,10746,1282,15370,
18,10746,1282,15370,
18,10746,1282,15370,
9,10746,1282,15370,
9,10746,1282,15370,
9,10746,1282,15370,
16,9907,1147,14531,
12,10746,1282,15370,
10,10746,1282,15370,
10,10746,1282,15370,
10,10746,1282,15370,
10,10746,1282,15370,
10,10746,1282,15370,
20,10746,1282,15370,
20,10746,1282,15370,
12,10746,1282,15370,
15,10746,1282,15370,
15,10746,1282,15370,
15,10746,1282,15370,
15,10746,1282,15370,
15,10746,1282,15370,
15,10746,1282,15370,
11,10746,1282,15370,
11,10746,1282,15370,
11,10746,1282,15370,
10,10746,1282,15370,
10,10746,1282,15370,
10,10746,1282,15370,
16,10746,1282,15370,
16,10746,1282,15370,
16,10746,1282,15370,
10,10746,1282,15370,
5,10746,1282,15370,
1,1610,232,6234,
14,10685,1275,15309,
14,10685,1275,15309,
13,10696,1277,15320,
13,10696,1277,15320,
26,10560,1266,15184,
26,10560,1266,15184,
26,10560,1266,15184,
26,10560,1266,15184,
1,397,56,5021,
4,1221,174,5845,
4,1221,174,5845,
4,1221,174,5845,
7,10560,1266,15184,
7,10560,1266,15184,
7,10560,1266,15184,
6,10617,1269,15241,
6,10617,1269,15241,
6,10617,1269,15241,
6,10617,1269,15241,
10,10617,1269,15241,
8,10617,1269,15241,
8,10617,1269,15241,
8,10617,1269,15241,
12,10617,1269,15241,
12,10617,1269,15241,
12,10617,1269,15241,
12,10617,1269,15241,
12,10617,1269,15241,
12,10617,1269,15241,
12,10617,1269,15241,
12,10617,1269,15241,
12,10617,1269,15241,
33,10617,1269,15241,
33,10617,1269,15241,
33,10617,1269,15241,
33,10617,1269,15241,
33,10617,1269,15241,
33,10617,1269,15241,
33,10617,1269,15241,
33,10617,1269,15241,
2,10617,1269,15241,
5,10617,1269,15241,
5,10617,1269,15241,
5,10617,1269,15241,
5,10617,1269,15241,
5,10617,1269,15241,
5,10617,1269,15241,
5,10617,1269,15241,
6,21238,4859,25862,
6,21238,4859,25862,
6,21238,4859,25862,
5,10617,1269,15241,
5,10617,1269,15241,
5,10617,1269,15241,
5,10617,1269,15241,
5,10617,1269,15241,
5,10617,1269,15241,
5,10617,1269,15241,
8,10617,1269,15241,
11,10595,1268,15219,
5,10559,1266,15183,
0,2118,294,6742,
3,10559,1266,15183,
3,10559,1266,15183,
6,10559,1266,15183,
7,10559,1266,15183,
5,10559,1266,15183,
5,10559,1266,15183,
5,10559,1266,15183,
5,10559,1266,15183,
4,9596,1110,14220,
7,9596,1110,14220,
6,10559,1266,15183,
6,10559,1266,15183,
4,10559,1266,15183,
4,10559,1266,15183,
5,10559,1266,15183,
4,10559,1266,15183,
4,10559,1266,15183,
5,10559,1266,15183,
5,10559,1266,15183,
8,10559,1266,15183,
4,10559,1266,15183,
4,10559,1266,15183,
5,10559,1266,15183,
4,10559,1266,15183,
8,10559,1266,15183,
5,10559,1266,15183,
4,10559,1266,15183,
5,10559,1266,15183,
3,7361,907,11985,
3,7361,907,11985,
3,7361,907,11985,
3,7361,907,11985,
11,10559,1266,15183,
11,10559,1266,15183,
11,10559,1266,15183,
14,10559,1266,15183,
14,10559,1266,15183,
14,10559,1266,15183,
14,10559,1266,15183,
14,10559,1266,15183,
14,10559,1266,15183,
14,10559,1266,15183,
14,10559,1266,15183,
14,10559,1266,15183,
14,10559,1266,15183,
14,10559,1266,15183,
14,10559,1266,15183,
14,10559,1266,15183,
14,10559,1266,15183,
14,10559,1266,15183,
14,10559,1266,15183,
3,10559,1266,15183,
9,10559,1266,15183,
9,10559,1266,15183,
9,10559,1266,15183,
9,10559,1266,15183,
9,10559,1266,15183,
10,21238,4859,25862,
10,21238,4859,25862,
10,21238,4859,25862,
9,10559,1266,15183,
9,10559,1266,15183,
9,10559,1266,15183,
9,10559,1266,15183,
9,10559,1266,15183,
9,10559,1266,15183,
12,10559,1266,15183,
2,2568,350,7192,
2,7055,885,11679,
3,10559,1266,15183,
5,10559,1266,15183,
7,10559,1266,15183,
7,10559,1266,15183,
4,10271,1210,14895,
4,10271,1210,14895,
2,2958,414,7582,
2,2958,414,7582,
6,10595,1268,15219,
6,10595,1268,15219,
6,10595,1268,15219,
6,10595,1268,15219,
8,10595,1268,15219,
8,10595,1268,15219,
8,10595,1268,15219,
9,10595,1268,15219,
9,10595,1268,15219,
9,10595,1268,15219,
9,10595,1268,15219,
9,10595,1268,15219,
9,10595,1268,15219,
9,10595,1268,15219,
9,10595,1268,15219,
9,10595,1268,15219,
9,10595,1268,15219,
9,10595,1268,15219,
9,10595,1268,15219,
9,10595,1268,15219,
9,10595,1268,15219,
9,10595,1268,15219,
9,10595,1268,15219,
9,10595,1268,15219,
9,10595,1268,15219,
9,10595,1268,15219,
9,10595,1268,15219,
9,10595,1268,15219,
2,4502,653,9126,
9,10595,1268,15219,
9,10595,1268,15219,
2,10595,1268,15219,
4,10595,1268,15219,
4,10595,1268,15219,
4,10595,1268,15219,
4,10595,1268,15219,
4,10595,1268,15219,
10,21238,4859,25862,
10,21238,4859,25862,
10,21238,4859,25862,
4,10595,1268,15219,
4,10595,1268,15219,
4,10595,1268,15219,
4,10595,1268,15219,
4,10595,1268,15219,
4,10595,1268,15219,
4,10595,1268,15219,
9,10595,1268,15219,
7,10595,1268,15219,
7,10595,1268,15219,
7,10595,1268,15219,
4,9782,1129,14406,
6,10595,1268,15219,
7,10295,1213,14919,
7,10295,1213,14919,
7,10295,1213,14919,
6,10295,1213,14919,
6,10295,1213,14919,
6,10295,1213,14919,
6,10295,1213,14919,
6,10295,1213,14919,
6,10295,1213,14919,
6,10295,1213,14919,
6,10295,1213,14919,
6,10295,1213,14919,
5,10295,1213,14919,
6,10295,1213,14919,
10,10295,1213,14919,
10,10295,1213,14919,
10,10295,1213,14919,
10,10295,1213,14919,
5,21238,4859,25862,
4,21238,4859,25862,
3,4079,597,8703,
3,4079,597,8703,
3,4079,597,8703,
2,4079,597,8703,
2,4079,597,8703,
5,4079,597,8703,
5,4079,597,8703,
4,4079,597,8703,
3,4079,597,8703,
17,10357,1229,14981,
16,10357,1229,14981,
16,10357,1229,14981,
1,1432,209,6056,
1,1432,209,6056,
1,1432,209,6056,
1,1432,209,6056,
1,1432,209,6056,
1,1432,209,6056,
3,3963,571,8587,
5,10357,1229,14981,
5,10357,1229,14981,
5,10357,1229,14981,
5,10357,1229,14981,
5,10357,1229,14981,
24,10874,1294,15498,
0,3044,431,7668,
1,404,57,5028,
0,62,8,4686,
56,13630,1750,18254,
52,20148,3673,24772,
64,20929,4437,25553,
46,15774,2088,20398,
65,21236,4852,25860,
1,1902,271,6526,
1,1902,271,6526,
28,10126,1185,14750,
26,10121,1184,14745,
21,14422,1900,19046,
