F61,F77,F88,F70,
42,14430,3143,17784,
42,14430,3143,17784,
42,14430,3143,17784,
11,14430,3143,17784,
11,14430,3143,17784,
11,14430,3143,17784,
20,14430,3143,17784,
4,4362,664,7716,
99,14430,3143,17784,
99,14430,3143,17784,
99,14430,3143,17784,
99,14430,3143,17784,
99,14430,3143,17784,
99,14430,3143,17784,
99,14430,3143,17784,
99,14430,3143,17784,
19,3762,594,7116,
99,14430,3143,17784,
16,6527,1083,9881,
67,14430,3143,17784,
39,14430,3143,17784,
16,14430,3143,17784,
16,14430,3143,17784,
35,14430,3143,17784,
63,14430,3143,17784,
1,1526,204,4880,
25,2809,438,6163,
7,1526,204,4880,
7,1526,204,4880,
7,1526,204,4880,
7,1526,204,4880,
7,1526,204,4880,
7,1526,204,4880,
80,14641,3291,17995,
80,14641,3291,17995,
80,14641,3291,17995,
23,8017,1372,11371,
67,12546,2285,15900,
67,12546,2285,15900,
67,12546,2285,15900,
67,12546,2285,15900,
57,11534,1972,14888,
67,12546,2285,15900,
67,12546,2285,15900,
67,12546,2285,15900,
67,12546,2285,15900,
67,12546,2285,15900,
24,14540,3218,17894,
83,14540,3218,17894,
83,14540,3218,17894,
83,14540,3218,17894,
83,14540,3218,17894,
83,14540,3218,17894,
83,14540,3218,17894,
83,14540,3218,17894,
83,14540,3218,17894,
15,2432,379,5786,
16,14540,3218,17894,
16,14540,3218,17894,
23,14540,3218,17894,
23,14540,3218,17894,
23,14540,3218,17894,
23,14540,3218,17894,
23,14540,3218,17894,
23,14540,3218,17894,
23,14540,3218,17894,
23,14540,3218,17894,
23,14540,3218,17894,
36,14540,3218,17894,
36,14540,3218,17894,
36,14540,3218,17894,
36,14540,3218,17894,
36,14540,3218,17894,
25,11084,1904,14438,
36,14540,3218,17894,
4,13842,2906,17196,
4,13842,2906,17196,
11,12775,2337,16129,
12,12779,2337,16133,
12,12779,2337,16133,
34,6095,974,9449,
34,6095,974,9449,
34,6095,974,9449,
34,6095,974,9449,
34,6095,974,9449,
15,1896,281,5250,
10,9765,1662,13119,
10,9765,1662,13119,
13,14641,3291,17995,
13,14641,3291,17995,
13,14641,3291,17995,
13,14641,3291,17995,
19,12875,2377,16229,
19,12875,2377,16229,
17,12860,2372,16214,
0,65,17,3419,
45,14641,3291,17995,
12,14641,3291,17995,
1,6155,989,9509,
30,14641,3291,17995,
30,14641,3291,17995,
29,14597,3274,17951,
29,14597,3274,17951,
3,686,105,4040,
36,14483,3177,17837,
2,4150,638,7504,
37,14641,3291,17995,
37,14641,3291,17995,
37,14641,3291,17995,
37,14641,3291,17995,
37,14641,3291,17995,
37,14641,3291,17995,
87,14641,3291,17995,
87,14641,3291,17995,
87,14641,3291,17995,
87,14641,3291,17995,
87,14641,3291,17995,
87,14641,3291,17995,
87,14641,3291,17995,
87,14641,3291,17995,
87,14641,3291,17995,
87,14641,3291,17995,
70,12258,2166,15612,
14,12885,2380,16239,
86,14641,3291,17995,
86,14641,3291,17995,
86,14641,3291,17995,
86,14641,3291,17995,
86,14641,3291,17995,
86,14641,3291,17995,
86,14641,3291,17995,
86,14641,3291,17995,
12,14641,3291,17995,
24,14641,3291,17995,
24,14641,3291,17995,
31,12864,2374,16218,
47,14641,3291,17995,
37,14025,2971,17379,
47,14641,3291,17995,
47,14641,3291,17995,
47,14641,3291,17995,
86,14641,3291,17995,
86,14641,3291,17995,
86,14641,3291,17995,
3,448,66,3802,
33,6147,989,9501,
86,14641,3291,17995,
37,6916,1154,10270,
86,14641,3291,17995,
63,14641,3291,17995,
63,14641,3291,17995,
46,12348,2189,15702,
63,14641,3291,17995,
63,14641,3291,17995,
63,14641,3291,17995,
63,14641,3291,17995,
63,14641,3291,17995,
63,14641,3291,17995,
63,14641,3291,17995,
63,14641,3291,17995,
63,14641,3291,17995,
19,14641,3291,17995,
19,14641,3291,17995,
19,14641,3291,17995,
28,14641,3291,17995,
11,8243,1397,11597,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
3,6145,989,9499,
102,14641,3291,17995,
47,14641,3291,17995,
33,10920,1878,14274,
33,10920,1878,14274,
47,14641,3291,17995,
78,14641,3291,17995,
78,14641,3291,17995,
78,14641,3291,17995,
76,14597,3274,17951,
78,14641,3291,17995,
73,14483,3177,17837,
12,14641,3291,17995,
11,14641,3291,17995,
11,14641,3291,17995,
13,14641,3291,17995,
13,14641,3291,17995,
11,14298,3088,17652,
16,14641,3291,17995,
16,14641,3291,17995,
15,14641,3291,17995,
21,14641,3291,17995,
21,14641,3291,17995,
13,7979,1368,11333,
38,14641,3291,17995,
38,14641,3291,17995,
72,14641,3291,17995,
72,14641,3291,17995,
72,14641,3291,17995,
72,14641,3291,17995,
72,14641,3291,17995,
72,14641,3291,17995,
23,14641,3291,17995,
23,14641,3291,17995,
106,6967,1157,10321,
247,14641,3291,17995,
247,14641,3291,17995,
247,14641,3291,17995,
247,14641,3291,17995,
247,14641,3291,17995,
159,9565,1635,12919,
247,14641,3291,17995,
59,4452,679,7806,
0,1357,187,4711,
1,125,27,3479,
30,14641,3291,17995,
4,131,28,3485,
30,14641,3291,17995,
29,6890,1152,10244,
34,7223,1233,10577,
34,7223,1233,10577,
34,7223,1233,10577,
34,7223,1233,10577,
34,7223,1233,10577,
34,7223,1233,10577,
34,7223,1233,10577,
34,7223,1233,10577,
34,7223,1233,10577,
34,7223,1233,10577,
34,7223,1233,10577,
34,7223,1233,10577,
34,7223,1233,10577,
34,7223,1233,10577,
34,7223,1233,10577,
34,7223,1233,10577,
34,7223,1233,10577,
34,7223,1233,10577,
11,14641,3291,17995,
68,7223,1233,10577,
144,14641,3291,17995,
144,14641,3291,17995,
144,14641,3291,17995,
144,14641,3291,17995,
144,14641,3291,17995,
144,14641,3291,17995,
13,14641,3291,17995,
13,14641,3291,17995,
68,12980,2448,16334,
23,6907,1153,10261,
68,12980,2448,16334,
68,12980,2448,16334,
58,11730,2023,15084,
18,14641,3291,17995,
13,6579,1099,9933,
9,3856,610,7210,
4,5155,786,8509,
5,5155,786,8509,
8,5155,786,8509,
2,5155,786,8509,
2,5155,786,8509,
2,5155,786,8509,
3,5155,786,8509,
8,14430,3143,17784,
8,14430,3143,17784,
8,14430,3143,17784,
12,14430,3143,17784,
9,14430,3143,17784,
10,14430,3143,17784,
10,14430,3143,17784,
18,14430,3143,17784,
11,14430,3143,17784,
27,14430,3143,17784,
27,14430,3143,17784,
27,14430,3143,17784,
28,14430,3143,17784,
28,14430,3143,17784,
28,14430,3143,17784,
28,14430,3143,17784,
28,14430,3143,17784,
28,14430,3143,17784,
28,14430,3143,17784,
28,14430,3143,17784,
11,14430,3143,17784,
11,14430,3143,17784,
14,14430,3143,17784,
14,14430,3143,17784,
13,14430,3143,17784,
16,14430,3143,17784,
26,14430,3143,17784,
26,14430,3143,17784,
26,14430,3143,17784,
26,14430,3143,17784,
26,14430,3143,17784,
26,14430,3143,17784,
26,14430,3143,17784,
26,14430,3143,17784,
26,14430,3143,17784,
26,14430,3143,17784,
26,14430,3143,17784,
26,14430,3143,17784,
6,12534,2283,15888,
6,14430,3143,17784,
9,6121,982,9475,
15,13865,2909,17219,
7,6121,982,9475,
8,12564,2288,15918,
14,14430,3143,17784,
18,14430,3143,17784,
18,14430,3143,17784,
18,14430,3143,17784,
18,14430,3143,17784,
18,14430,3143,17784,
18,14430,3143,17784,
23,14430,3143,17784,
13,14430,3143,17784,
13,14430,3143,17784,
12,14430,3143,17784,
23,14430,3143,17784,
23,14430,3143,17784,
23,14430,3143,17784,
8,14430,3143,17784,
33,14430,3143,17784,
33,14430,3143,17784,
33,14430,3143,17784,
33,14430,3143,17784,
33,14430,3143,17784,
33,14430,3143,17784,
33,14430,3143,17784,
33,14430,3143,17784,
33,14430,3143,17784,
33,14430,3143,17784,
33,14430,3143,17784,
33,14430,3143,17784,
33,14430,3143,17784,
33,14430,3143,17784,
46,14430,3143,17784,
46,14430,3143,17784,
41,13504,2785,16858,
46,14430,3143,17784,
24,14430,3143,17784,
24,14430,3143,17784,
24,14430,3143,17784,
24,14430,3143,17784,
24,14430,3143,17784,
24,14430,3143,17784,
24,14430,3143,17784,
24,14430,3143,17784,
24,14430,3143,17784,
17,13190,2601,16544,
17,13190,2601,16544,
19,14430,3143,17784,
19,14430,3143,17784,
103,14430,3143,17784,
103,14430,3143,17784,
103,14430,3143,17784,
103,14430,3143,17784,
103,14430,3143,17784,
103,14430,3143,17784,
103,14430,3143,17784,
103,14430,3143,17784,
103,14430,3143,17784,
103,14430,3143,17784,
103,14430,3143,17784,
103,14430,3143,17784,
103,14430,3143,17784,
103,14430,3143,17784,
103,14430,3143,17784,
103,14430,3143,17784,
103,14430,3143,17784,
103,14430,3143,17784,
103,14430,3143,17784,
103,14430,3143,17784,
103,14430,3143,17784,
2,269,43,3623,
27,14430,3143,17784,
27,14430,3143,17784,
6,14111,3028,17465,
6,14430,3143,17784,
6,14430,3143,17784,
6,14430,3143,17784,
6,14430,3143,17784,
18,14430,3143,17784,
18,14430,3143,17784,
18,14430,3143,17784,
7,14112,3029,17466,
7,14112,3029,17466,
1,6065,966,9419,
20,14430,3143,17784,
20,14430,3143,17784,
20,14430,3143,17784,
20,14430,3143,17784,
20,14430,3143,17784,
20,14430,3143,17784,
20,14430,3143,17784,
20,14430,3143,17784,
20,14430,3143,17784,
8,9375,1601,12729,
8,9375,1601,12729,
18,14430,3143,17784,
18,14430,3143,17784,
9,14430,3143,17784,
9,14430,3143,17784,
9,14430,3143,17784,
47,14430,3143,17784,
19,14110,3028,17464,
19,14110,3028,17464,
31,14430,3143,17784,
31,14430,3143,17784,
31,14430,3143,17784,
20,13186,2597,16540,
31,14430,3143,17784,
31,14430,3143,17784,
31,14430,3143,17784,
8,9275,1588,12629,
28,14430,3143,17784,
28,14430,3143,17784,
17,14315,3092,17669,
2,9642,1642,12996,
32,14641,3291,17995,
32,14641,3291,17995,
32,14641,3291,17995,
0,1544,209,4898,
14,14641,3291,17995,
34,14641,3291,17995,
1,3,0,3357,
30,10778,1853,14132,
15,14641,3291,17995,
12,14641,3291,17995,
9,14641,3291,17995,
3,2836,445,6190,
3,2836,445,6190,
3,2836,445,6190,
106,14641,3291,17995,
106,14641,3291,17995,
31,14017,2965,17371,
36,14641,3291,17995,
36,14641,3291,17995,
36,14641,3291,17995,
36,14641,3291,17995,
36,14641,3291,17995,
36,14641,3291,17995,
36,14641,3291,17995,
36,14641,3291,17995,
36,14641,3291,17995,
28,13202,2605,16556,
36,14641,3291,17995,
36,14641,3291,17995,
36,14641,3291,17995,
36,14641,3291,17995,
36,14641,3291,17995,
36,14641,3291,17995,
36,14641,3291,17995,
36,14641,3291,17995,
36,14641,3291,17995,
36,14641,3291,17995,
36,14641,3291,17995,
36,14641,3291,17995,
36,14641,3291,17995,
36,14641,3291,17995,
36,14641,3291,17995,
31,14641,3291,17995,
9,8416,1455,11770,
4,5233,799,8587,
4,5233,799,8587,
4,5233,799,8587,
4,5233,799,8587,
4,5233,799,8587,
4,5233,799,8587,
4,5233,799,8587,
4,5233,799,8587,
1,5233,799,8587,
1,5233,799,8587,
12,5233,799,8587,
12,5233,799,8587,
12,5233,799,8587,
12,5233,799,8587,
12,5233,799,8587,
12,5233,799,8587,
9,3203,511,6557,
11,3521,561,6875,
11,3521,561,6875,
20,5721,889,9075,
15,5721,889,9075,
4,5721,889,9075,
4,5721,889,9075,
8,5721,889,9075,
6,5721,889,9075,
6,5721,889,9075,
84,8227,1395,11581,
84,8227,1395,11581,
3,580,81,3934,
34,9007,1544,12361,
28,14641,3291,17995,
135,14577,3259,17931,
31,14641,3291,17995,
1,887,128,4241,
19,14641,3291,17995,
19,14641,3291,17995,
19,14641,3291,17995,
19,14641,3291,17995,
19,14641,3291,17995,
19,14641,3291,17995,
19,14641,3291,17995,
19,14641,3291,17995,
6,528,75,3882,
6,528,75,3882,
8,428,62,3782,
11,599,82,3953,
182,14641,3291,17995,
102,9019,1545,12373,
12,395,60,3749,
178,14483,3177,17837,
15,14641,3291,17995,
41,14641,3291,17995,
0,580,81,3934,
0,580,81,3934,
3,9007,1544,12361,
0,580,81,3934,
2,9007,1544,12361,
2,35,11,3389,
13,6759,1132,10113,
40,6776,1133,10130,
18,14641,3291,17995,
18,14641,3291,17995,
18,14641,3291,17995,
9,14641,3291,17995,
17,14641,3291,17995,
17,14641,3291,17995,
18,14641,3291,17995,
18,14641,3291,17995,
18,14641,3291,17995,
18,14641,3291,17995,
18,14641,3291,17995,
18,14641,3291,17995,
18,14641,3291,17995,
18,14641,3291,17995,
44,14641,3291,17995,
44,14641,3291,17995,
44,14641,3291,17995,
26,11343,1950,14697,
25,14641,3291,17995,
9,14641,3291,17995,
4,3905,620,7259,
9,14641,3291,17995,
11,14641,3291,17995,
11,14641,3291,17995,
41,14641,3291,17995,
41,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
19,12894,2385,16248,
13,14641,3291,17995,
21,14641,3291,17995,
21,14641,3291,17995,
21,14641,3291,17995,
21,14641,3291,17995,
21,14641,3291,17995,
21,14641,3291,17995,
21,14641,3291,17995,
21,14641,3291,17995,
21,14641,3291,17995,
4,3984,627,7338,
4,3984,627,7338,
21,14641,3291,17995,
12,14641,3291,17995,
12,14641,3291,17995,
12,14641,3291,17995,
8,12894,2385,16248,
7,14457,3160,17811,
7,14457,3160,17811,
7,14457,3160,17811,
7,14457,3160,17811,
9,14641,3291,17995,
9,14641,3291,17995,
9,14641,3291,17995,
9,14641,3291,17995,
9,14641,3291,17995,
9,14641,3291,17995,
9,14641,3291,17995,
9,14641,3291,17995,
9,14641,3291,17995,
9,14641,3291,17995,
9,14641,3291,17995,
9,14641,3291,17995,
9,14641,3291,17995,
9,14641,3291,17995,
9,14641,3291,17995,
9,14641,3291,17995,
9,14641,3291,17995,
9,14641,3291,17995,
5,3935,623,7289,
20,3955,624,7309,
1,3954,624,7308,
10,14641,3291,17995,
20,12639,2312,15993,
24,14641,3291,17995,
24,14641,3291,17995,
24,14641,3291,17995,
16,10107,1735,13461,
24,14641,3291,17995,
24,4031,630,7385,
42,10819,1860,14173,
42,10819,1860,14173,
65,14641,3291,17995,
65,14641,3291,17995,
65,14641,3291,17995,
28,5967,948,9321,
65,14641,3291,17995,
65,14641,3291,17995,
65,14641,3291,17995,
42,10819,1860,14173,
42,10819,1860,14173,
59,14641,3291,17995,
59,14641,3291,17995,
18,14641,3291,17995,
18,14641,3291,17995,
18,14641,3291,17995,
18,14641,3291,17995,
42,14641,3291,17995,
42,14641,3291,17995,
25,12358,2196,15712,
42,14641,3291,17995,
42,14641,3291,17995,
42,14641,3291,17995,
42,14641,3291,17995,
42,14641,3291,17995,
12,8103,1380,11457,
5,5648,874,9002,
14,14483,3177,17837,
10,12351,2190,15705,
18,5600,864,8954,
30,14641,3291,17995,
111,14641,3291,17995,
111,14641,3291,17995,
28,14641,3291,17995,
28,14641,3291,17995,
16,14641,3291,17995,
20,11915,2083,15269,
28,14386,3116,17740,
30,14641,3291,17995,
23,5648,874,9002,
23,5648,874,9002,
33,14641,3291,17995,
13,9439,1614,12793,
46,14641,3291,17995,
31,12906,2388,16260,
38,14641,3291,17995,
30,14641,3291,17995,
30,14641,3291,17995,
30,14641,3291,17995,
30,14641,3291,17995,
30,14641,3291,17995,
30,14641,3291,17995,
30,14641,3291,17995,
30,14641,3291,17995,
30,14641,3291,17995,
30,14641,3291,17995,
21,14641,3291,17995,
6,5079,775,8433,
16,5648,874,9002,
58,14641,3291,17995,
16,5648,874,9002,
6,1974,293,5328,
16,5648,874,9002,
16,5648,874,9002,
16,5648,874,9002,
16,5648,874,9002,
16,5648,874,9002,
16,5648,874,9002,
16,5648,874,9002,
16,5648,874,9002,
16,5648,874,9002,
58,14641,3291,17995,
58,14641,3291,17995,
58,14641,3291,17995,
58,14641,3291,17995,
58,14641,3291,17995,
58,14641,3291,17995,
58,14641,3291,17995,
16,14641,3291,17995,
8,10997,1885,14351,
4,9991,1711,13345,
19,14641,3291,17995,
19,14641,3291,17995,
42,14641,3291,17995,
42,14641,3291,17995,
31,12678,2319,16032,
31,12678,2319,16032,
42,14641,3291,17995,
31,12678,2319,16032,
51,14641,3291,17995,
51,14641,3291,17995,
10,5322,810,8676,
24,14641,3291,17995,
11,14641,3291,17995,
69,14641,3291,17995,
1,4054,631,7408,
1,4054,631,7408,
1,4054,631,7408,
1,4054,631,7408,
5,5684,885,9038,
5,5684,885,9038,
5,5684,885,9038,
7,9991,1711,13345,
22,14641,3291,17995,
17,14027,2971,17381,
25,14483,3177,17837,
15,12645,2315,15999,
5,14641,3291,17995,
20,14641,3291,17995,
16,12648,2316,16002,
16,12648,2316,16002,
16,12648,2316,16002,
16,12648,2316,16002,
16,12648,2316,16002,
16,12648,2316,16002,
16,12648,2316,16002,
20,14641,3291,17995,
20,14641,3291,17995,
20,14641,3291,17995,
20,14641,3291,17995,
20,14641,3291,17995,
20,14641,3291,17995,
20,14641,3291,17995,
20,14641,3291,17995,
20,14641,3291,17995,
14,14641,3291,17995,
24,9991,1711,13345,
24,9991,1711,13345,
24,9991,1711,13345,
24,9991,1711,13345,
19,9130,1572,12484,
12,14641,3291,17995,
2,9991,1711,13345,
41,14641,3291,17995,
59,14641,3291,17995,
16,9440,1614,12794,
16,9440,1614,12794,
59,14641,3291,17995,
8,2986,489,6340,
23,14641,3291,17995,
23,14641,3291,17995,
15,9991,1711,13345,
15,9991,1711,13345,
23,14641,3291,17995,
9,14641,3291,17995,
13,12797,2344,16151,
5,7093,1188,10447,
39,14641,3291,17995,
39,14641,3291,17995,
39,14641,3291,17995,
39,14641,3291,17995,
28,11941,2086,15295,
35,14641,3291,17995,
35,14641,3291,17995,
6,7163,1211,10517,
28,14641,3291,17995,
18,14641,3291,17995,
18,14641,3291,17995,
15,14641,3291,17995,
15,14641,3291,17995,
15,14641,3291,17995,
15,14641,3291,17995,
15,14641,3291,17995,
15,14641,3291,17995,
11,14641,3291,17995,
11,14641,3291,17995,
2,8904,1535,12258,
2,8904,1535,12258,
11,14641,3291,17995,
14,14641,3291,17995,
0,2064,309,5418,
2,1262,173,4616,
9,13657,2850,17011,
3,2171,326,5525,
3,2171,326,5525,
3,2171,326,5525,
3,2171,326,5525,
1,2171,326,5525,
1,2171,326,5525,
2,2171,326,5525,
2,2171,326,5525,
2,2171,326,5525,
2,2171,326,5525,
2,2171,326,5525,
2,2171,326,5525,
2,2171,326,5525,
2,2171,326,5525,
2,2171,326,5525,
2,2171,326,5525,
2,2171,326,5525,
2,2171,326,5525,
2,2171,326,5525,
2,2171,326,5525,
2,2171,326,5525,
2,2171,326,5525,
2,2171,326,5525,
2,2171,326,5525,
2,2171,326,5525,
3,2171,326,5525,
3,2171,326,5525,
3,2171,326,5525,
2,2171,326,5525,
2,2171,326,5525,
2,2171,326,5525,
3,2171,326,5525,
1,2171,326,5525,
1,2171,326,5525,
1,2171,326,5525,
0,2171,326,5525,
0,2171,326,5525,
0,2171,326,5525,
1,2171,326,5525,
1,2171,326,5525,
1,2171,326,5525,
1,2171,326,5525,
1,2171,326,5525,
1,2171,326,5525,
2,2171,326,5525,
2,2171,326,5525,
2,2171,326,5525,
2,2171,326,5525,
2,2171,326,5525,
2,2171,326,5525,
2,2171,326,5525,
2,2171,326,5525,
2,2171,326,5525,
2,2171,326,5525,
2,2171,326,5525,
1,2171,326,5525,
2,2171,326,5525,
2,2171,326,5525,
1,2171,326,5525,
1,2171,326,5525,
1,2171,326,5525,
1,2171,326,5525,
1,2171,326,5525,
1,2171,326,5525,
2,2171,326,5525,
4,14641,3291,17995,
3,2171,326,5525,
3,2171,326,5525,
5,2171,326,5525,
5,2171,326,5525,
5,2171,326,5525,
5,2171,326,5525,
5,2171,326,5525,
5,2171,326,5525,
5,2171,326,5525,
5,2171,326,5525,
5,2171,326,5525,
3,2171,326,5525,
3,2171,326,5525,
10,11249,1929,14603,
10,11249,1929,14603,
57,11854,2070,15208,
118,12830,2350,16184,
118,12830,2350,16184,
118,12830,2350,16184,
53,11461,1964,14815,
95,12652,2317,16006,
118,12830,2350,16184,
118,12830,2350,16184,
118,12830,2350,16184,
42,8877,1532,12231,
95,12652,2317,16006,
30,12830,2350,16184,
8,6988,1168,10342,
23,8250,1398,11604,
23,8250,1398,11604,
63,12830,2350,16184,
63,12830,2350,16184,
33,12805,2345,16159,
33,12805,2345,16159,
33,12805,2345,16159,
26,12656,2317,16010,
29,12668,2318,16022,
12,11934,2086,15288,
12,11934,2086,15288,
12,11934,2086,15288,
12,11934,2086,15288,
54,11948,2087,15302,
72,12712,2325,16066,
74,12747,2328,16101,
81,12830,2350,16184,
40,11854,2070,15208,
68,12830,2350,16184,
68,12830,2350,16184,
39,11845,2064,15199,
36,11392,1957,14746,
6,8450,1461,11804,
3,11030,1901,14384,
5,11844,2064,15198,
5,11844,2064,15198,
16,12409,2215,15763,
20,12830,2350,16184,
39,12605,2301,15959,
32,12594,2301,15948,
32,12594,2301,15948,
32,12594,2301,15948,
35,12598,2301,15952,
45,12629,2308,15983,
35,12598,2301,15952,
15,11983,2092,15337,
21,12594,2301,15948,
21,12594,2301,15948,
12,10542,1811,13896,
13,10600,1819,13954,
13,10600,1819,13954,
13,10600,1819,13954,
12,10542,1811,13896,
13,10600,1819,13954,
18,10823,1861,14177,
18,10823,1861,14177,
18,10823,1861,14177,
18,10823,1861,14177,
18,10823,1861,14177,
19,12727,2326,16081,
17,14641,3291,17995,
17,14641,3291,17995,
17,14641,3291,17995,
17,14641,3291,17995,
17,14641,3291,17995,
17,14641,3291,17995,
17,14641,3291,17995,
17,14641,3291,17995,
17,14641,3291,17995,
17,14641,3291,17995,
17,14641,3291,17995,
17,14641,3291,17995,
17,14641,3291,17995,
17,14641,3291,17995,
17,14641,3291,17995,
17,14641,3291,17995,
17,14641,3291,17995,
17,14641,3291,17995,
17,14641,3291,17995,
17,14641,3291,17995,
17,14641,3291,17995,
17,14641,3291,17995,
17,14641,3291,17995,
17,14641,3291,17995,
17,14641,3291,17995,
17,14641,3291,17995,
17,14641,3291,17995,
17,14641,3291,17995,
17,14641,3291,17995,
17,14641,3291,17995,
285,12947,2413,16301,
187,7183,1221,10537,
10,6650,1114,10004,
10,6650,1114,10004,
10,6650,1114,10004,
10,6650,1114,10004,
10,6650,1114,10004,
16,6650,1114,10004,
16,6650,1114,10004,
16,6650,1114,10004,
16,6650,1114,10004,
16,6650,1114,10004,
16,6650,1114,10004,
16,6650,1114,10004,
16,6650,1114,10004,
16,6650,1114,10004,
16,6650,1114,10004,
16,6650,1114,10004,
1,6650,1114,10004,
0,5024,770,8378,
5,6572,1098,9926,
5,6572,1098,9926,
6,6572,1098,9926,
16,6776,1133,10130,
16,6776,1133,10130,
14,6649,1113,10003,
11,6776,1133,10130,
11,6776,1133,10130,
11,6776,1133,10130,
7,6572,1098,9926,
6,6572,1098,9926,
6,6572,1098,9926,
6,6572,1098,9926,
1,5024,770,8378,
7,6776,1133,10130,
7,6776,1133,10130,
1,5024,770,8378,
1,5024,770,8378,
1,5024,770,8378,
1,5024,770,8378,
11,6776,1133,10130,
39,14641,3291,17995,
39,14641,3291,17995,
39,14641,3291,17995,
39,14641,3291,17995,
39,14641,3291,17995,
39,14641,3291,17995,
