F61,F77,F88,F70,
48,7463,3169,11942,
48,7463,3169,11942,
25,3986,1820,8465,
25,3986,1820,8465,
4,1170,425,5649,
4,1170,425,5649,
47,7463,3169,11942,
20,2736,1011,7215,
11,7526,3239,12005,
10,7526,3239,12005,
3,3986,1820,8465,
3,3986,1820,8465,
47,7526,3239,12005,
47,7526,3239,12005,
47,7526,3239,12005,
13,3986,1820,8465,
13,3986,1820,8465,
3,147,120,4626,
8,2736,1011,7215,
20,2819,1095,7298,
6,1276,470,5755,
19,2819,1095,7298,
10,2763,1082,7242,
10,2763,1082,7242,
1,2796,1090,7275,
6,2745,1034,7224,
15,2819,1095,7298,
11,2807,1094,7286,
0,2574,933,7053,
5,2819,1095,7298,
5,2819,1095,7298,
0,118,105,4597,
9,1200,428,5679,
9,1200,428,5679,
7,1166,419,5645,
7,1166,419,5645,
13,3986,1820,8465,
40,5795,2574,10274,
18,6881,2856,11360,
18,6881,2856,11360,
10,6608,2777,11087,
10,6608,2777,11087,
16,6915,2860,11394,
16,6915,2860,11394,
14,6881,2856,11360,
14,6881,2856,11360,
8,3986,1820,8465,
1,3366,1415,7845,
8,5795,2574,10274,
4,3986,1820,8465,
3,3986,1820,8465,
3,3986,1820,8465,
6,3986,1820,8465,
7,3986,1820,8465,
7,3986,1820,8465,
7,3986,1820,8465,
7,3986,1820,8465,
7,3986,1820,8465,
5,3986,1820,8465,
8,6954,2872,11433,
8,6954,2872,11433,
5,3986,1820,8465,
5,3986,1820,8465,
28,9091,3799,13570,
4,2585,933,7064,
40,8918,3712,13397,
40,8918,3712,13397,
30,5795,2574,10274,
40,8918,3712,13397,
19,3382,1416,7861,
18,9282,3976,13761,
12,8322,3491,12801,
7,851,311,5330,
125,9282,3976,13761,
31,3863,1724,8342,
31,3863,1724,8342,
0,49,52,4528,
31,8457,3510,12936,
3,1844,587,6323,
13,3986,1820,8465,
3,1844,587,6323,
38,8512,3528,12991,
13,3854,1722,8333,
13,3854,1722,8333,
13,3854,1722,8333,
3,3986,1820,8465,
13,8322,3491,12801,
9,3989,1820,8468,
7,3989,1820,8468,
7,3989,1820,8468,
4,1679,564,6158,
4,1679,564,6158,
4,1679,564,6158,
26,9282,3976,13761,
21,9282,3976,13761,
14,9282,3976,13761,
19,9282,3976,13761,
12,1568,542,6047,
24,2738,1012,7217,
24,2738,1012,7217,
128,8791,3656,13270,
128,8791,3656,13270,
20,5249,2245,9728,
12,5795,2574,10274,
18,6733,2805,11212,
28,3986,1820,8465,
36,4475,2033,8954,
38,3986,1820,8465,
38,3986,1820,8465,
58,4928,2121,9407,
14,1442,522,5921,
181,9282,3976,13761,
8,4123,1873,8602,
1,1528,530,6007,
34,3986,1820,8465,
34,3986,1820,8465,
59,7473,3186,11952,
34,3986,1820,8465,
0,1787,582,6266,
8,3262,1371,7741,
59,8157,3455,12636,
9,6591,2776,11070,
19,6873,2855,11352,
13,6717,2793,11196,
8,3359,1415,7838,
40,7677,3320,12156,
13,6919,2860,11398,
20,6899,2858,11378,
45,9282,3976,13761,
31,7264,2969,11743,
22,9282,3976,13761,
30,5795,2574,10274,
5,2045,615,6524,
5,2045,615,6524,
8,3331,1406,7810,
8,3331,1406,7810,
8,3331,1406,7810,
8,3331,1406,7810,
16,5795,2574,10274,
14,5795,2574,10274,
12,3001,1223,7480,
18,9030,3741,13509,
18,9030,3741,13509,
146,9282,3976,13761,
18,960,323,5439,
18,960,323,5439,
3,3001,1223,7480,
1,2553,927,7032,
1,2553,927,7032,
5,3247,1335,7726,
17,6354,2666,10833,
31,9282,3976,13761,
12,9282,3976,13761,
6,3246,1335,7725,
1,1602,547,6081,
14,9282,3976,13761,
30,7332,2998,11811,
0,122,105,4601,
12,9282,3976,13761,
4,1602,547,6081,
17,8752,3610,13231,
17,8752,3610,13231,
11,4129,1874,8608,
10,5920,2598,10399,
3,2956,1163,7435,
19,5129,2200,9608,
9,4241,1908,8720,
0,391,218,4870,
0,391,218,4870,
153,9282,3976,13761,
117,8784,3644,13263,
49,3986,1820,8465,
117,8784,3644,13263,
8,693,300,5172,
9,755,301,5234,
49,3986,1820,8465,
153,9282,3976,13761,
9,1004,357,5483,
17,3255,1346,7734,
40,8961,3719,13440,
0,118,105,4597,
36,9282,3976,13761,
19,5795,2574,10274,
19,5795,2574,10274,
32,9282,3976,13761,
9,1550,534,6029,
9,1550,534,6029,
24,6852,2850,11331,
8,1232,449,5711,
24,6852,2850,11331,
5,3998,1829,8477,
17,6206,2643,10685,
6,3221,1324,7700,
40,7677,3320,12156,
23,7680,3324,12159,
40,7677,3320,12156,
1,3145,1293,7624,
35,9282,3976,13761,
1,3145,1293,7624,
8,3255,1346,7734,
14,6610,2778,11089,
14,6610,2778,11089,
14,6610,2778,11089,
12,3989,1820,8468,
12,3989,1820,8468,
12,3989,1820,8468,
11,3949,1752,8428,
46,9282,3976,13761,
11,3949,1752,8428,
1,689,300,5168,
1,689,300,5168,
23,7798,3396,12277,
4,3986,1820,8465,
4,3986,1820,8465,
4,3986,1820,8465,
4,3986,1820,8465,
12,7798,3396,12277,
10,3989,1820,8468,
6,3382,1416,7861,
2,162,132,4641,
1,393,218,4872,
4,3176,1308,7655,
0,3176,1308,7655,
2,3176,1308,7655,
5,3176,1308,7655,
2,3176,1308,7655,
6,3176,1308,7655,
2,2726,993,7205,
1,176,141,4655,
1,176,141,4655,
7,933,318,5412,
7,933,318,5412,
7,933,318,5412,
7,933,318,5412,
7,933,318,5412,
1,176,141,4655,
1,176,141,4655,
21,933,318,5412,
0,543,290,5022,
3,3334,1409,7813,
0,933,318,5412,
13,3176,1308,7655,
13,3176,1308,7655,
13,3176,1308,7655,
13,3176,1308,7655,
7,3311,1390,7790,
7,3311,1390,7790,
7,3311,1390,7790,
7,3311,1390,7790,
8,5795,2574,10274,
6,3989,1820,8468,
9,3989,1820,8468,
22,9095,3801,13574,
25,9095,3801,13574,
25,9095,3801,13574,
6,1550,534,6029,
3,944,320,5423,
16,1621,549,6100,
43,5795,2574,10274,
53,6852,2850,11331,
0,1232,449,5711,
40,7677,3320,12156,
2,1621,549,6100,
49,9282,3976,13761,
40,7677,3320,12156,
13,3989,1820,8468,
29,5949,2604,10428,
22,5942,2602,10421,
54,9282,3976,13761,
107,9282,3976,13761,
107,9282,3976,13761,
2,3989,1820,8468,
44,9068,3777,13547,
35,8894,3706,13373,
0,944,320,5423,
8,3398,1425,7877,
15,5795,2574,10274,
15,5795,2574,10274,
48,8851,3678,13330,
46,8744,3606,13223,
32,7396,3076,11875,
19,8744,3606,13223,
23,9206,3910,13685,
2,3185,1318,7664,
2,3185,1318,7664,
2,3185,1318,7664,
20,9206,3910,13685,
1,180,144,4659,
1,180,144,4659,
1,180,144,4659,
1,180,144,4659,
6,3986,1820,8465,
18,8228,3478,12707,
8,3986,1820,8465,
29,8744,3606,13223,
29,8744,3606,13223,
33,6568,2772,11047,
42,8744,3606,13223,
3,3986,1820,8465,
3,3986,1820,8465,
15,5795,2574,10274,
15,5795,2574,10274,
