F61,F77,F88,F70,
13,7841,4110,8414,
8,6978,3906,7551,
10,7050,3919,7623,
5,1110,1588,1683,
0,159,497,732,
9,7133,3932,7706,
3,3402,2766,3975,
15,7027,3914,7600,
15,7027,3914,7600,
41,9123,4324,9696,
73,6550,3813,7123,
42,8948,4318,9521,
5,2247,2359,2820,
5,3279,2714,3852,
4,3858,3008,4431,
19,9182,4327,9755,
16,9182,4327,9755,
16,9182,4327,9755,
16,9182,4327,9755,
4,2332,2415,2905,
5,1943,2139,2516,
57,6753,3840,7326,
57,6753,3840,7326,
12,2431,2440,3004,
16,9706,4352,10279,
0,0,0,573,
7,2125,2307,2698,
42,8361,4282,8934,
42,8361,4282,8934,
48,9536,4346,10109,
48,9536,4346,10109,
36,8068,4232,8641,
14,8541,4290,9114,
16,4352,3205,4925,
165,12921,5101,13494,
56,6415,3793,6988,
101,8429,4285,9002,
165,12921,5101,13494,
165,12921,5101,13494,
130,10591,4401,11164,
97,8320,4281,8893,
165,12921,5101,13494,
80,12709,4920,13282,
8,2727,2587,3300,
12,12460,4850,13033,
3,3887,3016,4460,
35,12460,4850,13033,
35,12460,4850,13033,
35,12460,4850,13033,
35,12460,4850,13033,
35,12460,4850,13033,
35,12460,4850,13033,
129,12874,5073,13447,
129,12874,5073,13447,
16,4796,3262,5369,
26,6546,3813,7119,
18,10763,4425,11336,
18,10763,4425,11336,
5,4290,3183,4863,
17,8359,4282,8932,
0,1235,1635,1808,
12,11601,4627,12174,
13,11614,4631,12187,
12,6595,3815,7168,
21,5287,3401,5860,
21,5287,3401,5860,
96,10798,4428,11371,
96,10798,4428,11371,
96,10798,4428,11371,
31,6775,3843,7348,
20,10764,4425,11337,
12,6702,3832,7275,
2,191,566,764,
68,8564,4291,9137,
14,2395,2428,2968,
0,159,497,732,
29,7472,3996,8045,
52,7122,3931,7695,
14,6920,3889,7493,
20,8564,4291,9137,
20,8564,4291,9137,
16,9981,4369,10554,
30,3838,2995,4411,
31,3865,3008,4438,
12,4193,3151,4766,
12,4193,3151,4766,
3,2844,2613,3417,
12,4193,3151,4766,
12,4193,3151,4766,
1,1998,2246,2571,
31,11815,4681,12388,
31,11815,4681,12388,
15,12460,4850,13033,
15,12460,4850,13033,
15,12460,4850,13033,
12,6923,3892,7496,
0,159,497,732,
43,6718,3833,7291,
0,159,497,732,
0,159,497,732,
18,1875,2023,2448,
21,12460,4850,13033,
26,12921,5101,13494,
0,122,303,695,
0,122,303,695,
0,122,303,695,
3,2858,2616,3431,
18,12460,4850,13033,
4,4122,3143,4695,
50,12914,5091,13487,
41,12751,4929,13324,
19,4774,3261,5347,
113,12679,4913,13252,
29,6519,3809,7092,
29,6519,3809,7092,
29,6519,3809,7092,
29,6519,3809,7092,
68,7092,3926,7665,
68,7092,3926,7665,
3,493,1131,1066,
77,8068,4232,8641,
134,12679,4913,13252,
134,12679,4913,13252,
134,12679,4913,13252,
134,12679,4913,13252,
119,11651,4646,12224,
61,6531,3812,7104,
83,8311,4280,8884,
134,12679,4913,13252,
65,10574,4399,11147,
83,12679,4913,13252,
35,8432,4285,9005,
39,8492,4288,9065,
39,8492,4288,9065,
16,8492,4288,9065,
16,8492,4288,9065,
16,8492,4288,9065,
17,9083,4323,9656,
17,9083,4323,9656,
17,9083,4323,9656,
17,9083,4323,9656,
17,9083,4323,9656,
10,5454,3485,6027,
12,5545,3533,6118,
114,12249,4784,12822,
14,12422,4836,12995,
15,12460,4850,13033,
14,12422,4836,12995,
15,12460,4850,13033,
109,12870,5072,13443,
20,4544,3225,5117,
31,11145,4534,11718,
31,11145,4534,11718,
18,12460,4850,13033,
66,12603,4898,13176,
66,12603,4898,13176,
110,12921,5101,13494,
10,1048,1561,1621,
100,10696,4417,11269,
110,12921,5101,13494,
110,12921,5101,13494,
18,12460,4850,13033,
19,12460,4850,13033,
0,7,0,580,
7,5549,3534,6122,
19,7505,4003,8078,
5,5055,3311,5628,
12,9910,4362,10483,
12,9910,4362,10483,
12,9910,4362,10483,
67,10574,4399,11147,
71,10676,4414,11249,
71,10676,4414,11249,
7,3680,2926,4253,
27,8152,4268,8725,
27,8152,4268,8725,
27,8152,4268,8725,
27,8152,4268,8725,
27,8152,4268,8725,
14,1212,1629,1785,
65,7150,3938,7723,
65,7150,3938,7723,
160,12921,5101,13494,
85,8068,4232,8641,
22,7190,3948,7763,
40,12231,4781,12804,
20,7087,3926,7660,
186,12921,5101,13494,
3,588,1232,1161,
34,11148,4534,11721,
1,408,1014,981,
3,588,1232,1161,
3,588,1232,1161,
1,408,1014,981,
34,11148,4534,11721,
1,408,1014,981,
24,6491,3807,7064,
24,6491,3807,7064,
24,6491,3807,7064,
16,1315,1783,1888,
156,12043,4736,12616,
219,12921,5101,13494,
219,12921,5101,13494,
156,12043,4736,12616,
152,11052,4519,11625,
198,12694,4918,13267,
219,12921,5101,13494,
219,12921,5101,13494,
17,1316,1784,1889,
219,12921,5101,13494,
96,8311,4280,8884,
7,265,673,838,
28,2862,2617,3435,
169,11970,4724,12543,
96,8311,4280,8884,
3,56,196,629,
202,12763,4933,13336,
28,2862,2617,3435,
162,11548,4605,12121,
28,2862,2617,3435,
3,56,196,629,
211,12914,5091,13487,
211,12914,5091,13487,
211,12914,5091,13487,
211,12914,5091,13487,
211,12914,5091,13487,
211,12914,5091,13487,
1,1235,1635,1808,
26,12249,4784,12822,
28,12590,4897,13163,
33,12921,5101,13494,
33,12921,5101,13494,
33,12921,5101,13494,
12,4140,3144,4713,
13,4304,3190,4877,
13,4304,3190,4877,
12,4140,3144,4713,
12,4140,3144,4713,
21,4950,3283,5523,
1,214,624,787,
13,4304,3190,4877,
21,4950,3283,5523,
46,10354,4390,10927,
22,10354,4390,10927,
53,9212,4329,9785,
12,3754,2954,4327,
12,3764,2958,4337,
2,435,1064,1008,
36,6029,3704,6602,
44,6383,3791,6956,
44,6383,3791,6956,
5,3955,3053,4528,
15,3382,2756,3955,
100,11190,4540,11763,
50,8810,4304,9383,
100,11190,4540,11763,
13,3777,2960,4350,
1,126,316,699,
11,5055,3311,5628,
0,275,677,848,
25,10815,4430,11388,
0,275,677,848,
89,12876,5074,13449,
89,12876,5074,13449,
13,12460,4850,13033,
72,11116,4530,11689,
68,10646,4408,11219,
23,6557,3813,7130,
23,6557,3813,7130,
21,9053,4322,9626,
8,6557,3813,7130,
5,6037,3711,6610,
1,1458,1870,2031,
8,3795,2968,4368,
31,8296,4278,8869,
49,11223,4545,11796,
19,6543,3813,7116,
7,2107,2298,2680,
5,4991,3302,5564,
34,8296,4278,8869,
5,2990,2642,3563,
88,11378,4576,11951,
3,4995,3303,5568,
3,4995,3303,5568,
165,12921,5101,13494,
165,12921,5101,13494,
20,2240,2359,2813,
4,2265,2368,2838,
4,5569,3539,6142,
10,4934,3281,5507,
9,5175,3346,5748,
8,5169,3343,5742,
44,7344,3980,7917,
44,7344,3980,7917,
44,7344,3980,7917,
44,7344,3980,7917,
44,7344,3980,7917,
1,264,673,837,
106,12921,5101,13494,
1,264,673,837,
106,12921,5101,13494,
25,5024,3306,5597,
11,1405,1852,1978,
9,1403,1852,1976,
9,1403,1852,1976,
19,12460,4850,13033,
12,6522,3810,7095,
5,4140,3144,4713,
5,4140,3144,4713,
8,2356,2420,2929,
8,2356,2420,2929,
127,12695,4918,13268,
19,5069,3315,5642,
113,11362,4571,11935,
135,12921,5101,13494,
135,12921,5101,13494,
135,12921,5101,13494,
12,5348,3436,5921,
12,5348,3436,5921,
12,5348,3436,5921,
12,5348,3436,5921,
12,5348,3436,5921,
14,8289,4278,8862,
14,8289,4278,8862,
14,8289,4278,8862,
14,8289,4278,8862,
13,1782,1994,2355,
23,1824,1999,2397,
23,1824,1999,2397,
62,7183,3946,7756,
27,2284,2380,2857,
24,7615,4026,8188,
8,3859,3008,4432,
37,10574,4399,11147,
2,1489,1881,2062,
28,6461,3801,7034,
28,6461,3801,7034,
12,6877,3877,7450,
34,6620,3818,7193,
39,7145,3934,7718,
39,7145,3934,7718,
7,1388,1839,1961,
39,7145,3934,7718,
26,5162,3343,5735,
26,5162,3343,5735,
11,5162,3343,5735,
23,3838,2995,4411,
117,11907,4713,12480,
108,10656,4410,11229,
19,12460,4850,13033,
8,10610,4403,11183,
75,10574,4399,11147,
23,5009,3304,5582,
23,5009,3304,5582,
83,11696,4660,12269,
9,2004,2247,2577,
89,12768,4935,13341,
89,12768,4935,13341,
13,5896,3646,6469,
13,5896,3646,6469,
14,6777,3843,7350,
14,6777,3843,7350,
8,2517,2496,3090,
8,2517,2496,3090,
8,2517,2496,3090,
65,10656,4410,11229,
5,4050,3108,4623,
8,6759,3842,7332,
8,6759,3842,7332,
8,6759,3842,7332,
4,3808,2985,4381,
3,3808,2985,4381,
16,10749,4423,11322,
25,12460,4850,13033,
25,12460,4850,13033,
9,5035,3308,5608,
9,5035,3308,5608,
4,3749,2954,4322,
22,6622,3819,7195,
57,10677,4414,11250,
16,4430,3214,5003,
10,8377,4282,8950,
97,8984,4319,9557,
51,5608,3546,6181,
142,12647,4907,13220,
140,12249,4784,12822,
48,5139,3336,5712,
88,8034,4191,8607,
19,7771,4075,8344,
19,7771,4075,8344,
19,7771,4075,8344,
20,8202,4274,8775,
19,7771,4075,8344,
19,7771,4075,8344,
86,6726,3834,7299,
235,12921,5101,13494,
3,159,497,732,
18,1215,1630,1788,
93,7189,3947,7762,
3,919,1444,1492,
3,919,1444,1492,
3,919,1444,1492,
35,12460,4850,13033,
28,9030,4321,9603,
7,5212,3371,5785,
5,5212,3371,5785,
12,1235,1635,1808,
157,12043,4736,12616,
32,12043,4736,12616,
12,9284,4332,9857,
4,1161,1597,1734,
4,1161,1597,1734,
2,2850,2613,3423,
3,4472,3218,5045,
10,5112,3326,5685,
5,3055,2654,3628,
4,4587,3231,5160,
4,4587,3231,5160,
5,2366,2423,2939,
7,2377,2425,2950,
7,2377,2425,2950,
7,2377,2425,2950,
7,2377,2425,2950,
4,2364,2423,2937,
0,1124,1593,1697,
2,5064,3312,5637,
2,5064,3312,5637,
7,4001,3072,4574,
9,5064,3312,5637,
14,5063,3312,5636,
14,5063,3312,5636,
44,8654,4296,9227,
14,5063,3312,5636,
2,4402,3213,4975,
2,4402,3213,4975,
4,5153,3337,5726,
4,5153,3337,5726,
34,8300,4278,8873,
34,8300,4278,8873,
2,5062,3312,5635,
10,5839,3625,6412,
2,720,1330,1293,
49,9580,4347,10153,
39,8311,4280,8884,
18,8311,4280,8884,
3,900,1430,1473,
18,8311,4280,8884,
0,773,1385,1346,
16,8311,4280,8884,
1,191,566,764,
2,191,566,764,
2,191,566,764,
2,191,566,764,
2,191,566,764,
1,191,566,764,
11,11052,4519,11625,
11,11052,4519,11625,
11,11052,4519,11625,
2,900,1430,1473,
104,12331,4803,12904,
106,12595,4898,13168,
104,12331,4803,12904,
19,6623,3820,7196,
31,8075,4234,8648,
8,4395,3213,4968,
39,9221,4330,9794,
31,8075,4234,8648,
13,5392,3458,5965,
19,8075,4234,8648,
20,9221,4330,9794,
20,9221,4330,9794,
20,9221,4330,9794,
96,12225,4781,12798,
5,4708,3252,5281,
14,8922,4315,9495,
4,4730,3256,5303,
64,10912,4452,11485,
36,9225,4331,9798,
58,10574,4399,11147,
36,9225,4331,9798,
18,6623,3820,7196,
18,10926,4457,11499,
17,10925,4457,11498,
11,6668,3826,7241,
11,6668,3826,7241,
5,5055,3311,5628,
5,5055,3311,5628,
5,5055,3311,5628,
18,10926,4457,11499,
10,6294,3769,6867,
3,262,673,835,
3,262,673,835,
78,10907,4450,11480,
78,10907,4450,11480,
19,10905,4449,11478,
20,6623,3820,7196,
4,4372,3207,4945,
14,4612,3234,5185,
14,4612,3234,5185,
31,6278,3765,6851,
43,8296,4278,8869,
43,8296,4278,8869,
18,3424,2777,3997,
1,803,1404,1376,
15,9512,4345,10085,
15,9512,4345,10085,
17,10105,4375,10678,
19,11052,4519,11625,
19,11052,4519,11625,
19,11052,4519,11625,
0,309,739,882,
43,8296,4278,8869,
65,11662,4648,12235,
65,11662,4648,12235,
9,7688,4046,8261,
3,5494,3499,6067,
19,8306,4278,8879,
48,11195,4540,11768,
48,11195,4540,11768,
9,7025,3914,7598,
5,5854,3632,6427,
6,5854,3632,6427,
10,7025,3914,7598,
9,5854,3632,6427,
1,435,1064,1008,
92,12350,4813,12923,
0,1235,1635,1808,
92,12350,4813,12923,
92,12350,4813,12923,
86,11210,4543,11783,
92,12350,4813,12923,
92,12350,4813,12923,
15,5211,3371,5784,
35,8379,4283,8952,
55,10088,4375,10661,
36,8415,4284,8988,
19,8512,4289,9085,
29,12350,4813,12923,
20,12350,4813,12923,
19,12350,4813,12923,
19,12350,4813,12923,
0,132,348,705,
19,12350,4813,12923,
0,132,348,705,
74,11309,4560,11882,
74,11309,4560,11882,
80,11702,4662,12275,
47,12610,4899,13183,
43,11964,4723,12537,
71,12692,4918,13265,
74,11309,4560,11882,
3,2813,2607,3386,
30,8873,4309,9446,
97,12610,4899,13183,
97,12610,4899,13183,
97,12610,4899,13183,
78,11364,4571,11937,
92,12313,4798,12886,
28,11372,4575,11945,
28,11372,4575,11945,
28,10696,4417,11269,
16,8311,4280,8884,
30,11603,4627,12176,
28,10696,4417,11269,
28,10696,4417,11269,
28,10696,4417,11269,
28,10696,4417,11269,
28,10696,4417,11269,
28,10696,4417,11269,
28,10696,4417,11269,
30,11603,4627,12176,
28,10696,4417,11269,
14,7450,3994,8023,
19,8311,4280,8884,
21,9659,4350,10232,
14,7450,3994,8023,
14,7450,3994,8023,
21,9659,4350,10232,
21,9659,4350,10232,
18,8053,4212,8626,
80,11770,4676,12343,
80,11770,4676,12343,
80,11770,4676,12343,
24,8106,4263,8679,
85,11964,4723,12537,
85,11964,4723,12537,
85,11964,4723,12537,
29,8311,4280,8884,
29,8311,4280,8884,
74,11303,4560,11876,
94,12313,4798,12886,
99,12610,4899,13183,
99,12610,4899,13183,
75,10574,4399,11147,
75,10574,4399,11147,
77,10609,4403,11182,
13,8229,4275,8802,
13,6714,3833,7287,
13,6714,3833,7287,
11,6688,3829,7261,
11,6688,3829,7261,
6,6703,3833,7276,
0,2258,2359,2831,
19,8226,4275,8799,
16,6711,3833,7284,
3,5039,3309,5612,
4,5039,3309,5612,
83,10867,4442,11440,
35,8311,4280,8884,
83,10867,4442,11440,
83,10867,4442,11440,
22,6684,3828,7257,
19,6620,3818,7193,
8,6747,3839,7320,
8,6747,3839,7320,
8,6747,3839,7320,
8,6747,3839,7320,
13,8676,4297,9249,
13,8676,4297,9249,
5,6219,3755,6792,
18,8621,4294,9194,
18,8676,4297,9249,
88,12545,4884,13118,
88,12545,4884,13118,
88,12545,4884,13118,
19,7072,3924,7645,
15,6567,3814,7140,
26,12249,4784,12822,
15,8311,4280,8884,
15,8311,4280,8884,
15,8311,4280,8884,
15,8311,4280,8884,
31,12496,4859,13069,
25,10574,4399,11147,
31,12496,4859,13069,
42,8886,4310,9459,
14,6621,3819,7194,
8,6548,3813,7121,
18,8934,4316,9507,
71,10574,4399,11147,
75,12493,4858,13066,
75,12493,4858,13066,
25,8500,4288,9073,
22,8296,4278,8869,
9,3345,2741,3918,
62,11926,4715,12499,
25,8500,4288,9073,
9,3345,2741,3918,
29,12488,4856,13061,
29,12488,4856,13061,
0,669,1299,1242,
0,669,1299,1242,
0,669,1299,1242,
5,1235,1635,1808,
3,2834,2610,3407,
5,1235,1635,1808,
13,4059,3122,4632,
22,7854,4114,8427,
42,2609,2559,3182,
24,1233,1632,1806,
27,1689,1953,2262,
52,3093,2659,3666,
263,11280,4556,11853,
28,1691,1953,2264,
42,2609,2559,3182,
282,12672,4912,13245,
282,12672,4912,13245,
8,3578,2864,4151,
8,3578,2864,4151,
15,5228,3373,5801,
16,5242,3379,5815,
15,5228,3373,5801,
5,4336,3199,4909,
22,2175,2329,2748,
22,2175,2329,2748,
49,5611,3548,6184,
33,3321,2733,3894,
33,3321,2733,3894,
111,11584,4625,12157,
22,2175,2329,2748,
76,8296,4278,8869,
4,52,167,625,
118,12672,4912,13245,
14,11277,4556,11850,
15,6620,3818,7193,
8,6071,3723,6644,
50,12574,4892,13147,
50,12574,4892,13147,
42,10893,4446,11466,
33,12574,4892,13147,
33,12574,4892,13147,
7,6205,3752,6778,
7,6205,3752,6778,
7,6205,3752,6778,
67,12574,4892,13147,
26,8296,4278,8869,
67,12574,4892,13147,
2,338,868,911,
3,340,868,913,
2,338,868,911,
24,8053,4212,8626,
24,8053,4212,8626,
24,8053,4212,8626,
88,11612,4631,12185,
27,9707,4352,10280,
27,9707,4352,10280,
13,9707,4352,10280,
12,9696,4351,10269,
35,10574,4399,11147,
35,10574,4399,11147,
13,8296,4278,8869,
0,1195,1623,1768,
0,1195,1623,1768,
0,1195,1623,1768,
2,1195,1623,1768,
24,8786,4303,9359,
28,4716,3254,5289,
50,7760,4073,8333,
16,7760,4073,8333,
14,7339,3978,7912,
14,7339,3978,7912,
14,7339,3978,7912,
14,7339,3978,7912,
85,11741,4673,12314,
67,8435,4285,9008,
67,8435,4285,9008,
67,8435,4285,9008,
11,8435,4285,9008,
11,8435,4285,9008,
11,8435,4285,9008,
11,6842,3870,7415,
11,6842,3870,7415,
21,9358,4337,9931,
26,3849,3004,4422,
26,3849,3004,4422,
13,2523,2496,3096,
4,1449,1866,2022,
19,6810,3854,7383,
12,6204,3752,6777,
82,12596,4898,13169,
120,12679,4913,13252,
3,1865,2020,2438,
26,11881,4707,12454,
14,6095,3731,6668,
16,6915,3886,7488,
22,12679,4913,13252,
3,4140,3144,4713,
58,12505,4864,13078,
31,7982,4177,8555,
52,10574,4399,11147,
14,6666,3823,7239,
12,11022,4506,11595,
3,3081,2658,3654,
5,3282,2717,3855,
16,12646,4907,13219,
16,12646,4907,13219,
33,12679,4913,13252,
33,12679,4913,13252,
33,12679,4913,13252,
31,9139,4325,9712,
20,4714,3253,5287,
81,11135,4532,11708,
28,6413,3793,6986,
81,11135,4532,11708,
16,3684,2926,4257,
19,11052,4519,11625,
19,11052,4519,11625,
19,11052,4519,11625,
19,11052,4519,11625,
7,8211,4274,8784,
3,2575,2547,3148,
60,12284,4793,12857,
19,12284,4793,12857,
19,12284,4793,12857,
19,12284,4793,12857,
39,5947,3672,6520,
147,12650,4908,13223,
63,8288,4278,8861,
147,12650,4908,13223,
146,12614,4900,13187,
14,6649,3821,7222,
31,12614,4900,13187,
29,12516,4865,13089,
29,12516,4865,13089,
29,12516,4865,13089,
18,8550,4290,9123,
32,12646,4907,13219,
6,2259,2359,2832,
74,10574,4399,11147,
90,12676,4913,13249,
90,12676,4913,13249,
17,12505,4864,13078,
17,12505,4864,13078,
15,6340,3779,6913,
15,6340,3779,6913,
4,2438,2444,3011,
15,6340,3779,6913,
9,6340,3779,6913,
5,2976,2639,3549,
12,5655,3567,6228,
17,4140,3144,4713,
17,4140,3144,4713,
17,4140,3144,4713,
3,4142,3144,4715,
54,8916,4313,9489,
12,8053,4212,8626,
18,8068,4232,8641,
18,8068,4232,8641,
18,8068,4232,8641,
18,8068,4232,8641,
18,8068,4232,8641,
18,8068,4232,8641,
18,8068,4232,8641,
18,8068,4232,8641,
18,8068,4232,8641,
17,7750,4071,8323,
1,570,1202,1143,
6,4975,3301,5548,
6,4190,3151,4763,
6,4190,3151,4763,
2,2848,2613,3421,
6,4510,3221,5083,
13,6621,3819,7194,
31,10574,4399,11147,
31,10574,4399,11147,
31,10574,4399,11147,
31,10574,4399,11147,
16,8296,4278,8869,
0,154,496,727,
11,1963,2181,2536,
11,1963,2181,2536,
3,641,1286,1214,
11,3849,3004,4422,
5,1433,1859,2006,
17,4140,3144,4713,
21,4140,3144,4713,
21,4140,3144,4713,
21,4140,3144,4713,
1,641,1286,1214,
1,641,1286,1214,
1,641,1286,1214,
1,641,1286,1214,
29,7472,3996,8045,
3,741,1352,1314,
3,741,1352,1314,
7,1460,1870,2033,
7,1460,1870,2033,
7,1460,1870,2033,
8,4140,3144,4713,
0,813,1405,1386,
5,1455,1869,2028,
3,957,1469,1530,
3,957,1469,1530,
0,956,1467,1529,
4,1128,1593,1701,
12,4140,3144,4713,
2,2388,2427,2961,
29,7472,3996,8045,
0,122,303,695,
12,4140,3144,4713,
2,2388,2427,2961,
5,2427,2440,3000,
5,3849,3004,4422,
2,1427,1859,2000,
6,3027,2652,3600,
15,4140,3144,4713,
15,4140,3144,4713,
15,4140,3144,4713,
5,1220,1630,1793,
10,4140,3144,4713,
4,4140,3144,4713,
3,4140,3144,4713,
0,154,496,727,
4,2978,2639,3551,
0,154,496,727,
2,4140,3144,4713,
6,3921,3030,4494,
2,4140,3144,4713,
2,1425,1856,1998,
6,4140,3144,4713,
3,4140,3144,4713,
2,4140,3144,4713,
2,4140,3144,4713,
4,4140,3144,4713,
6,5091,3317,5664,
6,5091,3317,5664,
11,8099,4263,8672,
14,8068,4232,8641,
14,8068,4232,8641,
14,8068,4232,8641,
8,3067,2657,3640,
7,6974,3906,7547,
7,6974,3906,7547,
7,6974,3906,7547,
20,8068,4232,8641,
6,3068,2657,3641,
20,8068,4232,8641,
4,5400,3461,5973,
28,6255,3762,6828,
28,6255,3762,6828,
28,6255,3762,6828,
28,6255,3762,6828,
28,6255,3762,6828,
28,6255,3762,6828,
28,6255,3762,6828,
28,6255,3762,6828,
28,6255,3762,6828,
21,5400,3461,5973,
27,6244,3758,6817,
28,6255,3762,6828,
28,6255,3762,6828,
27,6244,3758,6817,
15,4018,3086,4591,
28,6255,3762,6828,
28,6255,3762,6828,
28,6255,3762,6828,
5,5399,3461,5972,
5,5399,3461,5972,
13,6255,3762,6828,
13,6255,3762,6828,
13,6255,3762,6828,
8,6255,3762,6828,
0,966,1485,1539,
8,6255,3762,6828,
15,4019,3090,4592,
0,154,496,727,
15,4019,3090,4592,
9,6255,3762,6828,
9,6255,3762,6828,
9,6255,3762,6828,
9,6255,3762,6828,
9,6255,3762,6828,
6,3180,2674,3753,
6,3180,2674,3753,
0,131,343,704,
4,5037,3308,5610,
10,5655,3567,6228,
4,2085,2290,2658,
11,964,1483,1537,
46,3175,2672,3748,
17,1565,1909,2138,
212,11116,4530,11689,
90,5224,3373,5797,
36,2477,2475,3050,
200,10574,4399,11147,
16,4566,3227,5139,
18,4938,3281,5511,
18,4938,3281,5511,
18,4938,3281,5511,
16,4566,3227,5139,
16,4566,3227,5139,
18,4938,3281,5511,
18,4938,3281,5511,
18,4938,3281,5511,
16,4566,3227,5139,
18,4938,3281,5511,
18,4938,3281,5511,
18,4938,3281,5511,
18,4938,3281,5511,
18,4938,3281,5511,
18,4938,3281,5511,
18,4938,3281,5511,
18,4938,3281,5511,
14,3716,2937,4289,
14,3716,2937,4289,
14,3716,2937,4289,
14,3716,2937,4289,
14,3716,2937,4289,
44,10868,4442,11441,
46,11052,4519,11625,
5,2477,2475,3050,
48,11080,4529,11653,
48,11080,4529,11653,
16,4566,3227,5139,
4,2119,2304,2692,
4,2119,2304,2692,
16,4566,3227,5139,
2,1584,1922,2157,
11,4977,3301,5550,
31,12292,4793,12865,
9,7774,4079,8347,
9,7774,4079,8347,
10,1235,1635,1808,
47,8053,4212,8626,
46,8041,4193,8614,
51,8660,4296,9233,
51,8660,4296,9233,
1,1376,1820,1949,
11,1725,1959,2298,
11,1725,1959,2298,
11,1725,1959,2298,
11,1725,1959,2298,
11,1725,1959,2298,
11,1725,1959,2298,
1,1721,1958,2294,
3,1725,1959,2298,
3,1725,1959,2298,
3,1725,1959,2298,
3,1725,1959,2298,
3,1725,1959,2298,
3,1725,1959,2298,
3,1725,1959,2298,
3,1725,1959,2298,
3,1725,1959,2298,
1,1721,1958,2294,
3,1725,1959,2298,
6,6333,3777,6906,
12,7676,4043,8249,
0,315,758,888,
0,315,758,888,
2,384,986,957,
5,4639,3241,5212,
5,4639,3241,5212,
5,4639,3241,5212,
22,12293,4793,12866,
5,5655,3567,6228,
3,4140,3144,4713,
6,3169,2669,3742,
6,3169,2669,3742,
5,3153,2668,3726,
11,2721,2585,3294,
11,2721,2585,3294,
11,2721,2585,3294,
2,2721,2585,3294,
38,12229,4781,12802,
30,3879,3015,4452,
17,1481,1876,2054,
30,3879,3015,4452,
26,2692,2580,3265,
30,3879,3015,4452,
5,2426,2440,2999,
5,2426,2440,2999,
9,2740,2595,3313,
9,2740,2595,3313,
6,2715,2585,3288,
4,2715,2585,3288,
1,2282,2379,2855,
41,10574,4399,11147,
0,1099,1587,1672,
4,1574,1912,2147,
2,744,1355,1317,
8,2916,2627,3489,
0,460,1093,1033,
4,2018,2255,2591,
7,9821,4357,10394,
0,1779,1994,2352,
40,12589,4897,13162,
7,6370,3785,6943,
7,6370,3785,6943,
7,6370,3785,6943,
7,6370,3785,6943,
7,6370,3785,6943,
