F61,F77,F88,F70,
22,3078,1866,4074,
58,6795,2894,7791,
22,3078,1866,4074,
58,6795,2894,7791,
22,3078,1866,4074,
58,6795,2894,7791,
1,122,60,1118,
58,6795,2894,7791,
58,6795,2894,7791,
58,6795,2894,7791,
58,6795,2894,7791,
58,6795,2894,7791,
3,3201,1888,4197,
3,3201,1888,4197,
2,155,82,1151,
14,6146,2593,7142,
14,6146,2593,7142,
14,6146,2593,7142,
14,6146,2593,7142,
14,6146,2593,7142,
14,6146,2593,7142,
0,155,82,1151,
14,6146,2593,7142,
14,6146,2593,7142,
14,6146,2593,7142,
14,6146,2593,7142,
14,6146,2593,7142,
14,6146,2593,7142,
8,6795,2894,7791,
8,6795,2894,7791,
6,6795,2894,7791,
2,6795,2894,7791,
2,6795,2894,7791,
2,6795,2894,7791,
2,6795,2894,7791,
1,4590,2227,5586,
0,3388,1958,4384,
0,3388,1958,4384,
13,6795,2894,7791,
13,6795,2894,7791,
7,6795,2894,7791,
49,6790,2893,7786,
50,6795,2894,7791,
49,6790,2893,7786,
50,6795,2894,7791,
50,6795,2894,7791,
50,6795,2894,7791,
36,5755,2504,6751,
50,6795,2894,7791,
50,6795,2894,7791,
50,6795,2894,7791,
50,6795,2894,7791,
21,6795,2894,7791,
21,6795,2894,7791,
21,6795,2894,7791,
21,6795,2894,7791,
20,6790,2893,7786,
21,6795,2894,7791,
21,6795,2894,7791,
20,6790,2893,7786,
21,6795,2894,7791,
20,6790,2893,7786,
20,6790,2893,7786,
20,6790,2893,7786,
20,6790,2893,7786,
20,6790,2893,7786,
20,6790,2893,7786,
20,6790,2893,7786,
21,6795,2894,7791,
21,6795,2894,7791,
21,6795,2894,7791,
21,6795,2894,7791,
20,6790,2893,7786,
20,6790,2893,7786,
21,6795,2894,7791,
20,6790,2893,7786,
20,6790,2893,7786,
20,6790,2893,7786,
20,6790,2893,7786,
20,6790,2893,7786,
20,6790,2893,7786,
20,6790,2893,7786,
20,6790,2893,7786,
20,6790,2893,7786,
20,6790,2893,7786,
21,6795,2894,7791,
20,6790,2893,7786,
21,6795,2894,7791,
21,6795,2894,7791,
20,5716,2494,6712,
20,5716,2494,6712,
26,6795,2894,7791,
26,6795,2894,7791,
26,6795,2894,7791,
26,6795,2894,7791,
3,6790,2893,7786,
3,6790,2893,7786,
3,6790,2893,7786,
4,6795,2894,7791,
4,6795,2894,7791,
5,6795,2894,7791,
4,6790,2893,7786,
4,6790,2893,7786,
4,6790,2893,7786,
3,6795,2894,7791,
19,6790,2893,7786,
19,6790,2893,7786,
19,6790,2893,7786,
19,6790,2893,7786,
19,6790,2893,7786,
19,6790,2893,7786,
20,6795,2894,7791,
19,6790,2893,7786,
19,6790,2893,7786,
19,6790,2893,7786,
19,6790,2893,7786,
20,6795,2894,7791,
20,6795,2894,7791,
20,6795,2894,7791,
19,6790,2893,7786,
19,6790,2893,7786,
19,6790,2893,7786,
19,6790,2893,7786,
19,6790,2893,7786,
21,4838,2297,5834,
28,6790,2893,7786,
28,6790,2893,7786,
28,6790,2893,7786,
28,6790,2893,7786,
29,6795,2894,7791,
28,6790,2893,7786,
29,6795,2894,7791,
29,6795,2894,7791,
5,6795,2894,7791,
5,6795,2894,7791,
5,6795,2894,7791,
5,6795,2894,7791,
5,6795,2894,7791,
5,6795,2894,7791,
5,6795,2894,7791,
7,5917,2544,6913,
7,5917,2544,6913,
13,6795,2894,7791,
6,6795,2894,7791,
6,6795,2894,7791,
6,6795,2894,7791,
6,6795,2894,7791,
6,6795,2894,7791,
6,6795,2894,7791,
6,6795,2894,7791,
6,3856,2116,4852,
6,3856,2116,4852,
18,6795,2894,7791,
18,6795,2894,7791,
11,5917,2544,6913,
18,6795,2894,7791,
11,5917,2544,6913,
18,6795,2894,7791,
18,6795,2894,7791,
18,6795,2894,7791,
18,6795,2894,7791,
0,424,300,1420,
12,6790,2893,7786,
13,6795,2894,7791,
13,6795,2894,7791,
13,6795,2894,7791,
13,6795,2894,7791,
12,6790,2893,7786,
13,6795,2894,7791,
4,1013,688,2009,
4,1013,688,2009,
31,6790,2893,7786,
9,6795,2894,7791,
9,6795,2894,7791,
9,7139,3154,8135,
9,7139,3154,8135,
9,7138,3154,8134,
10,7139,3154,8135,
10,7139,3154,8135,
10,7139,3154,8135,
9,7138,3154,8134,
9,7138,3154,8134,
9,7138,3154,8134,
10,7139,3154,8135,
10,7139,3154,8135,
10,7139,3154,8135,
10,7139,3154,8135,
10,7139,3154,8135,
10,7138,3154,8134,
10,7139,3154,8135,
1,310,236,1306,
1,310,236,1306,
1,310,236,1306,
1,310,236,1306,
10,7138,3154,8134,
10,7139,3154,8135,
7,7139,3154,8135,
1,1319,844,2315,
17,7139,3154,8135,
17,7138,3154,8134,
12,6582,2793,7578,
27,6486,2711,7482,
38,7138,3154,8134,
38,7138,3154,8134,
27,6486,2711,7482,
38,7138,3154,8134,
38,7138,3154,8134,
38,7138,3154,8134,
38,7138,3154,8134,
38,7138,3154,8134,
2,335,250,1331,
2,335,250,1331,
24,7139,3154,8135,
24,7139,3154,8135,
24,7139,3154,8135,
24,7138,3154,8134,
24,7138,3154,8134,
24,7138,3154,8134,
13,5954,2551,6950,
24,7139,3154,8135,
24,7138,3154,8134,
24,7138,3154,8134,
24,7138,3154,8134,
0,2295,1538,3291,
7,5594,2449,6590,
15,7138,3154,8134,
2,5769,2509,6765,
2,2995,1857,3991,
0,2564,1710,3560,
0,2564,1710,3560,
1,2661,1745,3657,
8,7138,3154,8134,
0,2564,1710,3560,
0,7139,3154,8135,
5,7138,3154,8134,
11,7138,3154,8134,
8,7138,3154,8134,
6,7139,3154,8135,
13,7139,3154,8135,
13,7139,3154,8135,
15,7139,3154,8135,
15,7139,3154,8135,
7,7139,3154,8135,
6,7139,3154,8135,
13,7139,3154,8135,
13,7139,3154,8135,
7,7139,3154,8135,
13,7139,3154,8135,
13,7139,3154,8135,
5,7139,3154,8135,
8,7138,3154,8134,
8,7139,3154,8135,
8,7138,3154,8134,
7,7139,3154,8135,
7,7139,3154,8135,
4,830,551,1826,
4,830,551,1826,
4,830,551,1826,
4,830,551,1826,
4,830,551,1826,
4,830,551,1826,
8,7138,3154,8134,
5,7139,3154,8135,
7,7139,3154,8135,
7,7139,3154,8135,
22,7138,3154,8134,
22,7139,3154,8135,
6,7139,3154,8135,
6,7138,3154,8134,
7,7138,3154,8134,
35,7139,3154,8135,
27,7139,3154,8135,
27,7138,3154,8134,
3,292,215,1288,
3,292,215,1288,
2,6083,2580,7079,
14,7139,3154,8135,
14,7139,3154,8135,
14,7139,3154,8135,
14,7138,3154,8134,
14,7138,3154,8134,
14,7138,3154,8134,
7,7139,3154,8135,
8,7138,3154,8134,
8,7139,3154,8135,
7,7138,3154,8134,
18,7139,3154,8135,
18,7138,3154,8134,
12,7139,3154,8135,
12,7139,3154,8135,
12,7139,3154,8135,
12,7139,3154,8135,
12,7139,3154,8135,
12,7139,3154,8135,
6,7138,3154,8134,
17,7138,3154,8134,
17,7138,3154,8134,
17,7139,3154,8135,
17,7139,3154,8135,
7,7138,3154,8134,
6,4110,2145,5106,
20,7139,3154,8135,
20,7139,3154,8135,
6,7138,3154,8134,
9,7139,3154,8135,
9,7139,3154,8135,
9,7139,3154,8135,
9,7139,3154,8135,
9,7139,3154,8135,
7,7138,3154,8134,
6,7139,3154,8135,
6,7139,3154,8135,
6,7139,3154,8135,
6,7139,3154,8135,
6,7139,3154,8135,
6,7139,3154,8135,
0,690,452,1686,
4,2079,1363,3075,
7,7139,3154,8135,
30,7139,3154,8135,
30,7139,3154,8135,
30,7139,3154,8135,
30,7139,3154,8135,
30,7139,3154,8135,
30,7139,3154,8135,
30,7139,3154,8135,
30,7139,3154,8135,
7,2079,1363,3075,
9,6396,2668,7392,
10,7139,3154,8135,
8,6396,2668,7392,
2,3433,1966,4429,
2,3433,1966,4429,
12,6396,2668,7392,
5,7139,3154,8135,
30,7138,3154,8134,
21,7139,3154,8135,
21,7139,3154,8135,
21,7139,3154,8135,
21,7139,3154,8135,
21,7139,3154,8135,
21,7139,3154,8135,
0,714,478,1710,
0,714,478,1710,
0,185,114,1181,
9,7139,3154,8135,
9,7139,3154,8135,
20,7138,3154,8134,
20,7138,3154,8134,
20,7138,3154,8134,
3,5105,2365,6101,
8,6868,2937,7864,
0,4250,2169,5246,
15,7138,3154,8134,
15,7138,3154,8134,
6,7138,3154,8134,
6,7138,3154,8134,
6,7138,3154,8134,
5,7138,3154,8134,
5,7138,3154,8134,
5,7138,3154,8134,
5,7138,3154,8134,
5,7138,3154,8134,
7,7139,3154,8135,
6,7139,3154,8135,
19,7139,3154,8135,
19,7139,3154,8135,
19,7139,3154,8135,
19,7139,3154,8135,
19,7139,3154,8135,
19,7139,3154,8135,
19,7139,3154,8135,
5,6155,2594,7151,
7,7139,3154,8135,
7,7139,3154,8135,
7,7139,3154,8135,
7,7139,3154,8135,
2,3580,2027,4576,
9,7139,3154,8135,
9,7139,3154,8135,
1,1808,1147,2804,
1,1808,1147,2804,
2,2329,1560,3325,
10,4373,2193,5369,
4,2329,1560,3325,
12,4373,2193,5369,
2,2329,1560,3325,
10,4373,2193,5369,
2,2329,1560,3325,
7,4163,2153,5159,
29,7138,3154,8134,
1,185,114,1181,
63,7138,3154,8134,
23,6912,2967,7908,
22,6904,2962,7900,
32,7139,3154,8135,
2,1561,972,2557,
2,1561,972,2557,
2,1561,972,2557,
1,1561,972,2557,
1,1561,972,2557,
1,1561,972,2557,
10,7138,3154,8134,
10,7138,3154,8134,
16,7139,3154,8135,
16,7139,3154,8135,
16,7139,3154,8135,
19,7139,3154,8135,
19,7139,3154,8135,
19,7139,3154,8135,
19,7139,3154,8135,
7,2303,1545,3299,
37,7138,3154,8134,
37,7139,3154,8135,
37,7139,3154,8135,
37,7139,3154,8135,
37,7139,3154,8135,
37,7139,3154,8135,
37,7139,3154,8135,
10,7139,3154,8135,
21,7139,3154,8135,
21,7138,3154,8134,
21,7139,3154,8135,
21,7139,3154,8135,
33,2623,1728,3619,
33,2623,1728,3619,
33,2623,1728,3619,
33,2623,1728,3619,
33,2623,1728,3619,
62,7138,3154,8134,
33,2623,1728,3619,
33,2623,1728,3619,
3,714,478,1710,
33,2623,1728,3619,
33,2623,1728,3619,
33,2623,1728,3619,
33,2623,1728,3619,
14,2271,1524,3267,
17,7138,3154,8134,
17,7139,3154,8135,
17,7138,3154,8134,
28,7139,3154,8135,
28,7139,3154,8135,
28,7138,3154,8134,
0,77,40,1073,
18,7139,3154,8135,
18,7139,3154,8135,
18,7139,3154,8135,
18,7139,3154,8135,
18,7138,3154,8134,
13,7138,3154,8134,
11,7139,3154,8135,
11,7139,3154,8135,
0,77,40,1073,
16,7139,3154,8135,
16,7139,3154,8135,
16,7139,3154,8135,
16,7139,3154,8135,
16,7138,3154,8134,
11,7139,3154,8135,
11,7139,3154,8135,
11,7138,3154,8134,
12,7139,3154,8135,
17,7138,3154,8134,
17,7139,3154,8135,
17,7138,3154,8134,
21,7138,3154,8134,
21,7139,3154,8135,
11,7139,3154,8135,
3,1164,767,2160,
16,5453,2427,6449,
1,2280,1531,3276,
40,7138,3154,8134,
40,7138,3154,8134,
13,7138,3154,8134,
13,7139,3154,8135,
21,6658,2852,7654,
5,7138,3154,8134,
5,7139,3154,8135,
5,7139,3154,8135,
5,7139,3154,8135,
5,7139,3154,8135,
7,7138,3154,8134,
22,7139,3154,8135,
22,7139,3154,8135,
22,7139,3154,8135,
8,7139,3154,8135,
23,7138,3154,8134,
46,7139,3154,8135,
46,7139,3154,8135,
46,7139,3154,8135,
23,4237,2168,5233,
14,3248,1906,4244,
14,3248,1906,4244,
13,3216,1894,4212,
13,3216,1894,4212,
1,310,236,1306,
3,310,236,1306,
9,7138,3154,8134,
9,7138,3154,8134,
11,4652,2237,5648,
11,7138,3154,8134,
37,7138,3154,8134,
37,7138,3154,8134,
28,5740,2501,6736,
13,1848,1171,2844,
46,7138,3154,8134,
28,5740,2501,6736,
155,7138,3154,8134,
155,7138,3154,8134,
3,310,236,1306,
3,310,236,1306,
3,310,236,1306,
3,310,236,1306,
3,310,236,1306,
3,310,236,1306,
3,310,236,1306,
3,310,236,1306,
3,310,236,1306,
116,6123,2587,7119,
3,310,236,1306,
155,7139,3154,8135,
3,310,236,1306,
3,310,236,1306,
3,310,236,1306,
3,310,236,1306,
3,310,236,1306,
130,6448,2697,7444,
3,310,236,1306,
3,310,236,1306,
3,310,236,1306,
3,310,236,1306,
5,343,255,1339,
3,310,236,1306,
43,1716,1074,2712,
88,5210,2396,6206,
3,310,236,1306,
3,310,236,1306,
133,6524,2738,7520,
155,7138,3154,8134,
133,6524,2738,7520,
155,7138,3154,8134,
3,310,236,1306,
92,5404,2426,6400,
3,310,236,1306,
88,5210,2396,6206,
155,7138,3154,8134,
155,7138,3154,8134,
9,7138,3154,8134,
1,310,236,1306,
2,310,236,1306,
2,310,236,1306,
2,310,236,1306,
2,310,236,1306,
2,310,236,1306,
2,310,236,1306,
2,310,236,1306,
2,310,236,1306,
29,7138,3154,8134,
2,310,236,1306,
2,310,236,1306,
2,310,236,1306,
2,310,236,1306,
4,310,236,1306,
4,310,236,1306,
4,310,236,1306,
49,7138,3154,8134,
4,310,236,1306,
4,310,236,1306,
4,310,236,1306,
4,310,236,1306,
4,2805,1817,3801,
1,310,236,1306,
1,310,236,1306,
9,5404,2426,6400,
12,7138,3154,8134,
5,830,551,1826,
17,7138,3154,8134,
17,7138,3154,8134,
10,5740,2501,6736,
1,310,236,1306,
1,310,236,1306,
2,4590,2227,5586,
1,3388,1958,4384,
1,3388,1958,4384,
1,310,236,1306,
1,310,236,1306,
1,310,236,1306,
1,310,236,1306,
32,2686,1759,3682,
1,310,236,1306,
1,310,236,1306,
1,310,236,1306,
1,310,236,1306,
1,310,236,1306,
1,310,236,1306,
1,310,236,1306,
1,310,236,1306,
40,2923,1850,3919,
1,310,236,1306,
1,310,236,1306,
1,310,236,1306,
1,310,236,1306,
1,310,236,1306,
1,310,236,1306,
1,310,236,1306,
1,310,236,1306,
1,310,236,1306,
77,5594,2449,6590,
2,324,243,1320,
1,310,236,1306,
1,310,236,1306,
1,310,236,1306,
1,310,236,1306,
79,6123,2587,7119,
90,6701,2860,7697,
1,310,236,1306,
1,310,236,1306,
92,6770,2881,7766,
1,310,236,1306,
1,310,236,1306,
92,6770,2881,7766,
47,3454,1976,4450,
92,6770,2881,7766,
1,310,236,1306,
6,352,262,1348,
2,1622,1012,2618,
4,310,236,1306,
1,144,79,1140,
0,310,236,1306,
0,310,236,1306,
6,7138,3154,8134,
0,310,236,1306,
10,7138,3154,8134,
10,7138,3154,8134,
0,670,430,1666,
0,670,430,1666,
12,7138,3154,8134,
12,7139,3154,8135,
12,7139,3154,8135,
12,7138,3154,8134,
15,7138,3154,8134,
8,7138,3154,8134,
10,7138,3154,8134,
7,7138,3154,8134,
7,7138,3154,8134,
1,6028,2568,7024,
2,2233,1483,3229,
10,7139,3154,8135,
16,2582,1719,3578,
51,7138,3154,8134,
16,7044,3048,8040,
16,7044,3048,8040,
5,337,251,1333,
5,337,251,1333,
54,3856,2116,4852,
99,7139,3154,8135,
92,6974,2991,7970,
99,7138,3154,8134,
20,6000,2563,6996,
0,3308,1940,4304,
51,6486,2711,7482,
37,5873,2536,6869,
100,7139,3154,8135,
100,7139,3154,8135,
9,1385,879,2381,
100,7139,3154,8135,
100,7139,3154,8135,
100,7139,3154,8135,
100,7139,3154,8135,
1,122,60,1118,
100,7138,3154,8134,
100,7138,3154,8134,
18,7138,3154,8134,
13,7044,3048,8040,
8,7139,3154,8135,
11,7139,3154,8135,
12,4660,2238,5656,
25,4660,2238,5656,
25,4660,2238,5656,
21,4276,2174,5272,
0,2356,1580,3352,
13,3982,2127,4978,
4,2342,1570,3338,
4,2342,1570,3338,
4,2342,1570,3338,
11,3858,2116,4854,
0,801,534,1797,
4,2290,1536,3286,
5,3852,2116,4848,
6,1259,804,2255,
22,7139,3154,8135,
6,672,431,1668,
22,7138,3154,8134,
22,7138,3154,8134,
22,7139,3154,8135,
15,5404,2426,6400,
22,7139,3154,8135,
2,3508,1991,4504,
0,337,251,1333,
0,337,251,1333,
10,676,438,1672,
5,599,396,1595,
5,599,396,1595,
10,676,438,1672,
10,676,438,1672,
10,676,438,1672,
5,599,396,1595,
10,676,438,1672,
4,2132,1404,3128,
18,7139,3154,8135,
18,7139,3154,8135,
8,4586,2225,5582,
18,7139,3154,8135,
7,7138,3154,8134,
1,2494,1670,3490,
1,1820,1154,2816,
9,7138,3154,8134,
9,7139,3154,8135,
9,7138,3154,8134,
2,4586,2225,5582,
3,6619,2830,7615,
7,7139,3154,8135,
7,7138,3154,8134,
7,7138,3154,8134,
9,6367,2650,7363,
10,6486,2711,7482,
7,7138,3154,8134,
7,7138,3154,8134,
5,4311,2179,5307,
5,4311,2179,5307,
3,4586,2225,5582,
3,4586,2225,5582,
3,4586,2225,5582,
7,6367,2650,7363,
13,7138,3154,8134,
13,7138,3154,8134,
13,7138,3154,8134,
13,7138,3154,8134,
13,7138,3154,8134,
13,7138,3154,8134,
13,7138,3154,8134,
0,1820,1154,2816,
14,7139,3154,8135,
9,7139,3154,8135,
9,7139,3154,8135,
21,7139,3154,8135,
21,7139,3154,8135,
21,7139,3154,8135,
20,7138,3154,8134,
20,7138,3154,8134,
12,6220,2606,7216,
11,7139,3154,8135,
3,6486,2711,7482,
8,7139,3154,8135,
3,3548,2012,4544,
7,7139,3154,8135,
7,7139,3154,8135,
13,7134,3111,8130,
14,7139,3154,8135,
14,7138,3154,8134,
11,7139,3154,8135,
11,7139,3154,8135,
11,7139,3154,8135,
26,1310,843,2306,
26,1310,843,2306,
26,1310,843,2306,
19,7139,3154,8135,
19,7139,3154,8135,
19,7139,3154,8135,
8,5575,2446,6571,
19,7139,3154,8135,
19,7139,3154,8135,
23,3126,1874,4122,
19,3100,1869,4096,
19,3100,1869,4096,
19,3100,1869,4096,
23,3126,1874,4122,
23,3126,1874,4122,
4,7139,3154,8135,
2,2510,1682,3506,
9,7139,3154,8135,
9,7138,3154,8134,
8,4186,2155,5182,
8,4186,2155,5182,
8,4186,2155,5182,
9,7139,3154,8135,
8,4186,2155,5182,
6,7139,3154,8135,
16,7138,3154,8134,
16,7138,3154,8134,
21,7138,3154,8134,
16,6415,2677,7411,
21,7139,3154,8135,
21,7138,3154,8134,
9,7139,3154,8135,
8,7138,3154,8134,
8,7138,3154,8134,
8,7138,3154,8134,
8,7138,3154,8134,
8,7138,3154,8134,
49,7139,3154,8135,
49,7139,3154,8135,
49,7139,3154,8135,
49,7139,3154,8135,
49,7138,3154,8134,
6,7139,3154,8135,
27,6240,2608,7236,
27,6240,2608,7236,
26,6133,2589,7129,
27,6240,2608,7236,
15,2494,1670,3490,
22,4867,2306,5863,
7,789,527,1785,
27,6240,2608,7236,
27,6240,2608,7236,
16,7139,3154,8135,
16,7139,3154,8135,
7,7138,3154,8134,
2,1415,893,2411,
12,7138,3154,8134,
22,7138,3154,8134,
22,7138,3154,8134,
16,7139,3154,8135,
16,7138,3154,8134,
16,7139,3154,8135,
6,7139,3154,8135,
9,7139,3154,8135,
0,2528,1691,3524,
0,2528,1691,3524,
9,7139,3154,8135,
6,7139,3154,8135,
6,7139,3154,8135,
6,7139,3154,8135,
12,7139,3154,8135,
12,7139,3154,8135,
20,7138,3154,8134,
33,7139,3154,8135,
33,7139,3154,8135,
33,7139,3154,8135,
33,7139,3154,8135,
33,7139,3154,8135,
33,7139,3154,8135,
33,7139,3154,8135,
9,7139,3154,8135,
9,7139,3154,8135,
33,7139,3154,8135,
8,7139,3154,8135,
7,7139,3154,8135,
8,7139,3154,8135,
8,7139,3154,8135,
8,7139,3154,8135,
8,7138,3154,8134,
51,7139,3154,8135,
14,7138,3154,8134,
195,7139,3154,8135,
44,1015,688,2011,
195,7139,3154,8135,
195,7139,3154,8135,
195,7139,3154,8135,
195,7139,3154,8135,
195,7139,3154,8135,
195,7139,3154,8135,
195,7139,3154,8135,
195,7139,3154,8135,
195,7139,3154,8135,
23,565,376,1561,
195,7139,3154,8135,
178,6396,2668,7392,
195,7139,3154,8135,
88,2484,1668,3480,
195,7139,3154,8135,
195,7138,3154,8134,
195,7139,3154,8135,
195,7138,3154,8134,
195,7138,3154,8134,
195,7139,3154,8135,
195,7139,3154,8135,
195,7139,3154,8135,
195,7138,3154,8134,
195,7138,3154,8134,
27,690,452,1686,
195,7138,3154,8134,
195,7138,3154,8134,
195,7138,3154,8134,
195,7138,3154,8134,
195,7138,3154,8134,
178,6396,2668,7392,
195,7139,3154,8135,
195,7139,3154,8135,
195,7138,3154,8134,
195,7139,3154,8135,
195,7139,3154,8135,
9,7139,3154,8135,
5,7138,3154,8134,
5,7138,3154,8134,
7,7139,3154,8135,
7,7139,3154,8135,
20,7139,3154,8135,
15,7139,3154,8135,
15,7139,3154,8135,
16,6396,2668,7392,
16,6396,2668,7392,
16,6396,2668,7392,
16,6396,2668,7392,
16,6396,2668,7392,
22,7139,3154,8135,
22,7139,3154,8135,
22,7139,3154,8135,
22,7139,3154,8135,
15,7139,3154,8135,
15,7139,3154,8135,
15,7139,3154,8135,
15,7139,3154,8135,
15,7139,3154,8135,
15,7139,3154,8135,
15,7139,3154,8135,
15,7139,3154,8135,
15,7139,3154,8135,
15,7138,3154,8134,
15,7138,3154,8134,
15,7139,3154,8135,
15,7139,3154,8135,
15,7139,3154,8135,
15,7139,3154,8135,
15,7139,3154,8135,
15,7139,3154,8135,
2,2079,1363,3075,
2,2079,1363,3075,
1,1877,1200,2873,
2,2718,1768,3714,
14,6396,2668,7392,
14,6396,2668,7392,
14,6396,2668,7392,
14,7139,3154,8135,
3,2079,1363,3075,
18,7139,3154,8135,
14,7139,3154,8135,
14,7139,3154,8135,
14,7139,3154,8135,
13,6396,2668,7392,
13,6396,2668,7392,
13,6396,2668,7392,
13,6396,2668,7392,
13,6396,2668,7392,
16,7139,3154,8135,
16,7139,3154,8135,
16,7138,3154,8134,
15,7139,3154,8135,
15,7139,3154,8135,
1,714,478,1710,
17,7139,3154,8135,
5,7139,3154,8135,
19,7139,3154,8135,
2,2168,1438,3164,
1,2168,1438,3164,
1,2168,1438,3164,
1,2168,1438,3164,
1,2168,1438,3164,
5,7139,3154,8135,
32,7139,3154,8135,
32,7139,3154,8135,
32,7139,3154,8135,
10,292,215,1288,
31,7139,3154,8135,
6,2061,1352,3057,
31,7139,3154,8135,
15,7139,3154,8135,
15,7139,3154,8135,
15,7139,3154,8135,
15,7139,3154,8135,
18,7139,3154,8135,
28,6658,2852,7654,
20,7138,3154,8134,
20,7138,3154,8134,
20,7138,3154,8134,
41,7139,3154,8135,
41,7138,3154,8134,
41,7138,3154,8134,
13,7138,3154,8134,
13,7139,3154,8135,
7,7139,3154,8135,
34,7139,3154,8135,
34,7139,3154,8135,
34,7138,3154,8134,
34,7139,3154,8135,
34,7139,3154,8135,
34,7138,3154,8134,
34,7139,3154,8135,
23,7138,3154,8134,
8,7139,3154,8135,
8,7139,3154,8135,
18,7139,3154,8135,
18,7139,3154,8135,
18,7139,3154,8135,
18,7139,3154,8135,
18,7139,3154,8135,
18,7139,3154,8135,
6,2016,1307,3012,
3,1819,1154,2815,
3,1819,1154,2815,
32,7139,3154,8135,
28,7138,3154,8134,
28,7139,3154,8135,
28,7139,3154,8135,
24,7139,3154,8135,
24,7139,3154,8135,
14,7138,3154,8134,
15,7139,3154,8135,
15,7139,3154,8135,
27,7139,3154,8135,
20,7139,3154,8135,
20,7138,3154,8134,
20,7139,3154,8135,
20,7139,3154,8135,
20,7139,3154,8135,
37,7139,3154,8135,
37,7139,3154,8135,
